nice: cannot set niceness: Permission denied
Precompiling packages...
    398.6 ms  ✓ CommonSolve
    415.0 ms  ✓ Reexport
    561.5 ms  ✓ ConstructionBase
    508.1 ms  ✓ StaticArraysCore
    594.1 ms  ✓ Statistics
   1381.1 ms  ✓ IrrationalConstants
    900.8 ms  ✓ SuiteSparse_jll
    474.5 ms  ✓ IfElse
    767.3 ms  ✓ EnzymeCore
    520.8 ms  ✓ ManualMemory
    436.8 ms  ✓ CommonWorldInvalidations
    431.1 ms  ✓ Future
    895.7 ms  ✓ SciMLPublic
    454.9 ms  ✓ FastPower
    429.3 ms  ✓ CompositionsBase
    547.0 ms  ✓ InverseFunctions
    436.4 ms  ✓ MuladdMacro
    500.4 ms  ✓ EnumX
    676.8 ms  ✓ OpenLibm_jll
   2211.3 ms  ✓ ExproniconLite
    542.0 ms  ✓ ExprTools
    554.7 ms  ✓ ConcreteStructs
   1265.8 ms  ✓ FillArrays
    784.8 ms  ✓ OrderedCollections
   4666.8 ms  ✓ MacroTools
    800.4 ms  ✓ ADTypes
    775.6 ms  ✓ Serialization
    687.6 ms  ✓ DocStringExtensions
    497.2 ms  ✓ FastClosures
    464.4 ms  ✓ SIMDTypes
    438.8 ms  ✓ IteratorInterfaceExtensions
    751.4 ms  ✓ Requires
    738.3 ms  ✓ CpuId
   1205.3 ms  ✓ GenericSchur
    597.3 ms  ✓ LoggingExtras
    670.4 ms  ✓ Compat
   1466.9 ms  ✓ InteractiveUtils
   3160.2 ms  ✓ FunctionWrappers
    493.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    486.7 ms  ✓ DiffResults
    948.6 ms  ✓ LazyArtifacts
    455.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    431.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    560.8 ms  ✓ NaNMath
   1736.5 ms  ✓ Preferences
   1267.2 ms  ✓ ThreadingUtilities
    489.6 ms  ✓ FillArrays → FillArraysStatisticsExt
    560.5 ms  ✓ CommonSubexpressions
    430.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
