nice: cannot set niceness: Permission denied
Precompiling packages...
   1848.8 ms  ✓ IteratorInterfaceExtensions
   1894.6 ms  ✓ CommonSolve
   1930.3 ms  ✓ LazyArtifacts
   1943.9 ms  ✓ ConcreteStructs
   1954.3 ms  ✓ MuladdMacro
   2043.8 ms  ✓ ExprTools
   2048.5 ms  ✓ OpenLibm_jll
   2201.9 ms  ✓ CompilerSupportLibraries_jll
   2238.8 ms  ✓ InverseFunctions
   2695.4 ms  ✓ SuiteSparse_jll
   3148.6 ms  ✓ ADTypes
   3983.1 ms  ✓ FunctionWrappers
   2097.0 ms  ✓ ManualMemory
   1902.6 ms  ✓ Reexport
   1894.7 ms  ✓ SIMDTypes
   2178.6 ms  ✓ EnumX
   2298.4 ms  ✓ Requires
   4345.0 ms  ✓ FillArrays
   2605.6 ms  ✓ Compat
   2795.4 ms  ✓ OrderedCollections
   4843.9 ms  ✓ GenericSchur
   3118.3 ms  ✓ Preferences
   2674.8 ms  ✓ DocStringExtensions
   2004.1 ms  ✓ FastPower
   2193.4 ms  ✓ CompositionsBase
   1903.1 ms  ✓ IfElse
   2002.5 ms  ✓ CommonWorldInvalidations
   1893.4 ms  ✓ FastClosures
   2309.0 ms  ✓ ConstructionBase
   1890.8 ms  ✓ SciMLPublic
   3105.6 ms  ✓ CpuId
   2498.8 ms  ✓ LoggingExtras
   2458.7 ms  ✓ StaticArraysCore
   3406.9 ms  ✓ EnzymeCore
   2334.7 ms  ✓ RuntimeGeneratedFunctions
   2194.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   8338.4 ms  ✓ ExproniconLite
   8509.2 ms  ✓ Distributed
   2513.6 ms  ✓ NaNMath
   5726.4 ms  ✓ IrrationalConstants
   2592.9 ms  ✓ FunctionWrappersWrappers
   2199.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2399.7 ms  ✓ Adapt
   2290.3 ms  ✓ JLLWrappers
   2166.0 ms  ✓ PrecompileTools
   2098.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2414.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   4098.4 ms  ✓ ThreadingUtilities
   2385.2 ms  ✓ SciMLLogging
   2102.6 ms  ✓ DiffResults
   4999.7 ms  ✓ DifferentiationInterface
   9581.0 ms  ✓ MacroTools
   2290.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2993.4 ms  ✓ LogExpFunctions
   2841.8 ms  ✓ ArrayInterface
   2398.9 ms  ✓ GPUArraysCore
   2400.5 ms  ✓ EnzymeCore → AdaptExt
   2500.7 ms  ✓ IntelOpenMP_jll
   2403.3 ms  ✓ OpenSpecFun_jll
   2718.1 ms  ✓ oneTBB_jll
   7816.6 ms  ✓ TimerOutputs
   2094.9 ms  ✓ TruncatedStacktraces
   3315.6 ms  ✓ Static
   2389.7 ms  ✓ CommonSubexpressions
   8041.2 ms  ✓ DataStructures
   2287.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1919.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   6187.1 ms  ✓ ChainRulesCore
   6919.5 ms  ✓ Jieko
   2684.3 ms  ✓ SciMLStructures
   3211.7 ms  ✓ MaybeInplace
   2059.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2394.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1989.2 ms  ✓ BitTwiddlingConvenienceFunctions
   6540.2 ms  ✓ RecipesBase
   5304.4 ms  ✓ Setfield
   1874.1 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2799.6 ms  ✓ MKL_jll
   2280.1 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   1411.2 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   4397.5 ms  ✓ PreallocationTools
   3198.1 ms  ✓ CPUSummary
   1606.3 ms  ✓ FiniteDiff
ADTypesConstructionBaseExt Waiting for background task / IO / timer.
[pid 3381553] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2791e7b0->0x7c296e3d14e0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  13618.6 ms  ✓ SparseArrays
   7098.1 ms  ✓ Accessors
   4301.0 ms  ✓ StaticArrayInterface
   1930.4 ms  ✓ PolyesterWeave
   1986.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   4403.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2192.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2211.5 ms  ✓ Adapt → AdaptSparseArraysExt
   2411.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2301.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2612.5 ms  ✓ Statistics
   2129.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2182.9 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1601.2 ms  ✓ Accessors → LinearAlgebraExt
   1326.6 ms  ✓ CloseOpenIntervals
   1907.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1689.4 ms  ✓ LayoutPointers
   1505.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   8713.1 ms  ✓ SpecialFunctions
   1610.5 ms  ✓ StrideArraysCore
   1410.6 ms  ✓ DiffRules
   2305.8 ms  ✓ SymbolicIndexingInterface
   1306.0 ms  ✓ Polyester
   3498.7 ms  ✓ SciMLOperators
   3516.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1189.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1420.0 ms  ✓ FastBroadcast
   1490.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
DifferentiationInterfaceChainRulesCoreExt Waiting for background task / IO / timer.
[pid 3382276] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x46ef4e0->0x74b0b3234ee0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22006.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  19598.2 ms  ✓ StaticArrays
   3587.2 ms  ✓ NLSolversBase
   3706.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   4062.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   9881.0 ms  ✓ ForwardDiff
   4604.6 ms  ✓ Adapt → AdaptStaticArraysExt
   4999.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   5186.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   5316.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   5596.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  10800.5 ms  ✓ RecursiveArrayTools
   3195.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  17607.6 ms  ✓ SparseMatrixColorings
   3022.8 ms  ✓ LineSearches
   2697.1 ms  ✓ FastPower → FastPowerForwardDiffExt
   3400.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3094.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   2881.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  22931.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2823.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  20343.9 ms  ✓ Krylov
   2802.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  22427.3 ms  ✓ Moshi
   3822.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   4260.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   5782.1 ms  ✓ FastGaussQuadrature
StaticArraysExt Waiting for background task / IO / timer.
[pid 3383158] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x67fec30->0x79e09f871f00
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
