nice: cannot set niceness: Permission denied
Precompiling packages...
   1529.1 ms  ✓ UUIDs
   1522.0 ms  ✓ Zlib_jll
   1526.5 ms  ✓ MozillaCACerts_jll
   1641.1 ms  ✓ Logging
   1670.1 ms  ✓ OpenSSL_jll
   1701.9 ms  ✓ nghttp2_jll
   1711.8 ms  ✓ Unicode
   1753.9 ms  ✓ CompilerSupportLibraries_jll
   1794.6 ms  ✓ Base64
   1805.0 ms  ✓ NetworkOptions
    515.5 ms  ✓ LibSSH2_jll
    598.3 ms  ✓ p7zip_jll
    693.5 ms  ✓ Printf
    491.9 ms  ✓ LibGit2_jll
    490.4 ms  ✓ LibCURL_jll
   3251.9 ms  ✓ ArgTools
    779.7 ms  ✓ LibCURL
    649.5 ms  ✓ Tar
   2937.0 ms  ✓ Dates
   3017.3 ms  ✓ LibGit2
    448.3 ms  ✓ TOML
   3071.3 ms  ✓ Downloads
   9262.0 ms  ✓ StyledStrings
   1635.9 ms  ✓ JuliaSyntaxHighlighting
   3788.1 ms  ✓ Markdown
  46659.9 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2373.6 ms  ✓ Future
   2388.6 ms  ✓ IteratorInterfaceExtensions
   2483.7 ms  ✓ MuladdMacro
   2487.8 ms  ✓ ConcreteStructs
   2478.2 ms  ✓ CommonSolve
   2655.5 ms  ✓ ExprTools
   2676.7 ms  ✓ OpenLibm_jll
   3074.4 ms  ✓ InverseFunctions
   3361.2 ms  ✓ SuiteSparse_jll
   3466.9 ms  ✓ Statistics
   4249.8 ms  ✓ Serialization
   4290.5 ms  ✓ ADTypes
   2586.7 ms  ✓ Reexport
   2428.2 ms  ✓ SIMDTypes
   2901.7 ms  ✓ ManualMemory
   2789.8 ms  ✓ EnumX
   5371.8 ms  ✓ FillArrays
   2594.5 ms  ✓ CompositionsBase
   2514.4 ms  ✓ FastPower
   3613.3 ms  ✓ DocStringExtensions
   2489.6 ms  ✓ IfElse
   4614.6 ms  ✓ Requires
   2501.6 ms  ✓ CommonWorldInvalidations
   3630.5 ms  ✓ EnzymeCore
   2681.0 ms  ✓ FastClosures
   2806.2 ms  ✓ StaticArraysCore
   3176.2 ms  ✓ LoggingExtras
   4116.1 ms  ✓ CpuId
   3887.8 ms  ✓ Preferences
   2511.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   6094.9 ms  ✓ GenericSchur
  12287.4 ms  ✓ FunctionWrappers
   5109.2 ms  ✓ LazyArtifacts
  10909.7 ms  ✓ OrderedCollections
   9912.2 ms  ✓ ConstructionBase
   2896.8 ms  ✓ SciMLPublic
   2477.5 ms  ✓ FillArrays → FillArraysStatisticsExt
   2778.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  16986.0 ms  ✓ ExproniconLite
  12206.4 ms  ✓ ThreadingUtilities
  14493.7 ms  ✓ IrrationalConstants
   2414.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  10005.9 ms  ✓ Compat
   9413.1 ms  ✓ NaNMath
   2617.3 ms  ✓ DiffResults
   3390.9 ms  ✓ Adapt
   3417.7 ms  ✓ JLLWrappers
   2692.0 ms  ✓ PrecompileTools
   2302.6 ms  ✓ FunctionWrappersWrappers
  20055.7 ms  ✓ MacroTools
   2410.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  14392.0 ms  ✓ InteractiveUtils
   2806.7 ms  ✓ Compat → CompatLinearAlgebraExt
   3794.2 ms  ✓ SciMLLogging
  10197.6 ms  ✓ RuntimeGeneratedFunctions
   2483.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2411.1 ms  ✓ EnzymeCore → AdaptExt
   4295.9 ms  ✓ LogExpFunctions
   3304.1 ms  ✓ GPUArraysCore
  12216.3 ms  ✓ DifferentiationInterface
   3788.4 ms  ✓ OpenSpecFun_jll
   3079.6 ms  ✓ CommonSubexpressions
   3592.3 ms  ✓ TruncatedStacktraces
   7981.5 ms  ✓ IntelOpenMP_jll
  20828.7 ms  ✓ TimerOutputs
  10803.2 ms  ✓ DataStructures
   3582.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  11091.2 ms  ✓ Jieko
   8502.5 ms  ✓ oneTBB_jll
   6710.6 ms  ✓ Setfield
  18997.6 ms  ✓ Distributed
   2117.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   8211.4 ms  ✓ RecipesBase
  10427.9 ms  ✓ ArrayInterface
   1444.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1679.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2292.3 ms  ✓ MaybeInplace
   4386.1 ms  ✓ MKL_jll
   1997.4 ms  ✓ FiniteDiff
   4022.1 ms  ✓ PreallocationTools
  10108.8 ms  ✓ ChainRulesCore
   1397.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  24398.7 ms  ✓ SparseArrays
  13107.2 ms  ✓ Accessors
   2561.1 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2580.3 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2682.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2692.1 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   7610.4 ms  ✓ SciMLStructures
   3302.3 ms  ✓ Adapt → AdaptSparseArraysExt
   3399.2 ms  ✓ Statistics → SparseArraysExt
  10511.4 ms  ✓ SpecialFunctions
   3986.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3098.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3224.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3096.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3191.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2408.4 ms  ✓ Accessors → LinearAlgebraExt
   6997.9 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2804.2 ms  ✓ DiffRules
   8784.2 ms  ✓ NLSolversBase
   7388.8 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
