nice: cannot set niceness: Permission denied
Precompiling packages...
   1611.6 ms  ✓ UUIDs
   1609.2 ms  ✓ MozillaCACerts_jll
   1643.9 ms  ✓ OpenSSL_jll
   1691.8 ms  ✓ Logging
   1702.9 ms  ✓ Zlib_jll
   1712.5 ms  ✓ CompilerSupportLibraries_jll
   1727.7 ms  ✓ nghttp2_jll
   1794.3 ms  ✓ Unicode
   1822.9 ms  ✓ NetworkOptions
   1882.4 ms  ✓ Base64
    605.4 ms  ✓ LibSSH2_jll
    611.2 ms  ✓ p7zip_jll
    652.3 ms  ✓ Printf
    483.2 ms  ✓ LibGit2_jll
    488.1 ms  ✓ LibCURL_jll
   3335.2 ms  ✓ ArgTools
    798.6 ms  ✓ LibCURL
    635.1 ms  ✓ Tar
   2908.7 ms  ✓ Dates
   3081.7 ms  ✓ LibGit2
    459.6 ms  ✓ TOML
   2997.0 ms  ✓ Downloads
   9531.7 ms  ✓ StyledStrings
   1693.2 ms  ✓ JuliaSyntaxHighlighting
   3947.4 ms  ✓ Markdown
  47795.5 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2495.0 ms  ✓ MuladdMacro
   2499.4 ms  ✓ Future
   2501.5 ms  ✓ ConcreteStructs
   2640.4 ms  ✓ CommonSolve
   2888.0 ms  ✓ ExprTools
   2878.5 ms  ✓ InverseFunctions
   2879.4 ms  ✓ SuiteSparse_jll
   2977.1 ms  ✓ IteratorInterfaceExtensions
   3082.1 ms  ✓ OpenLibm_jll
   3278.0 ms  ✓ Statistics
   3983.4 ms  ✓ Serialization
   4173.0 ms  ✓ ADTypes
   5187.2 ms  ✓ FillArrays
   2880.9 ms  ✓ ManualMemory
   2603.5 ms  ✓ Reexport
   2840.1 ms  ✓ EnumX
   2295.5 ms  ✓ FastPower
   2686.3 ms  ✓ CompositionsBase
   3689.4 ms  ✓ DocStringExtensions
   2913.0 ms  ✓ IfElse
   4512.5 ms  ✓ Requires
   3806.7 ms  ✓ EnzymeCore
   2722.0 ms  ✓ CommonWorldInvalidations
   2798.2 ms  ✓ StaticArraysCore
   2986.8 ms  ✓ FastClosures
   3082.1 ms  ✓ SciMLPublic
   3002.4 ms  ✓ LoggingExtras
   2216.9 ms  ✓ SIMDTypes
  11185.2 ms  ✓ FunctionWrappers
   4106.8 ms  ✓ CpuId
   2909.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3886.1 ms  ✓ Preferences
   6118.1 ms  ✓ GenericSchur
  10176.1 ms  ✓ OrderedCollections
   5417.1 ms  ✓ LazyArtifacts
   2393.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   2404.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  10098.4 ms  ✓ ConstructionBase
   2687.1 ms  ✓ Adapt
  16585.8 ms  ✓ ExproniconLite
  14220.9 ms  ✓ IrrationalConstants
   2609.5 ms  ✓ DiffResults
   3805.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   9883.3 ms  ✓ Compat
   3593.2 ms  ✓ JLLWrappers
   9783.6 ms  ✓ NaNMath
   3298.6 ms  ✓ SciMLLogging
   2788.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2598.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   4003.9 ms  ✓ PrecompileTools
   9578.9 ms  ✓ RuntimeGeneratedFunctions
  21566.3 ms  ✓ MacroTools
  14802.9 ms  ✓ InteractiveUtils
   2604.7 ms  ✓ EnzymeCore → AdaptExt
  19591.0 ms  ✓ TimerOutputs
   4303.5 ms  ✓ GPUArraysCore
   3099.9 ms  ✓ Compat → CompatLinearAlgebraExt
  12901.3 ms  ✓ DifferentiationInterface
  12502.1 ms  ✓ ThreadingUtilities
   3977.8 ms  ✓ LogExpFunctions
   3388.6 ms  ✓ OpenSpecFun_jll
   2894.5 ms  ✓ CommonSubexpressions
   2704.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   9301.8 ms  ✓ ArrayInterface
  10292.1 ms  ✓ DataStructures
   7191.1 ms  ✓ IntelOpenMP_jll
  17006.8 ms  ✓ Distributed
   2899.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3488.3 ms  ✓ TruncatedStacktraces
