nice: cannot set niceness: Permission denied
Precompiling packages...
   1571.7 ms  ✓ UUIDs
   1608.6 ms  ✓ OpenSSL_jll
   1584.6 ms  ✓ Unicode
   1586.5 ms  ✓ MozillaCACerts_jll
   1663.5 ms  ✓ CompilerSupportLibraries_jll
   1682.2 ms  ✓ nghttp2_jll
   1691.4 ms  ✓ NetworkOptions
   1689.9 ms  ✓ Logging
   1732.4 ms  ✓ Zlib_jll
   1853.6 ms  ✓ Base64
    579.6 ms  ✓ LibSSH2_jll
    610.0 ms  ✓ p7zip_jll
    767.5 ms  ✓ Printf
    462.3 ms  ✓ LibCURL_jll
    470.9 ms  ✓ LibGit2_jll
   3168.7 ms  ✓ ArgTools
    766.2 ms  ✓ LibCURL
    637.2 ms  ✓ Tar
   2918.6 ms  ✓ Dates
   3086.2 ms  ✓ LibGit2
    461.0 ms  ✓ TOML
   3036.1 ms  ✓ Downloads
   9403.1 ms  ✓ StyledStrings
   1664.3 ms  ✓ JuliaSyntaxHighlighting
   3796.7 ms  ✓ Markdown
  46679.2 ms  ✓ Pkg
  26 dependencies successfully precompiled in 62 seconds
Precompiling packages...
   2491.5 ms  ✓ IteratorInterfaceExtensions
   2593.2 ms  ✓ CommonSolve
   2612.2 ms  ✓ Future
   2634.0 ms  ✓ MuladdMacro
   2719.0 ms  ✓ ConcreteStructs
   2718.1 ms  ✓ ExprTools
   2804.4 ms  ✓ OpenLibm_jll
   3173.5 ms  ✓ SuiteSparse_jll
   3303.0 ms  ✓ InverseFunctions
   3709.0 ms  ✓ Statistics
   4307.7 ms  ✓ Serialization
   4621.3 ms  ✓ ADTypes
   2589.4 ms  ✓ SIMDTypes
   2784.0 ms  ✓ EnumX
   3020.6 ms  ✓ ManualMemory
   2795.6 ms  ✓ Reexport
   5587.7 ms  ✓ FillArrays
   2702.0 ms  ✓ CompositionsBase
   2794.6 ms  ✓ FastPower
   4004.6 ms  ✓ DocStringExtensions
   4303.4 ms  ✓ Requires
   2494.2 ms  ✓ IfElse
   2576.6 ms  ✓ CommonWorldInvalidations
   2605.3 ms  ✓ FastClosures
   4009.1 ms  ✓ EnzymeCore
   2833.7 ms  ✓ StaticArraysCore
   3199.6 ms  ✓ SciMLPublic
   2999.4 ms  ✓ LoggingExtras
   3907.6 ms  ✓ Preferences
   4105.3 ms  ✓ CpuId
   2414.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  11533.1 ms  ✓ FunctionWrappers
   6613.9 ms  ✓ GenericSchur
  10312.7 ms  ✓ OrderedCollections
   5397.6 ms  ✓ LazyArtifacts
   3140.4 ms  ✓ JLLWrappers
   2490.1 ms  ✓ FillArrays → FillArraysStatisticsExt
   2891.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  10805.6 ms  ✓ ConstructionBase
   3194.9 ms  ✓ Adapt
  17213.6 ms  ✓ ExproniconLite
   2719.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2587.5 ms  ✓ DiffResults
  15128.9 ms  ✓ IrrationalConstants
   2876.7 ms  ✓ PrecompileTools
  10288.6 ms  ✓ NaNMath
  10835.6 ms  ✓ Compat
   2505.5 ms  ✓ FunctionWrappersWrappers
   3678.6 ms  ✓ SciMLLogging
  20485.4 ms  ✓ MacroTools
   2815.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2766.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  14802.6 ms  ✓ InteractiveUtils
   2395.7 ms  ✓ EnzymeCore → AdaptExt
   3227.9 ms  ✓ GPUArraysCore
   4421.4 ms  ✓ OpenSpecFun_jll
  11996.9 ms  ✓ ThreadingUtilities
   7011.0 ms  ✓ IntelOpenMP_jll
  13760.0 ms  ✓ DifferentiationInterface
   3514.1 ms  ✓ LogExpFunctions
   3007.2 ms  ✓ Compat → CompatLinearAlgebraExt
   8286.2 ms  ✓ oneTBB_jll
   3097.8 ms  ✓ CommonSubexpressions
  10607.2 ms  ✓ RuntimeGeneratedFunctions
  18295.3 ms  ✓ Distributed
  11186.3 ms  ✓ DataStructures
   3909.6 ms  ✓ TruncatedStacktraces
   2600.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3104.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  21770.2 ms  ✓ TimerOutputs
  10596.5 ms  ✓ ArrayInterface
   9678.7 ms  ✓ Jieko
   8620.3 ms  ✓ RecipesBase
   6995.7 ms  ✓ Setfield
   2203.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2405.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3202.3 ms  ✓ MaybeInplace
   6418.6 ms  ✓ MKL_jll
   1944.9 ms  ✓ FiniteDiff
   4514.7 ms  ✓ PreallocationTools
   1153.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  25114.3 ms  ✓ SparseArrays
   6207.6 ms  ✓ SciMLStructures
  11299.7 ms  ✓ ChainRulesCore
  12197.6 ms  ✓ SpecialFunctions
   3219.5 ms  ✓ Adapt → AdaptSparseArraysExt
   3380.8 ms  ✓ Statistics → SparseArraysExt
   3374.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3716.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3403.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  15139.3 ms  ✓ Accessors
   3966.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   4205.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3008.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2590.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2716.5 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   2368.0 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2619.2 ms  ✓ Accessors → LinearAlgebraExt
   3193.4 ms  ✓ DiffRules
  22408.8 ms  ✓ Static
   9822.1 ms  ✓ NLSolversBase
   7022.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2198.9 ms  ✓ BitTwiddlingConvenienceFunctions
   9298.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   8106.2 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3897.2 ms  ✓ CPUSummary
   1783.6 ms  ✓ PolyesterWeave
   8779.9 ms  ✓ SymbolicIndexingInterface
   6208.2 ms  ✓ LineSearches
  10661.9 ms  ✓ SciMLOperators
  33170.2 ms  ✓ StaticArrays
   2330.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   4206.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3209.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3301.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3296.6 ms  ✓ Adapt → AdaptStaticArraysExt
   3504.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3572.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4304.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3302.0 ms  ✓ Accessors → StaticArraysExt
  18415.1 ms  ✓ ForwardDiff
  25902.7 ms  ✓ SparseMatrixColorings
   8489.2 ms  ✓ FastGaussQuadrature
   9501.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   4271.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   4304.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  31253.2 ms  ✓ Krylov
   5970.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   6401.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  38027.5 ms  ✓ Moshi
   8321.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  25743.8 ms  ✓ StaticArrayInterface
  20089.9 ms  ✓ RecursiveArrayTools
    815.1 ms  ✓ CloseOpenIntervals
    911.2 ms  ✓ LayoutPointers
    989.4 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    749.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    807.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    904.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    763.1 ms  ✓ StrideArraysCore
    606.1 ms  ✓ Polyester
    618.7 ms  ✓ FastBroadcast
    585.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  11783.5 ms  ✓ SciMLBase
  44029.6 ms  ✓ ExponentialUtilities
    890.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1028.0 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1899.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1594.4 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3238.1 ms  ✓ SciMLJacobianOperators
   4035.8 ms  ✓ LineSearch
   1560.0 ms  ✓ LineSearch → LineSearchLineSearchesExt
