nice: cannot set niceness: Permission denied
Precompiling packages...
    426.6 ms  ✓ Reexport
    423.0 ms  ✓ CommonSolve
    589.0 ms  ✓ ConstructionBase
    530.4 ms  ✓ StaticArraysCore
    616.9 ms  ✓ Statistics
   1304.8 ms  ✓ IrrationalConstants
    480.5 ms  ✓ IfElse
    949.3 ms  ✓ SuiteSparse_jll
    775.5 ms  ✓ EnzymeCore
    537.4 ms  ✓ ManualMemory
    467.5 ms  ✓ CommonWorldInvalidations
    728.3 ms  ✓ SciMLPublic
    454.5 ms  ✓ Future
    471.9 ms  ✓ FastPower
    474.0 ms  ✓ CompositionsBase
    535.9 ms  ✓ InverseFunctions
    481.7 ms  ✓ MuladdMacro
    501.6 ms  ✓ EnumX
    741.2 ms  ✓ OpenLibm_jll
   2118.8 ms  ✓ ExproniconLite
    521.9 ms  ✓ ExprTools
    515.7 ms  ✓ ConcreteStructs
   1197.1 ms  ✓ FillArrays
   4376.7 ms  ✓ MacroTools
    831.7 ms  ✓ OrderedCollections
    766.4 ms  ✓ ADTypes
    471.8 ms  ✓ FastClosures
    641.1 ms  ✓ DocStringExtensions
    720.9 ms  ✓ Serialization
    482.3 ms  ✓ SIMDTypes
    448.5 ms  ✓ IteratorInterfaceExtensions
    814.8 ms  ✓ Requires
    779.9 ms  ✓ CpuId
   1223.3 ms  ✓ GenericSchur
    668.6 ms  ✓ LoggingExtras
    630.0 ms  ✓ Compat
   3032.6 ms  ✓ FunctionWrappers
   1452.8 ms  ✓ InteractiveUtils
    465.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    496.9 ms  ✓ DiffResults
   1046.4 ms  ✓ LazyArtifacts
    575.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    461.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1124.4 ms  ✓ ThreadingUtilities
    571.6 ms  ✓ NaNMath
   1961.3 ms  ✓ Preferences
    541.0 ms  ✓ FillArrays → FillArraysStatisticsExt
    600.0 ms  ✓ CommonSubexpressions
    425.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    449.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1945.3 ms  ✓ Jieko
   1138.4 ms  ✓ DifferentiationInterface
   1901.3 ms  ✓ DataStructures
    722.2 ms  ✓ LogExpFunctions
    568.9 ms  ✓ RuntimeGeneratedFunctions
    592.4 ms  ✓ Adapt
    546.8 ms  ✓ Compat → CompatLinearAlgebraExt
    544.1 ms  ✓ FunctionWrappersWrappers
   3523.5 ms  ✓ TimerOutputs
    590.8 ms  ✓ PrecompileTools
   2619.9 ms  ✓ Distributed
   1378.2 ms  ✓ Setfield
    756.0 ms  ✓ JLLWrappers
    881.0 ms  ✓ SciMLLogging
    826.0 ms  ✓ TruncatedStacktraces
    496.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2467.1 ms  ✓ Accessors
    676.2 ms  ✓ ArrayInterface
    458.8 ms  ✓ EnzymeCore → AdaptExt
    625.5 ms  ✓ GPUArraysCore
   4431.8 ms  ✓ SparseArrays
   1417.3 ms  ✓ ChainRulesCore
   2097.5 ms  ✓ RecipesBase
    974.5 ms  ✓ OpenSpecFun_jll
   1300.0 ms  ✓ IntelOpenMP_jll
   1356.2 ms  ✓ oneTBB_jll
    451.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    625.4 ms  ✓ Accessors → LinearAlgebraExt
    723.8 ms  ✓ MaybeInplace
    910.0 ms  ✓ SciMLStructures
    555.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    535.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1688.3 ms  ✓ PreallocationTools
    779.7 ms  ✓ Statistics → SparseArraysExt
   9450.2 ms  ✓ Moshi
    818.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
    679.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    630.2 ms  ✓ Adapt → AdaptSparseArraysExt
    705.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
