nice: cannot set niceness: Permission denied
Precompiling packages...
   1794.1 ms  ✓ IteratorInterfaceExtensions
   1878.1 ms  ✓ LazyArtifacts
   1804.2 ms  ✓ CommonSolve
   1860.4 ms  ✓ OpenLibm_jll
   1975.2 ms  ✓ MuladdMacro
   1997.4 ms  ✓ ConcreteStructs
   2068.2 ms  ✓ ExprTools
   1988.1 ms  ✓ CompilerSupportLibraries_jll
   2160.3 ms  ✓ InverseFunctions
   2198.7 ms  ✓ SuiteSparse_jll
   3165.6 ms  ✓ ADTypes
   3838.7 ms  ✓ FunctionWrappers
   1695.3 ms  ✓ Reexport
   2014.8 ms  ✓ ManualMemory
   1922.7 ms  ✓ EnumX
   1977.3 ms  ✓ SIMDTypes
   2279.1 ms  ✓ Requires
   4272.6 ms  ✓ FillArrays
   2572.0 ms  ✓ Compat
   2711.9 ms  ✓ OrderedCollections
   4834.0 ms  ✓ GenericSchur
   2981.0 ms  ✓ Preferences
   2577.3 ms  ✓ DocStringExtensions
   1906.9 ms  ✓ CompositionsBase
   1922.6 ms  ✓ FastPower
   1988.6 ms  ✓ IfElse
   1727.9 ms  ✓ FastClosures
   2303.9 ms  ✓ Adapt
   2312.3 ms  ✓ ConstructionBase
   2973.2 ms  ✓ CpuId
   2024.3 ms  ✓ SciMLPublic
   3201.6 ms  ✓ EnzymeCore
   2580.0 ms  ✓ LoggingExtras
   2420.8 ms  ✓ StaticArraysCore
   2594.3 ms  ✓ JLLWrappers
   7791.2 ms  ✓ ExproniconLite
   2493.8 ms  ✓ RuntimeGeneratedFunctions
   8084.4 ms  ✓ Distributed
   2200.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5408.1 ms  ✓ IrrationalConstants
   1869.2 ms  ✓ CommonWorldInvalidations
   2575.7 ms  ✓ ArrayInterface
   1977.1 ms  ✓ Compat → CompatLinearAlgebraExt
   2090.9 ms  ✓ PrecompileTools
   2224.7 ms  ✓ NaNMath
   1977.4 ms  ✓ FunctionWrappersWrappers
   1916.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1995.5 ms  ✓ EnzymeCore → AdaptExt
   2602.4 ms  ✓ GPUArraysCore
   2403.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2129.7 ms  ✓ DiffResults
   2621.2 ms  ✓ SciMLLogging
   4596.8 ms  ✓ ThreadingUtilities
   2422.1 ms  ✓ IntelOpenMP_jll
   2410.2 ms  ✓ oneTBB_jll
   1972.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   5796.2 ms  ✓ DifferentiationInterface
  10623.1 ms  ✓ MacroTools
   2398.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3173.5 ms  ✓ OpenSpecFun_jll
   3507.8 ms  ✓ LogExpFunctions
   8278.7 ms  ✓ TimerOutputs
   2699.8 ms  ✓ SciMLStructures
   2005.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2200.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3504.0 ms  ✓ Static
   2516.5 ms  ✓ TruncatedStacktraces
   2594.5 ms  ✓ MKL_jll
   7899.5 ms  ✓ DataStructures
   2314.8 ms  ✓ CommonSubexpressions
   1797.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2204.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   5784.6 ms  ✓ ChainRulesCore
   5203.9 ms  ✓ PreallocationTools
   2206.9 ms  ✓ BitTwiddlingConvenienceFunctions
   7306.6 ms  ✓ Jieko
   3199.0 ms  ✓ MaybeInplace
   4415.5 ms  ✓ Setfield
   1716.2 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1809.6 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   1884.5 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   7301.2 ms  ✓ RecipesBase
   3701.2 ms  ✓ CPUSummary
   3936.8 ms  ✓ StaticArrayInterface
   1176.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
  13434.9 ms  ✓ SparseArrays
   1898.3 ms  ✓ PolyesterWeave
   2506.6 ms  ✓ FiniteDiff
   6999.8 ms  ✓ Accessors
   1868.4 ms  ✓ CloseOpenIntervals
   4580.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2271.6 ms  ✓ LayoutPointers
   2298.6 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2312.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2335.7 ms  ✓ Adapt → AdaptSparseArraysExt
   2490.8 ms  ✓ Statistics
   2570.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1680.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1533.5 ms  ✓ Accessors → LinearAlgebraExt
   1994.7 ms  ✓ StrideArraysCore
   1294.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   8619.1 ms  ✓ SpecialFunctions
   1397.9 ms  ✓ FillArrays → FillArraysStatisticsExt
   1891.8 ms  ✓ NLSolversBase
   1814.1 ms  ✓ Polyester
   1977.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2002.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2106.7 ms  ✓ DiffRules
   1701.8 ms  ✓ LineSearches
   3521.4 ms  ✓ SymbolicIndexingInterface
   4276.3 ms  ✓ SciMLOperators
   1705.4 ms  ✓ FastBroadcast
   3879.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
    918.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1386.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  19096.9 ms  ✓ StaticArrays
   2891.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2901.2 ms  ✓ Adapt → AdaptStaticArraysExt
   2972.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3088.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3205.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3896.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   8785.7 ms  ✓ ForwardDiff
   2777.8 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3424.9 ms  ✓ Accessors → StaticArraysExt
  11010.2 ms  ✓ RecursiveArrayTools
   2696.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   7196.3 ms  ✓ FastGaussQuadrature
   3268.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   4482.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3403.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  18726.6 ms  ✓ SparseMatrixColorings
   4916.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2407.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2599.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2538.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  22421.2 ms  ✓ Moshi
   1489.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  20314.4 ms  ✓ Krylov
    530.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7340.9 ms  ✓ SciMLBase
    840.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    868.6 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1102.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2158.7 ms  ✓ SciMLJacobianOperators
   6029.7 ms  ✓ LineSearch
  33274.2 ms  ✓ ExponentialUtilities
    930.1 ms  ✓ LineSearch → LineSearchLineSearchesExt
   1132.4 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   7606.0 ms  ✓ NonlinearSolveBase
   1342.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  11269.4 ms  ✓ LinearSolve
   1339.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1356.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1364.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1539.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
