nice: cannot set niceness: Permission denied
Precompiling packages...
   1616.9 ms  ✓ UUIDs
   1660.2 ms  ✓ MozillaCACerts_jll
   1716.4 ms  ✓ OpenSSL_jll
   1689.3 ms  ✓ Zlib_jll
   1701.5 ms  ✓ Logging
   1706.9 ms  ✓ Unicode
   1715.2 ms  ✓ nghttp2_jll
   1802.6 ms  ✓ NetworkOptions
   1808.7 ms  ✓ CompilerSupportLibraries_jll
   1809.8 ms  ✓ Base64
    509.5 ms  ✓ LibSSH2_jll
    692.6 ms  ✓ Printf
    599.8 ms  ✓ p7zip_jll
    491.3 ms  ✓ LibCURL_jll
    504.5 ms  ✓ LibGit2_jll
   3211.0 ms  ✓ ArgTools
    755.4 ms  ✓ LibCURL
    637.2 ms  ✓ Tar
   2988.6 ms  ✓ Dates
   3028.4 ms  ✓ LibGit2
    457.7 ms  ✓ TOML
   3030.3 ms  ✓ Downloads
   9473.2 ms  ✓ StyledStrings
   1715.3 ms  ✓ JuliaSyntaxHighlighting
   3913.9 ms  ✓ Markdown
  47437.2 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2383.1 ms  ✓ MuladdMacro
   2455.7 ms  ✓ Reexport
   2459.2 ms  ✓ OpenLibm_jll
   2475.7 ms  ✓ ConcreteStructs
   2544.2 ms  ✓ CommonSolve
   2668.0 ms  ✓ ExprTools
   2956.4 ms  ✓ EnumX
   3359.6 ms  ✓ DocStringExtensions
   3441.8 ms  ✓ Statistics
   3552.7 ms  ✓ InverseFunctions
   4384.8 ms  ✓ Serialization
   4457.5 ms  ✓ EnzymeCore
   2596.2 ms  ✓ IteratorInterfaceExtensions
   2595.1 ms  ✓ CompositionsBase
   2723.0 ms  ✓ FastClosures
   2399.8 ms  ✓ Future
   2680.0 ms  ✓ SafeTestsets
   2972.7 ms  ✓ SuiteSparse_jll
   3281.4 ms  ✓ SciMLPublic
   2372.2 ms  ✓ FastPower
   3694.4 ms  ✓ ADTypes
   3082.6 ms  ✓ StaticArraysCore
   4403.5 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   3311.3 ms  ✓ LoggingExtras
   3518.1 ms  ✓ Preferences
   4593.6 ms  ✓ Requires
   2611.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4798.4 ms  ✓ LazyArtifacts
  10571.3 ms  ✓ OrderedCollections
   2698.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  11147.6 ms  ✓ ConstructionBase
  11279.8 ms  ✓ FunctionWrappers
   2498.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2422.1 ms  ✓ DiffResults
   2898.0 ms  ✓ PrecompileTools
  13847.3 ms  ✓ IrrationalConstants
   3201.6 ms  ✓ JLLWrappers
   3663.0 ms  ✓ SciMLLogging
   9688.4 ms  ✓ Compat
   3605.4 ms  ✓ Adapt
   2996.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2802.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   9625.9 ms  ✓ NaNMath
   2306.7 ms  ✓ Compat → CompatLinearAlgebraExt
   3783.6 ms  ✓ LogExpFunctions
  10720.3 ms  ✓ RuntimeGeneratedFunctions
   3887.4 ms  ✓ OpenSpecFun_jll
  14007.7 ms  ✓ InteractiveUtils
   3507.0 ms  ✓ GPUArraysCore
  17494.6 ms  ✓ MacroTools
   2591.8 ms  ✓ EnzymeCore → AdaptExt
   2794.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  11386.6 ms  ✓ DifferentiationInterface
   6233.0 ms  ✓ oneTBB_jll
   6395.9 ms  ✓ IntelOpenMP_jll
   7602.1 ms  ✓ RecipesBase
   9498.0 ms  ✓ DataStructures
  15099.1 ms  ✓ Distributed
   1707.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2705.6 ms  ✓ CommonSubexpressions
   2927.2 ms  ✓ TruncatedStacktraces
  17017.9 ms  ✓ TimerOutputs
   7838.0 ms  ✓ ArrayInterface
   4705.9 ms  ✓ Setfield
   4199.6 ms  ✓ MKL_jll
   1487.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1504.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1732.8 ms  ✓ FastBroadcast
   1867.1 ms  ✓ MaybeInplace
   1191.1 ms  ✓ FiniteDiff
   8407.4 ms  ✓ SpecialFunctions
   3237.6 ms  ✓ PreallocationTools
    742.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   3464.8 ms  ✓ SciMLStructures
  19095.7 ms  ✓ SparseArrays
   8078.4 ms  ✓ Accessors
   5310.6 ms  ✓ FunctionWrappersWrappers
   1312.0 ms  ✓ DiffRules
   1600.2 ms  ✓ Statistics → SparseArraysExt
   1597.3 ms  ✓ Adapt → AdaptSparseArraysExt
   1687.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1698.6 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1710.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1712.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   1539.3 ms  ✓ Accessors → LinearAlgebraExt
   2232.1 ms  ✓ SymbolicIndexingInterface
   2735.0 ms  ✓ SciMLOperators
    648.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    891.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   5220.4 ms  ✓ ForwardDiff
    578.7 ms  ✓ FastPower → FastPowerForwardDiffExt
   2453.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   8656.6 ms  ✓ SparseMatrixColorings
   3271.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    713.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   9587.2 ms  ✓ Krylov
   6586.5 ms  ✓ RecursiveArrayTools
    489.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    494.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    544.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    653.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   7372.8 ms  ✓ SciMLBase
    689.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1816.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3189.8 ms  ✓ SciMLJacobianOperators
   8906.5 ms  ✓ LinearSolve
   5511.2 ms  ✓ LineSearch
   7249.3 ms  ✓ NonlinearSolveBase
   3174.6 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1733.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2060.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2259.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   5220.1 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   4016.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1995.2 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   5296.3 ms  ✓ BracketingNonlinearSolve
   7345.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2072.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4088.2 ms  ✓ DiffEqBase
   2643.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
  10616.6 ms  ✓ NonlinearSolveSpectralMethods
   1419.4 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   6167.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   6918.0 ms  ✓ OrdinaryDiffEqCore
  11421.3 ms  ✓ SimpleNonlinearSolve
   2622.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  19489.3 ms  ✓ NonlinearSolveQuasiNewton
   9192.2 ms  ✓ OrdinaryDiffEqTsit5
   2719.8 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   7334.6 ms  ✓ OrdinaryDiffEqDifferentiation
