nice: cannot set niceness: Permission denied
Precompiling packages...
   1689.3 ms  ✓ UUIDs
   1683.9 ms  ✓ MozillaCACerts_jll
   1817.7 ms  ✓ OpenSSL_jll
   1789.2 ms  ✓ Logging
   1797.5 ms  ✓ NetworkOptions
   1780.5 ms  ✓ Zlib_jll
   1789.8 ms  ✓ nghttp2_jll
   1807.3 ms  ✓ Unicode
   1924.8 ms  ✓ CompilerSupportLibraries_jll
   1927.2 ms  ✓ Base64
    527.1 ms  ✓ LibSSH2_jll
    748.3 ms  ✓ Printf
    692.9 ms  ✓ p7zip_jll
    570.3 ms  ✓ LibGit2_jll
    576.7 ms  ✓ LibCURL_jll
   3600.6 ms  ✓ ArgTools
    827.1 ms  ✓ LibCURL
    692.0 ms  ✓ Tar
   3394.9 ms  ✓ Dates
   3411.7 ms  ✓ LibGit2
    485.2 ms  ✓ TOML
   3440.0 ms  ✓ Downloads
  10593.7 ms  ✓ StyledStrings
   1876.0 ms  ✓ JuliaSyntaxHighlighting
   4433.7 ms  ✓ Markdown
  53379.6 ms  ✓ Pkg
  26 dependencies successfully precompiled in 70 seconds
Precompiling packages...
   2484.5 ms  ✓ ConcreteStructs
   2493.3 ms  ✓ IteratorInterfaceExtensions
   2592.8 ms  ✓ OpenLibm_jll
   2685.6 ms  ✓ ExprTools
   2687.1 ms  ✓ InverseFunctions
   2705.2 ms  ✓ Future
   2954.8 ms  ✓ EnumX
   3086.3 ms  ✓ CommonSolve
   3082.4 ms  ✓ SuiteSparse_jll
   3472.6 ms  ✓ Reexport
   3858.1 ms  ✓ Statistics
   4159.9 ms  ✓ Serialization
   4187.9 ms  ✓ ADTypes
   2407.3 ms  ✓ FastPower
   2583.7 ms  ✓ CompositionsBase
   2506.2 ms  ✓ FastClosures
   2331.0 ms  ✓ SciMLPublic
   3007.5 ms  ✓ Adapt
   3715.4 ms  ✓ DocStringExtensions
   2722.7 ms  ✓ StaticArraysCore
   2503.9 ms  ✓ BinaryHeaps
   4594.4 ms  ✓ EnzymeCore
   3404.5 ms  ✓ LoggingExtras
   2774.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   6215.1 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   4582.7 ms  ✓ Preferences
  10671.3 ms  ✓ OrderedCollections
  11412.7 ms  ✓ FunctionWrappers
   5605.2 ms  ✓ LazyArtifacts
   9888.3 ms  ✓ ConstructionBase
   3203.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3196.3 ms  ✓ GPUArraysCore
   3097.5 ms  ✓ DiffResults
   3394.3 ms  ✓ EnzymeCore → AdaptExt
   9205.4 ms  ✓ NaNMath
  10077.6 ms  ✓ Compat
   3490.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  13709.7 ms  ✓ IrrationalConstants
   3999.0 ms  ✓ JLLWrappers
   9209.4 ms  ✓ RuntimeGeneratedFunctions
   3313.5 ms  ✓ PrecompileTools
   3203.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3014.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2617.9 ms  ✓ Compat → CompatLinearAlgebraExt
  18944.2 ms  ✓ MacroTools
  14106.7 ms  ✓ InteractiveUtils
   4800.8 ms  ✓ SciMLLogging
   3888.0 ms  ✓ LogExpFunctions
  11135.0 ms  ✓ ArrayInterface
   3790.7 ms  ✓ OpenSpecFun_jll
  11737.1 ms  ✓ DifferentiationInterface
   3025.4 ms  ✓ CommonSubexpressions
  16197.7 ms  ✓ Distributed
   2798.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   6400.9 ms  ✓ IntelOpenMP_jll
   2584.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   5299.0 ms  ✓ MuladdMacro
   2398.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3488.8 ms  ✓ MaybeInplace
   9605.6 ms  ✓ DataStructures
   7864.5 ms  ✓ oneTBB_jll
   5381.4 ms  ✓ TruncatedStacktraces
   4091.2 ms  ✓ FastBroadcast
  18897.6 ms  ✓ TimerOutputs
   6413.2 ms  ✓ Setfield
