Precompiling Pkg...
    958.4 ms  ✓ Logging
    961.4 ms  ✓ nghttp2_jll
    965.5 ms  ✓ MbedTLS_jll
   1044.9 ms  ✓ p7zip_jll
   1050.4 ms  ✓ Unicode
   1052.5 ms  ✓ MozillaCACerts_jll
   1090.0 ms  ✓ UUIDs
   1173.5 ms  ✓ NetworkOptions
   1153.6 ms  ✓ Zlib_jll
   1188.4 ms  ✓ Base64
    417.6 ms  ✓ LibSSH2_jll
    450.6 ms  ✓ Printf
    363.2 ms  ✓ LibCURL_jll
    364.4 ms  ✓ LibGit2_jll
   2010.5 ms  ✓ ArgTools
    594.3 ms  ✓ LibCURL
    569.2 ms  ✓ Tar
   2150.5 ms  ✓ Dates
   2727.7 ms  ✓ Markdown
   2266.8 ms  ✓ LibGit2
    474.7 ms  ✓ TOML
   2809.4 ms  ✓ Downloads
  38183.4 ms  ✓ Pkg
  23 dependencies successfully precompiled in 43 seconds
Precompiling project...
   1796.8 ms  ✓ MuladdMacro
   1793.8 ms  ✓ UnPack
   1893.6 ms  ✓ SimpleUnPack
   1872.3 ms  ✓ CommonSolve
   1899.6 ms  ✓ ConcreteStructs
   1981.4 ms  ✓ Future
   2075.5 ms  ✓ ExprTools
   2171.9 ms  ✓ OpenLibm_jll
   2280.0 ms  ✓ IteratorInterfaceExtensions
   2476.3 ms  ✓ InverseFunctions
   2878.6 ms  ✓ Statistics
   3375.5 ms  ✓ Serialization
   3690.0 ms  ✓ FunctionWrappers
   3877.4 ms  ✓ ADTypes
   2003.8 ms  ✓ DataValueInterfaces
   2193.7 ms  ✓ ManualMemory
   1889.0 ms  ✓ Reexport
   2007.8 ms  ✓ EnumX
   2483.2 ms  ✓ SuiteSparse_jll
   1793.5 ms  ✓ SIMDTypes
   2685.4 ms  ✓ CompilerSupportLibraries_jll
   2674.7 ms  ✓ OrderedCollections
   4686.0 ms  ✓ FillArrays
   2888.5 ms  ✓ Requires
   5170.5 ms  ✓ OffsetArrays
   2410.6 ms  ✓ Mmap
   1998.5 ms  ✓ FastPower
   2202.3 ms  ✓ CompositionsBase
   1887.6 ms  ✓ IfElse
   2392.1 ms  ✓ Inflate
   1909.7 ms  ✓ PackageExtensionCompat
   2097.9 ms  ✓ DataAPI
   1901.2 ms  ✓ FastClosures
   2406.8 ms  ✓ ConstructionBase
   2801.7 ms  ✓ EnzymeCore
   2212.0 ms  ✓ StaticArraysCore
   5386.6 ms  ✓ IrrationalConstants
   1812.6 ms  ✓ TableTraits
   2198.5 ms  ✓ NaNMath
   3479.6 ms  ✓ CpuId
   2886.4 ms  ✓ DocStringExtensions
   2894.8 ms  ✓ Compat
