nice: cannot set niceness: Permission denied
Precompiling packages...
   1581.9 ms  ✓ UUIDs
   1596.5 ms  ✓ MozillaCACerts_jll
   1675.1 ms  ✓ nghttp2_jll
   1708.1 ms  ✓ OpenSSL_jll
   1674.6 ms  ✓ Zlib_jll
   1682.3 ms  ✓ Logging
   1704.3 ms  ✓ NetworkOptions
   1700.8 ms  ✓ CompilerSupportLibraries_jll
   1768.1 ms  ✓ Unicode
   1809.7 ms  ✓ Base64
    502.3 ms  ✓ LibSSH2_jll
    583.8 ms  ✓ p7zip_jll
    662.4 ms  ✓ Printf
    467.8 ms  ✓ LibGit2_jll
    471.8 ms  ✓ LibCURL_jll
   3193.9 ms  ✓ ArgTools
    798.6 ms  ✓ LibCURL
    642.9 ms  ✓ Tar
   2922.4 ms  ✓ Dates
   3133.2 ms  ✓ LibGit2
    488.3 ms  ✓ TOML
   3148.3 ms  ✓ Downloads
   9499.4 ms  ✓ StyledStrings
   1646.4 ms  ✓ JuliaSyntaxHighlighting
   3926.6 ms  ✓ Markdown
  47475.4 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2430.2 ms  ✓ IteratorInterfaceExtensions
   2516.8 ms  ✓ Future
   2592.3 ms  ✓ ConcreteStructs
   2611.1 ms  ✓ OpenLibm_jll
   2720.0 ms  ✓ MuladdMacro
   2718.5 ms  ✓ ExprTools
   2774.0 ms  ✓ CommonSolve
   3019.6 ms  ✓ InverseFunctions
   3504.8 ms  ✓ SuiteSparse_jll
   3906.8 ms  ✓ ADTypes
   3895.4 ms  ✓ Statistics
   3927.7 ms  ✓ Serialization
   2601.5 ms  ✓ Reexport
   2713.9 ms  ✓ EnumX
   2985.1 ms  ✓ ManualMemory
   5419.0 ms  ✓ FillArrays
   2790.9 ms  ✓ SIMDTypes
   2691.7 ms  ✓ CompositionsBase
   2481.9 ms  ✓ FastPower
   3621.7 ms  ✓ DocStringExtensions
   2681.3 ms  ✓ IfElse
   4399.0 ms  ✓ Requires
   2779.5 ms  ✓ CommonWorldInvalidations
   2801.5 ms  ✓ FastClosures
   2814.8 ms  ✓ StaticArraysCore
   3106.1 ms  ✓ SciMLPublic
   3036.1 ms  ✓ LoggingExtras
   4012.4 ms  ✓ CpuId
   3919.6 ms  ✓ Preferences
  11522.7 ms  ✓ FunctionWrappers
   2595.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   6097.1 ms  ✓ GenericSchur
  10601.1 ms  ✓ OrderedCollections
   5477.4 ms  ✓ LazyArtifacts
   3696.4 ms  ✓ EnzymeCore
  14888.7 ms  ✓ ExproniconLite
   9898.3 ms  ✓ ConstructionBase
  11911.3 ms  ✓ DifferentiationInterface
   2791.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   2630.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2701.7 ms  ✓ Adapt
   2630.9 ms  ✓ DiffResults
   9918.7 ms  ✓ Compat
   9861.6 ms  ✓ NaNMath
  15189.4 ms  ✓ IrrationalConstants
   3206.4 ms  ✓ JLLWrappers
   3285.7 ms  ✓ PrecompileTools
   3399.1 ms  ✓ SciMLLogging
  19391.6 ms  ✓ MacroTools
   2465.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  13807.2 ms  ✓ InteractiveUtils
   2435.4 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2781.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2323.4 ms  ✓ EnzymeCore → AdaptExt
   9692.0 ms  ✓ RuntimeGeneratedFunctions
   2515.6 ms  ✓ Compat → CompatLinearAlgebraExt
   3606.3 ms  ✓ GPUArraysCore
   3399.6 ms  ✓ LogExpFunctions
  11613.1 ms  ✓ ThreadingUtilities
   3697.5 ms  ✓ OpenSpecFun_jll
   3303.8 ms  ✓ CommonSubexpressions
   3288.3 ms  ✓ TruncatedStacktraces
   6438.0 ms  ✓ IntelOpenMP_jll
   9697.5 ms  ✓ DataStructures
   2966.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2506.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   7700.1 ms  ✓ oneTBB_jll
  10508.3 ms  ✓ Jieko
  10190.2 ms  ✓ ArrayInterface
  17720.4 ms  ✓ Distributed
  20287.8 ms  ✓ TimerOutputs
   6404.5 ms  ✓ Setfield
   9060.5 ms  ✓ RecipesBase
   2194.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2218.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3117.1 ms  ✓ FastBroadcast
   3128.5 ms  ✓ MaybeInplace
   2405.0 ms  ✓ FiniteDiff
   5592.6 ms  ✓ MKL_jll
   4977.5 ms  ✓ PreallocationTools
   1324.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   6092.4 ms  ✓ SciMLStructures
  23507.4 ms  ✓ SparseArrays
  10805.8 ms  ✓ SpecialFunctions
  10287.8 ms  ✓ FunctionWrappersWrappers
   2982.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
  14088.3 ms  ✓ Accessors
   3140.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3110.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3202.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3205.2 ms  ✓ Statistics → SparseArraysExt
   3219.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3372.8 ms  ✓ Adapt → AdaptSparseArraysExt
   2567.4 ms  ✓ DiffRules
   1432.1 ms  ✓ Accessors → LinearAlgebraExt
   7369.0 ms  ✓ NLSolversBase
  20580.8 ms  ✓ Static
   1823.2 ms  ✓ FastBroadcast → FastBroadcastStaticExt
   1906.2 ms  ✓ BitTwiddlingConvenienceFunctions
   3520.6 ms  ✓ CPUSummary
   7056.7 ms  ✓ SymbolicIndexingInterface
   1988.3 ms  ✓ PolyesterWeave
   8446.2 ms  ✓ SciMLOperators
   7207.3 ms  ✓ LineSearches
   2299.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
  29608.1 ms  ✓ StaticArrays
   3418.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3109.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3259.6 ms  ✓ Adapt → AdaptStaticArraysExt
   3292.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3301.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3405.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3408.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3675.0 ms  ✓ Accessors → StaticArraysExt
  15498.2 ms  ✓ ForwardDiff
   3413.7 ms  ✓ FastPower → FastPowerForwardDiffExt
  22983.4 ms  ✓ SparseMatrixColorings
   7690.2 ms  ✓ FastGaussQuadrature
   4430.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5988.4 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  32990.2 ms  ✓ Moshi
   3294.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  26908.0 ms  ✓ Krylov
   8206.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  22525.6 ms  ✓ StaticArrayInterface
  18392.0 ms  ✓ RecursiveArrayTools
   1011.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1073.1 ms  ✓ CloseOpenIntervals
   1075.1 ms  ✓ LayoutPointers
   1041.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1106.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   1109.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1296.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    780.5 ms  ✓ StrideArraysCore
    627.8 ms  ✓ Polyester
    511.8 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
  11978.7 ms  ✓ SciMLBase
  39630.0 ms  ✓ ExponentialUtilities
    962.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1616.0 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   1945.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3317.1 ms  ✓ SciMLJacobianOperators
   8799.5 ms  ✓ LinearSolve
   4746.1 ms  ✓ LineSearch
    975.1 ms  ✓ LineSearch → LineSearchLineSearchesExt
   2955.2 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   7518.5 ms  ✓ NonlinearSolveBase
   4726.2 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2223.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2513.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2534.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   4041.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   2488.8 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   5165.1 ms  ✓ BracketingNonlinearSolve
   7065.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2106.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
