nice: cannot set niceness: Permission denied
Precompiling packages...
   1966.1 ms  ✓ IteratorInterfaceExtensions
   1993.8 ms  ✓ LazyArtifacts
   2005.2 ms  ✓ MuladdMacro
   1982.7 ms  ✓ CommonSolve
   2010.9 ms  ✓ ConcreteStructs
   2110.9 ms  ✓ ExprTools
   2165.8 ms  ✓ CompilerSupportLibraries_jll
   2193.4 ms  ✓ OpenLibm_jll
   2296.0 ms  ✓ InverseFunctions
   2464.0 ms  ✓ SuiteSparse_jll
   3197.1 ms  ✓ ADTypes
   3840.6 ms  ✓ FunctionWrappers
   2008.5 ms  ✓ ManualMemory
   1759.9 ms  ✓ SIMDTypes
   1897.0 ms  ✓ EnumX
   1887.5 ms  ✓ Reexport
   2354.2 ms  ✓ Requires
   2459.0 ms  ✓ Compat
   4498.1 ms  ✓ FillArrays
   2976.3 ms  ✓ OrderedCollections
   4996.5 ms  ✓ GenericSchur
   2607.7 ms  ✓ DocStringExtensions
   3199.9 ms  ✓ Preferences
   1984.7 ms  ✓ CompositionsBase
   1902.2 ms  ✓ FastPower
   1902.0 ms  ✓ IfElse
   1898.1 ms  ✓ FastClosures
   2021.2 ms  ✓ Adapt
   2220.8 ms  ✓ ConstructionBase
   1786.7 ms  ✓ SciMLPublic
   3035.5 ms  ✓ CpuId
   3217.3 ms  ✓ EnzymeCore
   2299.1 ms  ✓ StaticArraysCore
   2388.7 ms  ✓ RuntimeGeneratedFunctions
   2713.5 ms  ✓ LoggingExtras
   2106.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   8181.6 ms  ✓ ExproniconLite
   2382.1 ms  ✓ NaNMath
   8540.2 ms  ✓ Distributed
   2118.7 ms  ✓ FunctionWrappersWrappers
   2002.7 ms  ✓ CommonWorldInvalidations
   6094.4 ms  ✓ IrrationalConstants
   2020.9 ms  ✓ Compat → CompatLinearAlgebraExt
   2265.6 ms  ✓ PrecompileTools
   2493.4 ms  ✓ JLLWrappers
   2099.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1833.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3806.2 ms  ✓ ThreadingUtilities
   2517.0 ms  ✓ ArrayInterface
   2711.7 ms  ✓ GPUArraysCore
   2189.2 ms  ✓ EnzymeCore → AdaptExt
   4899.6 ms  ✓ DifferentiationInterface
   2200.9 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2097.0 ms  ✓ DiffResults
  10120.1 ms  ✓ MacroTools
   2598.6 ms  ✓ SciMLLogging
   2990.3 ms  ✓ LogExpFunctions
   1991.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2504.1 ms  ✓ IntelOpenMP_jll
   2805.8 ms  ✓ oneTBB_jll
   8706.4 ms  ✓ TimerOutputs
   2902.9 ms  ✓ OpenSpecFun_jll
   3601.1 ms  ✓ Static
   7492.3 ms  ✓ DataStructures
   2814.7 ms  ✓ SciMLStructures
   2003.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
