nice: cannot set niceness: Permission denied
Precompiling packages...
   1944.6 ms  ✓ IteratorInterfaceExtensions
   1952.8 ms  ✓ LazyArtifacts
   1926.4 ms  ✓ CommonSolve
   2021.1 ms  ✓ MuladdMacro
   2020.1 ms  ✓ ConcreteStructs
   2049.6 ms  ✓ OpenLibm_jll
   2055.3 ms  ✓ ExprTools
   2185.3 ms  ✓ CompilerSupportLibraries_jll
   2306.0 ms  ✓ SuiteSparse_jll
   2411.4 ms  ✓ InverseFunctions
   3258.4 ms  ✓ ADTypes
   1958.8 ms  ✓ ManualMemory
   4066.6 ms  ✓ FunctionWrappers
   1742.3 ms  ✓ Reexport
   1907.6 ms  ✓ SIMDTypes
   2360.8 ms  ✓ Requires
   2401.4 ms  ✓ NaNMath
   4517.0 ms  ✓ FillArrays
   2731.0 ms  ✓ Compat
   2911.1 ms  ✓ OrderedCollections
   4953.4 ms  ✓ GenericSchur
   2701.3 ms  ✓ DocStringExtensions
   3227.6 ms  ✓ Preferences
   1942.0 ms  ✓ FastPower
   2125.8 ms  ✓ CompositionsBase
   1631.4 ms  ✓ CommonWorldInvalidations
   1744.0 ms  ✓ IfElse
   2699.4 ms  ✓ CpuId
   1908.9 ms  ✓ FastClosures
   2231.1 ms  ✓ ConstructionBase
   1901.6 ms  ✓ SciMLPublic
   2211.6 ms  ✓ EnumX
   3292.6 ms  ✓ EnzymeCore
   2805.3 ms  ✓ LoggingExtras
   2735.8 ms  ✓ StaticArraysCore
   1893.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2284.1 ms  ✓ RuntimeGeneratedFunctions
   8609.5 ms  ✓ Distributed
   8648.0 ms  ✓ ExproniconLite
   1968.8 ms  ✓ FunctionWrappersWrappers
   2493.0 ms  ✓ Adapt
   6160.1 ms  ✓ IrrationalConstants
   2098.1 ms  ✓ Compat → CompatLinearAlgebraExt
   2092.0 ms  ✓ PrecompileTools
   1900.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2293.2 ms  ✓ JLLWrappers
   1997.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2193.8 ms  ✓ DiffResults
   2618.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   4732.7 ms  ✓ ThreadingUtilities
   2901.8 ms  ✓ SciMLLogging
   5084.6 ms  ✓ DifferentiationInterface
   1900.8 ms  ✓ EnzymeCore → AdaptExt
   2439.9 ms  ✓ ArrayInterface
   2398.4 ms  ✓ GPUArraysCore
  10187.6 ms  ✓ MacroTools
   2310.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   1991.4 ms  ✓ SciMLStructures
   2596.5 ms  ✓ IntelOpenMP_jll
   2598.1 ms  ✓ oneTBB_jll
   2580.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   8700.6 ms  ✓ TimerOutputs
   4867.0 ms  ✓ LogExpFunctions
   3606.1 ms  ✓ OpenSpecFun_jll
   8012.5 ms  ✓ DataStructures
   4585.7 ms  ✓ Static
   2106.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2783.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   6562.9 ms  ✓ ChainRulesCore
   2697.0 ms  ✓ TruncatedStacktraces
   4800.6 ms  ✓ PreallocationTools
   2601.7 ms  ✓ CommonSubexpressions
   6472.0 ms  ✓ RecipesBase
   7999.4 ms  ✓ Jieko
   2200.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3137.4 ms  ✓ MaybeInplace
   2588.5 ms  ✓ MKL_jll
   2009.1 ms  ✓ BitTwiddlingConvenienceFunctions
   1513.8 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1477.1 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   4303.9 ms  ✓ Setfield
   2616.4 ms  ✓ CPUSummary
   1097.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   1204.0 ms  ✓ FiniteDiff
   3093.3 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3541.4 ms  ✓ StaticArrayInterface
   1101.9 ms  ✓ PolyesterWeave
  14371.6 ms  ✓ SparseArrays
   6305.2 ms  ✓ Accessors
   1864.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1695.1 ms  ✓ CloseOpenIntervals
   1837.7 ms  ✓ LayoutPointers
   1694.8 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2006.0 ms  ✓ Adapt → AdaptSparseArraysExt
   2078.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2120.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1619.7 ms  ✓ Accessors → LinearAlgebraExt
   2329.3 ms  ✓ Statistics
   1068.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   7702.8 ms  ✓ SpecialFunctions
   1910.4 ms  ✓ StrideArraysCore
