nice: cannot set niceness: Permission denied
Precompiling packages...
    438.1 ms  ✓ Reexport
    435.6 ms  ✓ CommonSolve
    572.0 ms  ✓ ConstructionBase
    497.7 ms  ✓ StaticArraysCore
    604.4 ms  ✓ Statistics
   1329.1 ms  ✓ IrrationalConstants
    486.1 ms  ✓ IfElse
   1046.6 ms  ✓ SuiteSparse_jll
    750.0 ms  ✓ EnzymeCore
    524.8 ms  ✓ ManualMemory
    442.7 ms  ✓ CommonWorldInvalidations
    432.6 ms  ✓ Future
    424.8 ms  ✓ FastPower
   1059.9 ms  ✓ SciMLPublic
    537.1 ms  ✓ InverseFunctions
    458.5 ms  ✓ CompositionsBase
    456.1 ms  ✓ MuladdMacro
    490.3 ms  ✓ EnumX
    745.6 ms  ✓ OpenLibm_jll
    454.2 ms  ✓ ExprTools
   2337.1 ms  ✓ ExproniconLite
   1096.8 ms  ✓ FillArrays
    465.7 ms  ✓ ConcreteStructs
    670.4 ms  ✓ OrderedCollections
    709.5 ms  ✓ ADTypes
    719.0 ms  ✓ Serialization
    693.8 ms  ✓ DocStringExtensions
    602.2 ms  ✓ FastClosures
    528.1 ms  ✓ SIMDTypes
    520.5 ms  ✓ IteratorInterfaceExtensions
   5786.5 ms  ✓ MacroTools
    794.3 ms  ✓ Requires
    751.7 ms  ✓ CpuId
   1251.3 ms  ✓ GenericSchur
    548.3 ms  ✓ LoggingExtras
    608.6 ms  ✓ Compat
   1385.6 ms  ✓ InteractiveUtils
    440.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    492.7 ms  ✓ DiffResults
    924.1 ms  ✓ LazyArtifacts
   4200.5 ms  ✓ FunctionWrappers
    497.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    472.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    582.1 ms  ✓ NaNMath
   1298.5 ms  ✓ ThreadingUtilities
   2372.2 ms  ✓ Preferences
    505.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    436.4 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    435.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1995.1 ms  ✓ Jieko
   1123.0 ms  ✓ DifferentiationInterface
   1869.6 ms  ✓ DataStructures
    473.7 ms  ✓ RuntimeGeneratedFunctions
    711.4 ms  ✓ LogExpFunctions
    615.9 ms  ✓ CommonSubexpressions
    609.1 ms  ✓ Adapt
    548.9 ms  ✓ Compat → CompatLinearAlgebraExt
   4280.4 ms  ✓ TimerOutputs
    508.0 ms  ✓ FunctionWrappersWrappers
   2914.4 ms  ✓ Distributed
    524.5 ms  ✓ PrecompileTools
    554.0 ms  ✓ JLLWrappers
   1723.3 ms  ✓ Setfield
    636.6 ms  ✓ SciMLLogging
    598.8 ms  ✓ TruncatedStacktraces
    440.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    617.0 ms  ✓ ArrayInterface
    601.1 ms  ✓ GPUArraysCore
   4597.9 ms  ✓ SparseArrays
    524.5 ms  ✓ EnzymeCore → AdaptExt
   2721.5 ms  ✓ Accessors
   1452.9 ms  ✓ ChainRulesCore
    662.5 ms  ✓ OpenSpecFun_jll
   2020.9 ms  ✓ RecipesBase
   1134.2 ms  ✓ IntelOpenMP_jll
   1168.7 ms  ✓ oneTBB_jll
    416.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    455.7 ms  ✓ SciMLStructures
    711.7 ms  ✓ MaybeInplace
    447.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    918.8 ms  ✓ PreallocationTools
    449.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    570.8 ms  ✓ Statistics → SparseArraysExt
    711.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
    729.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    693.4 ms  ✓ Adapt → AdaptSparseArraysExt
  10575.0 ms  ✓ Moshi
    621.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    587.5 ms  ✓ Accessors → LinearAlgebraExt
    752.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    535.1 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    593.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   8051.6 ms  ✓ Krylov
    543.4 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1545.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1588.2 ms  ✓ MKL_jll
  15659.0 ms  ✓ StaticArrays
    696.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    849.4 ms  ✓ FiniteDiff
   3023.2 ms  ✓ SpecialFunctions
   1291.3 ms  ✓ SymbolicIndexingInterface
  10141.5 ms  ✓ SparseMatrixColorings
   1935.6 ms  ✓ SciMLOperators
    659.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    642.3 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    613.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    624.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    697.9 ms  ✓ Adapt → AdaptStaticArraysExt
    758.7 ms  ✓ Accessors → StaticArraysExt
    693.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    707.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    648.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1826.1 ms  ✓ FastGaussQuadrature
   2210.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
    806.3 ms  ✓ DiffRules
    937.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   2085.1 ms  ✓ RecursiveArrayTools
    583.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    799.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
