nice: cannot set niceness: Permission denied
Precompiling packages...
   1466.5 ms  ✓ Logging
   1552.4 ms  ✓ UUIDs
   1558.3 ms  ✓ MozillaCACerts_jll
   1577.6 ms  ✓ nghttp2_jll
   1655.0 ms  ✓ NetworkOptions
   1703.6 ms  ✓ OpenSSL_jll
   1677.7 ms  ✓ Zlib_jll
   1681.2 ms  ✓ Unicode
   1750.3 ms  ✓ CompilerSupportLibraries_jll
   1775.2 ms  ✓ Base64
    485.0 ms  ✓ LibSSH2_jll
    544.9 ms  ✓ p7zip_jll
    686.5 ms  ✓ Printf
    472.1 ms  ✓ LibGit2_jll
    469.8 ms  ✓ LibCURL_jll
   3098.2 ms  ✓ ArgTools
    758.6 ms  ✓ LibCURL
    638.5 ms  ✓ Tar
   2834.7 ms  ✓ Dates
    444.9 ms  ✓ TOML
   3021.8 ms  ✓ LibGit2
   2970.6 ms  ✓ Downloads
   9291.5 ms  ✓ StyledStrings
   1706.6 ms  ✓ JuliaSyntaxHighlighting
   3777.8 ms  ✓ Markdown
  46535.8 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2415.8 ms  ✓ IteratorInterfaceExtensions
   2492.4 ms  ✓ CommonSolve
   2579.1 ms  ✓ MuladdMacro
   2603.3 ms  ✓ Future
   2608.4 ms  ✓ ExprTools
   2613.1 ms  ✓ ConcreteStructs
   2702.9 ms  ✓ OpenLibm_jll
   3094.9 ms  ✓ SuiteSparse_jll
   3268.2 ms  ✓ InverseFunctions
   3487.5 ms  ✓ Statistics
   3903.4 ms  ✓ Serialization
   4202.7 ms  ✓ ADTypes
   2498.6 ms  ✓ SIMDTypes
   2507.9 ms  ✓ Reexport
   2784.5 ms  ✓ ManualMemory
   2795.0 ms  ✓ EnumX
   2527.1 ms  ✓ CompositionsBase
   5813.1 ms  ✓ FillArrays
   2512.1 ms  ✓ FastPower
   3497.9 ms  ✓ DocStringExtensions
   2572.7 ms  ✓ IfElse
   4526.1 ms  ✓ Requires
   3699.5 ms  ✓ EnzymeCore
   2501.4 ms  ✓ CommonWorldInvalidations
   2499.2 ms  ✓ FastClosures
   2918.1 ms  ✓ SciMLPublic
   2698.5 ms  ✓ StaticArraysCore
   3195.4 ms  ✓ LoggingExtras
   3941.8 ms  ✓ CpuId
   3697.3 ms  ✓ Preferences
   2492.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5889.3 ms  ✓ GenericSchur
  12312.5 ms  ✓ FunctionWrappers
   5195.0 ms  ✓ LazyArtifacts
  10508.1 ms  ✓ OrderedCollections
   2309.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   9890.9 ms  ✓ ConstructionBase
   2586.5 ms  ✓ FillArrays → FillArraysStatisticsExt
   3087.4 ms  ✓ Adapt
  16698.8 ms  ✓ ExproniconLite
   2483.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  14198.8 ms  ✓ IrrationalConstants
  10010.2 ms  ✓ Compat
   2698.4 ms  ✓ DiffResults
   3012.1 ms  ✓ JLLWrappers
  10695.8 ms  ✓ NaNMath
   2292.2 ms  ✓ FunctionWrappersWrappers
   3610.9 ms  ✓ PrecompileTools
   3178.2 ms  ✓ SciMLLogging
  20084.3 ms  ✓ MacroTools
   2496.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   9706.4 ms  ✓ RuntimeGeneratedFunctions
  14798.2 ms  ✓ InteractiveUtils
   3487.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2505.2 ms  ✓ EnzymeCore → AdaptExt
   2610.7 ms  ✓ Compat → CompatLinearAlgebraExt
   3702.2 ms  ✓ GPUArraysCore
  12514.9 ms  ✓ DifferentiationInterface
   3639.4 ms  ✓ LogExpFunctions
