nice: cannot set niceness: Permission denied
Precompiling packages...
    427.6 ms  ✓ Reexport
    423.9 ms  ✓ CommonSolve
    556.2 ms  ✓ ConstructionBase
    475.1 ms  ✓ StaticArraysCore
    604.8 ms  ✓ Statistics
   1360.0 ms  ✓ IrrationalConstants
    492.4 ms  ✓ IfElse
   1064.3 ms  ✓ SuiteSparse_jll
    763.2 ms  ✓ EnzymeCore
    537.6 ms  ✓ ManualMemory
    450.9 ms  ✓ CommonWorldInvalidations
    446.6 ms  ✓ Future
    941.7 ms  ✓ SciMLPublic
    465.3 ms  ✓ FastPower
    576.5 ms  ✓ InverseFunctions
    465.4 ms  ✓ CompositionsBase
    460.6 ms  ✓ SimpleUnPack
    459.2 ms  ✓ MuladdMacro
    475.0 ms  ✓ EnumX
    698.5 ms  ✓ OpenLibm_jll
   2232.3 ms  ✓ ExproniconLite
    541.3 ms  ✓ ExprTools
    516.0 ms  ✓ UnPack
    536.8 ms  ✓ ConcreteStructs
   1199.5 ms  ✓ FillArrays
    767.3 ms  ✓ OrderedCollections
   5131.2 ms  ✓ MacroTools
    802.2 ms  ✓ ADTypes
    781.4 ms  ✓ Serialization
    687.9 ms  ✓ DocStringExtensions
    493.1 ms  ✓ FastClosures
    451.9 ms  ✓ SIMDTypes
    457.2 ms  ✓ IteratorInterfaceExtensions
    745.7 ms  ✓ Requires
    741.7 ms  ✓ CpuId
   1210.5 ms  ✓ GenericSchur
    594.1 ms  ✓ LoggingExtras
    665.0 ms  ✓ Compat
   1461.4 ms  ✓ InteractiveUtils
   3224.2 ms  ✓ FunctionWrappers
    503.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    498.4 ms  ✓ DiffResults
   1000.7 ms  ✓ LazyArtifacts
    448.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    451.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    558.5 ms  ✓ NaNMath
   1933.8 ms  ✓ Preferences
   1254.2 ms  ✓ ThreadingUtilities
    512.5 ms  ✓ FillArrays → FillArraysStatisticsExt
    562.5 ms  ✓ CommonSubexpressions
    431.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    484.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2029.2 ms  ✓ Jieko
   1139.5 ms  ✓ DifferentiationInterface
   1856.3 ms  ✓ DataStructures
    454.5 ms  ✓ RuntimeGeneratedFunctions
    697.6 ms  ✓ LogExpFunctions
    595.2 ms  ✓ Adapt
    546.4 ms  ✓ Compat → CompatLinearAlgebraExt
    555.7 ms  ✓ FunctionWrappersWrappers
   4184.7 ms  ✓ TimerOutputs
   2537.9 ms  ✓ Distributed
    458.2 ms  ✓ PrecompileTools
    582.4 ms  ✓ JLLWrappers
    577.3 ms  ✓ SciMLLogging
   1738.6 ms  ✓ Setfield
    622.5 ms  ✓ TruncatedStacktraces
    470.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4108.6 ms  ✓ SparseArrays
    634.0 ms  ✓ ArrayInterface
    644.8 ms  ✓ GPUArraysCore
    479.9 ms  ✓ EnzymeCore → AdaptExt
   2791.1 ms  ✓ Accessors
   1464.8 ms  ✓ ChainRulesCore
    694.7 ms  ✓ OpenSpecFun_jll
   2038.8 ms  ✓ RecipesBase
   1164.1 ms  ✓ IntelOpenMP_jll
   1178.0 ms  ✓ oneTBB_jll
    583.9 ms  ✓ Statistics → SparseArraysExt
    665.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
    589.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    582.1 ms  ✓ Adapt → AdaptSparseArraysExt
  10194.9 ms  ✓ Moshi
    495.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   7290.8 ms  ✓ Krylov
    901.2 ms  ✓ MaybeInplace
    595.1 ms  ✓ SciMLStructures
    723.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    551.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    538.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1194.7 ms  ✓ PreallocationTools
    701.9 ms  ✓ Accessors → LinearAlgebraExt
    843.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    663.3 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    690.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    609.2 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1736.8 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  15292.1 ms  ✓ StaticArrays
  10178.0 ms  ✓ SparseMatrixColorings
    775.8 ms  ✓ FiniteDiff
    590.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1260.9 ms  ✓ MKL_jll
