nice: cannot set niceness: Permission denied
Precompiling packages...
   1591.6 ms  ✓ UUIDs
   1590.6 ms  ✓ Logging
   1587.6 ms  ✓ MozillaCACerts_jll
   1642.0 ms  ✓ nghttp2_jll
   1668.5 ms  ✓ Unicode
   1683.3 ms  ✓ NetworkOptions
   1737.5 ms  ✓ OpenSSL_jll
   1735.0 ms  ✓ Zlib_jll
   1783.1 ms  ✓ CompilerSupportLibraries_jll
   1834.3 ms  ✓ Base64
    496.4 ms  ✓ LibSSH2_jll
    668.3 ms  ✓ Printf
    563.8 ms  ✓ p7zip_jll
    479.9 ms  ✓ LibGit2_jll
    478.4 ms  ✓ LibCURL_jll
   3171.5 ms  ✓ ArgTools
    743.7 ms  ✓ LibCURL
    626.6 ms  ✓ Tar
   2910.8 ms  ✓ Dates
   2970.5 ms  ✓ LibGit2
    458.6 ms  ✓ TOML
   2978.0 ms  ✓ Downloads
   9206.6 ms  ✓ StyledStrings
   1665.2 ms  ✓ JuliaSyntaxHighlighting
   3708.9 ms  ✓ Markdown
  45581.4 ms  ✓ Pkg
  26 dependencies successfully precompiled in 60 seconds
Precompiling packages...
   2516.2 ms  ✓ IteratorInterfaceExtensions
   2523.5 ms  ✓ Future
   2548.2 ms  ✓ ConcreteStructs
   2627.5 ms  ✓ ExprTools
   2587.5 ms  ✓ CommonSolve
   2722.5 ms  ✓ MuladdMacro
   3215.8 ms  ✓ OpenLibm_jll
   3394.5 ms  ✓ SuiteSparse_jll
   3492.3 ms  ✓ InverseFunctions
   3578.8 ms  ✓ Statistics
   4300.9 ms  ✓ ADTypes
   4312.4 ms  ✓ Serialization
   2696.8 ms  ✓ EnumX
   2610.1 ms  ✓ SIMDTypes
   2910.4 ms  ✓ ManualMemory
   5601.4 ms  ✓ FillArrays
   2436.6 ms  ✓ FastPower
   2901.7 ms  ✓ CompositionsBase
   3380.7 ms  ✓ DocStringExtensions
   2472.7 ms  ✓ IfElse
   4479.6 ms  ✓ Requires
   2687.1 ms  ✓ CommonWorldInvalidations
   2917.9 ms  ✓ FastClosures
   4115.3 ms  ✓ EnzymeCore
   3219.3 ms  ✓ SciMLPublic
   3167.2 ms  ✓ StaticArraysCore
   3287.1 ms  ✓ LoggingExtras
   4213.4 ms  ✓ CpuId
   2227.2 ms  ✓ Reexport
  11453.6 ms  ✓ FunctionWrappers
   4097.0 ms  ✓ Preferences
   6417.9 ms  ✓ GenericSchur
  10803.4 ms  ✓ OrderedCollections
   2489.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5398.8 ms  ✓ LazyArtifacts
   6189.3 ms  ✓ TestEnv
   9701.0 ms  ✓ ConstructionBase
   2695.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   2679.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  17303.9 ms  ✓ ExproniconLite
  13983.3 ms  ✓ IrrationalConstants
   2897.5 ms  ✓ Adapt
   2597.9 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2815.2 ms  ✓ DiffResults
  10971.0 ms  ✓ Compat
   2798.8 ms  ✓ FunctionWrappersWrappers
   2902.0 ms  ✓ PrecompileTools
  10433.1 ms  ✓ NaNMath
   3421.7 ms  ✓ SciMLLogging
   3892.4 ms  ✓ JLLWrappers
  14800.6 ms  ✓ InteractiveUtils
  22065.3 ms  ✓ MacroTools
   3284.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3304.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   9880.6 ms  ✓ RuntimeGeneratedFunctions
  20310.6 ms  ✓ TimerOutputs
   3802.9 ms  ✓ LogExpFunctions
   2922.5 ms  ✓ EnzymeCore → AdaptExt
   3024.8 ms  ✓ Compat → CompatLinearAlgebraExt
   4076.4 ms  ✓ GPUArraysCore
  13669.2 ms  ✓ DifferentiationInterface
  12289.3 ms  ✓ ThreadingUtilities
   9593.8 ms  ✓ DataStructures
   3891.5 ms  ✓ OpenSpecFun_jll
   3609.1 ms  ✓ CommonSubexpressions
   3316.7 ms  ✓ TruncatedStacktraces
  17729.0 ms  ✓ Distributed
   7124.7 ms  ✓ IntelOpenMP_jll
   3026.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  10626.8 ms  ✓ Jieko
   7680.2 ms  ✓ oneTBB_jll
   8202.0 ms  ✓ RecipesBase
   2775.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  10774.7 ms  ✓ ArrayInterface
   6499.0 ms  ✓ Setfield
   1816.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1999.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2730.4 ms  ✓ MaybeInplace
   3512.4 ms  ✓ PreallocationTools
  23304.7 ms  ✓ SparseArrays
   2702.4 ms  ✓ FiniteDiff
   5112.7 ms  ✓ MKL_jll
   2702.1 ms  ✓ Statistics → SparseArraysExt
  10601.3 ms  ✓ ChainRulesCore
   3291.8 ms  ✓ Adapt → AdaptSparseArraysExt
   3180.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3391.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3423.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   8509.9 ms  ✓ SciMLStructures
   4006.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
  12181.8 ms  ✓ SpecialFunctions
   3003.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2792.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2917.5 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   3193.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2578.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2669.4 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
  16484.3 ms  ✓ Accessors
   3205.6 ms  ✓ DiffRules
  21470.2 ms  ✓ Test
   6876.6 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3401.7 ms  ✓ Accessors → LinearAlgebraExt
  25202.6 ms  ✓ Static
   9305.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3334.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3528.9 ms  ✓ Accessors → TestExt
   2297.2 ms  ✓ BitTwiddlingConvenienceFunctions
   9119.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   9406.0 ms  ✓ NLSolversBase
   4618.2 ms  ✓ CPUSummary
   2378.2 ms  ✓ PolyesterWeave
   9479.7 ms  ✓ SymbolicIndexingInterface
   9521.6 ms  ✓ SciMLOperators
   5923.0 ms  ✓ LineSearches
   2793.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
  37604.9 ms  ✓ StaticArrays
  14527.7 ms  ✓ ReTestItems
   5793.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  18916.7 ms  ✓ ForwardDiff
   4407.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4823.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   5498.7 ms  ✓ Adapt → AdaptStaticArraysExt
   5426.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   5601.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  30009.5 ms  ✓ SparseMatrixColorings
   5481.7 ms  ✓ Accessors → StaticArraysExt
  30501.5 ms  ✓ Krylov
   2319.2 ms  ✓ FastPower → FastPowerForwardDiffExt
   2012.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3009.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   7508.9 ms  ✓ FastGaussQuadrature
   7723.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2106.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  39085.5 ms  ✓ Moshi
   5457.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  14532.0 ms  ✓ RecursiveArrayTools
    525.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    576.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    702.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  32064.0 ms  ✓ StaticArrayInterface
    487.7 ms  ✓ CloseOpenIntervals
    576.3 ms  ✓ LayoutPointers
    607.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    715.2 ms  ✓ StrideArraysCore
   1480.2 ms  ✓ Polyester
   1681.4 ms  ✓ FastBroadcast
    737.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  45458.3 ms  ✓ ExponentialUtilities
  15516.6 ms  ✓ SciMLBase
    901.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    931.2 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1628.6 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   1891.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3026.4 ms  ✓ SciMLJacobianOperators
   3136.7 ms  ✓ LineSearch
   1177.2 ms  ✓ LineSearch → LineSearchLineSearchesExt
   7912.8 ms  ✓ LinearSolve
   6777.0 ms  ✓ NonlinearSolveBase
   4225.8 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2446.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   2452.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2650.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2856.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2859.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   5593.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   4159.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   5588.2 ms  ✓ BracketingNonlinearSolve
   1903.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1158.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1417.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   3103.0 ms  ✓ DiffEqBase
   2958.9 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   3241.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3417.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   9864.4 ms  ✓ NonlinearSolveSpectralMethods
   1193.8 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5577.7 ms  ✓ OrdinaryDiffEqCore
   1065.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  10190.2 ms  ✓ OrdinaryDiffEqFunctionMap
  18885.2 ms  ✓ SimpleNonlinearSolve
  13954.0 ms  ✓ OrdinaryDiffEqSymplecticRK
  13999.5 ms  ✓ OrdinaryDiffEqExplicitRK
  15093.6 ms  ✓ OrdinaryDiffEqHighOrderRK
  15172.7 ms  ✓ OrdinaryDiffEqFeagin
