nice: cannot set niceness: Permission denied
Precompiling packages...
   1402.3 ms  ✓ UUIDs
   1452.9 ms  ✓ OpenSSL_jll
   1516.2 ms  ✓ Zlib_jll
   1624.4 ms  ✓ nghttp2_jll
   1691.6 ms  ✓ Logging
   1703.9 ms  ✓ MozillaCACerts_jll
   1734.2 ms  ✓ p7zip_jll
   1745.8 ms  ✓ NetworkOptions
   1738.2 ms  ✓ Unicode
   1838.1 ms  ✓ Base64
    590.0 ms  ✓ LibSSH2_jll
    595.7 ms  ✓ Printf
    437.1 ms  ✓ LibCURL_jll
    449.2 ms  ✓ LibGit2_jll
   3095.3 ms  ✓ ArgTools
    728.5 ms  ✓ LibCURL
    598.8 ms  ✓ Tar
   2047.7 ms  ✓ Dates
   2181.4 ms  ✓ LibGit2
    431.0 ms  ✓ TOML
   2550.0 ms  ✓ Downloads
   8162.8 ms  ✓ StyledStrings
   1658.0 ms  ✓ JuliaSyntaxHighlighting
   3718.5 ms  ✓ Markdown
  46096.5 ms  ✓ Pkg
  25 dependencies successfully precompiled in 60 seconds
Precompiling packages...
   2372.9 ms  ✓ IteratorInterfaceExtensions
   2375.6 ms  ✓ Future
   2462.8 ms  ✓ ConcreteStructs
   2468.0 ms  ✓ MuladdMacro
   2477.3 ms  ✓ SimpleUnPack
   2534.7 ms  ✓ CommonSolve
   2655.8 ms  ✓ UnPack
   2757.9 ms  ✓ ExprTools
   2850.0 ms  ✓ OpenLibm_jll
   3236.2 ms  ✓ InverseFunctions
   3702.3 ms  ✓ Statistics
   4244.7 ms  ✓ Serialization
   4269.2 ms  ✓ ADTypes
   5059.4 ms  ✓ FunctionWrappers
   2202.7 ms  ✓ SIMDTypes
   2500.7 ms  ✓ EnumX
   2421.3 ms  ✓ Reexport
   5263.5 ms  ✓ FillArrays
   2993.3 ms  ✓ CompilerSupportLibraries_jll
   2993.0 ms  ✓ ManualMemory
   3090.9 ms  ✓ SuiteSparse_jll
   3694.1 ms  ✓ OrderedCollections
   3315.9 ms  ✓ DocStringExtensions
   2504.3 ms  ✓ FastPower
   2601.6 ms  ✓ CompositionsBase
   4501.0 ms  ✓ Requires
   2259.2 ms  ✓ IfElse
   2476.1 ms  ✓ CommonWorldInvalidations
   2684.7 ms  ✓ FastClosures
   2804.0 ms  ✓ StaticArraysCore
   3202.1 ms  ✓ ConstructionBase
   3060.2 ms  ✓ SciMLPublic
   4008.9 ms  ✓ EnzymeCore
   9168.7 ms  ✓ ExproniconLite
   3013.2 ms  ✓ LoggingExtras
   3060.9 ms  ✓ Compat
   3502.7 ms  ✓ Preferences
   2599.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4099.3 ms  ✓ CpuId
   3110.6 ms  ✓ NaNMath
   2927.8 ms  ✓ RuntimeGeneratedFunctions
   7634.9 ms  ✓ IrrationalConstants
   2383.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   6207.6 ms  ✓ GenericSchur
   2593.8 ms  ✓ FunctionWrappersWrappers
   5733.7 ms  ✓ LazyArtifacts
   2603.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2880.7 ms  ✓ Parameters
   2293.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
