Precompiling Pkg...
    943.7 ms  ✓ Logging
   1021.1 ms  ✓ MozillaCACerts_jll
   1119.5 ms  ✓ Zlib_jll
   1122.3 ms  ✓ p7zip_jll
   1137.2 ms  ✓ UUIDs
   1143.9 ms  ✓ nghttp2_jll
   1148.8 ms  ✓ Unicode
   1158.0 ms  ✓ MbedTLS_jll
   1161.3 ms  ✓ Base64
   1259.3 ms  ✓ NetworkOptions
    355.1 ms  ✓ LibSSH2_jll
    448.5 ms  ✓ Printf
    412.1 ms  ✓ LibGit2_jll
    420.1 ms  ✓ LibCURL_jll
   2086.2 ms  ✓ ArgTools
    560.8 ms  ✓ LibCURL
    559.8 ms  ✓ Tar
   2418.1 ms  ✓ Dates
   2897.0 ms  ✓ Markdown
   2383.8 ms  ✓ LibGit2
    361.4 ms  ✓ TOML
   2897.0 ms  ✓ Downloads
  38308.3 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1837.5 ms  ✓ IteratorInterfaceExtensions
   1855.6 ms  ✓ ConcreteStructs
   1852.1 ms  ✓ UnPack
   1951.2 ms  ✓ LaTeXStrings
   2036.2 ms  ✓ Future
   2050.5 ms  ✓ MuladdMacro
   2052.5 ms  ✓ SimpleUnPack
   2139.0 ms  ✓ ExprTools
   2438.0 ms  ✓ OpenLibm_jll
   2520.7 ms  ✓ InverseFunctions
   2932.9 ms  ✓ Statistics
   3246.8 ms  ✓ ADTypes
   3329.1 ms  ✓ Serialization
   1911.8 ms  ✓ CommonSolve
   3953.4 ms  ✓ FunctionWrappers
   1916.6 ms  ✓ DataValueInterfaces
   2214.2 ms  ✓ ManualMemory
   1820.0 ms  ✓ Reexport
   2003.6 ms  ✓ EnumX
   2598.3 ms  ✓ SuiteSparse_jll
   2680.0 ms  ✓ CompilerSupportLibraries_jll
   4528.6 ms  ✓ FillArrays
   1796.0 ms  ✓ SIMDTypes
   2787.6 ms  ✓ Requires
   2986.9 ms  ✓ OrderedCollections
   2101.4 ms  ✓ CompositionsBase
   1986.9 ms  ✓ FastPower
   1805.8 ms  ✓ IfElse
   2906.9 ms  ✓ DocStringExtensions
   1900.7 ms  ✓ CommonWorldInvalidations
   1822.8 ms  ✓ FastClosures
   1992.8 ms  ✓ DataAPI
   2097.0 ms  ✓ StaticArraysCore
   3090.8 ms  ✓ ConstructionBase
   3503.7 ms  ✓ EnzymeCore
   1903.1 ms  ✓ TableTraits
   8632.2 ms  ✓ ExproniconLite
   2390.5 ms  ✓ NaNMath
   2888.1 ms  ✓ Compat
