nice: cannot set niceness: Permission denied
Precompiling packages...
    422.4 ms  ✓ Reexport
    420.0 ms  ✓ CommonSolve
    590.2 ms  ✓ ConstructionBase
    506.1 ms  ✓ StaticArraysCore
    645.0 ms  ✓ Statistics
   1283.7 ms  ✓ IrrationalConstants
    964.5 ms  ✓ SuiteSparse_jll
    487.9 ms  ✓ IfElse
    785.3 ms  ✓ EnzymeCore
    533.2 ms  ✓ ManualMemory
    463.9 ms  ✓ CommonWorldInvalidations
    711.3 ms  ✓ SciMLPublic
    448.7 ms  ✓ Future
    469.4 ms  ✓ FastPower
    463.6 ms  ✓ CompositionsBase
    545.0 ms  ✓ InverseFunctions
    471.5 ms  ✓ MuladdMacro
    516.4 ms  ✓ EnumX
    745.1 ms  ✓ OpenLibm_jll
   2121.2 ms  ✓ ExproniconLite
    526.1 ms  ✓ ExprTools
    541.6 ms  ✓ ConcreteStructs
   1250.1 ms  ✓ FillArrays
   4379.4 ms  ✓ MacroTools
    821.4 ms  ✓ OrderedCollections
    758.9 ms  ✓ ADTypes
    476.1 ms  ✓ FastClosures
    633.0 ms  ✓ DocStringExtensions
    732.5 ms  ✓ Serialization
    453.8 ms  ✓ SIMDTypes
    453.9 ms  ✓ IteratorInterfaceExtensions
    811.7 ms  ✓ Requires
    786.6 ms  ✓ CpuId
   1204.9 ms  ✓ GenericSchur
    702.1 ms  ✓ LoggingExtras
   2922.0 ms  ✓ FunctionWrappers
    650.0 ms  ✓ Compat
   1427.5 ms  ✓ InteractiveUtils
    472.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    502.3 ms  ✓ DiffResults
   1033.1 ms  ✓ LazyArtifacts
    451.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    593.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1118.0 ms  ✓ ThreadingUtilities
   1907.7 ms  ✓ Preferences
    565.5 ms  ✓ NaNMath
    532.5 ms  ✓ FillArrays → FillArraysStatisticsExt
    598.5 ms  ✓ CommonSubexpressions
