nice: cannot set niceness: Permission denied
Precompiling packages...
    439.4 ms  ✓ Reexport
    466.6 ms  ✓ CommonSolve
    570.1 ms  ✓ ConstructionBase
    521.4 ms  ✓ StaticArraysCore
    611.1 ms  ✓ Statistics
   1318.2 ms  ✓ IrrationalConstants
    481.6 ms  ✓ IfElse
   1057.1 ms  ✓ SuiteSparse_jll
    771.5 ms  ✓ EnzymeCore
    536.1 ms  ✓ ManualMemory
    453.3 ms  ✓ CommonWorldInvalidations
    431.5 ms  ✓ Future
   1018.8 ms  ✓ SciMLPublic
    444.4 ms  ✓ FastPower
    558.5 ms  ✓ InverseFunctions
    483.5 ms  ✓ CompositionsBase
    464.9 ms  ✓ MuladdMacro
    497.9 ms  ✓ EnumX
   2180.2 ms  ✓ ExproniconLite
    479.6 ms  ✓ ExprTools
    804.0 ms  ✓ OpenLibm_jll
   1084.8 ms  ✓ FillArrays
    449.9 ms  ✓ ConcreteStructs
    668.5 ms  ✓ OrderedCollections
    777.1 ms  ✓ ADTypes
    769.6 ms  ✓ Serialization
    748.8 ms  ✓ DocStringExtensions
    567.0 ms  ✓ FastClosures
    538.8 ms  ✓ SIMDTypes
   5680.2 ms  ✓ MacroTools
    521.2 ms  ✓ IteratorInterfaceExtensions
    776.3 ms  ✓ Requires
    767.9 ms  ✓ CpuId
   1212.8 ms  ✓ GenericSchur
    583.1 ms  ✓ LoggingExtras
    610.0 ms  ✓ Compat
   1393.8 ms  ✓ InteractiveUtils
    471.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    554.7 ms  ✓ DiffResults
    981.7 ms  ✓ LazyArtifacts
   4168.6 ms  ✓ FunctionWrappers
    478.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    466.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1289.3 ms  ✓ ThreadingUtilities
    562.8 ms  ✓ NaNMath
   2391.8 ms  ✓ Preferences
    543.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    460.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2043.2 ms  ✓ Jieko
    492.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1148.5 ms  ✓ DifferentiationInterface
   1814.3 ms  ✓ DataStructures
    477.4 ms  ✓ RuntimeGeneratedFunctions
    705.5 ms  ✓ LogExpFunctions
    673.2 ms  ✓ CommonSubexpressions
    651.4 ms  ✓ Adapt
    569.0 ms  ✓ Compat → CompatLinearAlgebraExt
   4170.9 ms  ✓ TimerOutputs
    494.1 ms  ✓ FunctionWrappersWrappers
   2857.3 ms  ✓ Distributed
    494.0 ms  ✓ PrecompileTools
    569.3 ms  ✓ JLLWrappers
   1653.5 ms  ✓ Setfield
    640.3 ms  ✓ SciMLLogging
    629.7 ms  ✓ TruncatedStacktraces
    465.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4497.9 ms  ✓ SparseArrays
    654.2 ms  ✓ ArrayInterface
   2663.0 ms  ✓ Accessors
    705.5 ms  ✓ GPUArraysCore
    500.9 ms  ✓ EnzymeCore → AdaptExt
   1452.6 ms  ✓ ChainRulesCore
    711.1 ms  ✓ OpenSpecFun_jll
   1988.1 ms  ✓ RecipesBase
   1130.4 ms  ✓ IntelOpenMP_jll
   1171.4 ms  ✓ oneTBB_jll
    592.0 ms  ✓ Statistics → SparseArraysExt
    660.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
    610.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    589.1 ms  ✓ Adapt → AdaptSparseArraysExt
  10356.4 ms  ✓ Moshi
    437.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   7366.1 ms  ✓ Krylov
    928.0 ms  ✓ MaybeInplace
    762.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    862.3 ms  ✓ SciMLStructures
    601.6 ms  ✓ Accessors → LinearAlgebraExt
   1233.4 ms  ✓ PreallocationTools
    586.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    662.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    920.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    756.0 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    674.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    697.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    675.1 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
  15861.0 ms  ✓ StaticArrays
   1856.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  10612.1 ms  ✓ SparseMatrixColorings
    707.0 ms  ✓ FiniteDiff
    585.6 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1249.6 ms  ✓ MKL_jll
   2561.1 ms  ✓ SpecialFunctions
   1019.1 ms  ✓ SymbolicIndexingInterface
   1689.4 ms  ✓ SciMLOperators
    638.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    648.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    630.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    613.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    612.4 ms  ✓ Adapt → AdaptStaticArraysExt
    738.8 ms  ✓ Accessors → StaticArraysExt
    759.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    935.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    708.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    641.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    789.4 ms  ✓ DiffRules
   2059.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1689.9 ms  ✓ FastGaussQuadrature
    596.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    809.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    923.9 ms  ✓ NLSolversBase
    917.7 ms  ✓ LineSearches
   5266.8 ms  ✓ RecursiveArrayTools
   4118.2 ms  ✓ ForwardDiff
    738.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    969.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    858.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    665.8 ms  ✓ FastPower → FastPowerForwardDiffExt
    857.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    701.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    736.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  29540.4 ms  ✓ Static
    465.8 ms  ✓ BitTwiddlingConvenienceFunctions
    891.3 ms  ✓ CPUSummary
    558.5 ms  ✓ PolyesterWeave
   9239.6 ms  ✓ SciMLBase
   1057.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1098.7 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1512.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2715.2 ms  ✓ SciMLJacobianOperators
  30285.4 ms  ✓ ExponentialUtilities
   6213.5 ms  ✓ LineSearch
   1055.8 ms  ✓ LineSearch → LineSearchLineSearchesExt
  19055.0 ms  ✓ StaticArrayInterface
    558.2 ms  ✓ CloseOpenIntervals
    724.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   8180.0 ms  ✓ NonlinearSolveBase
   2494.1 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    778.6 ms  ✓ LayoutPointers
   1145.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1553.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1135.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1615.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1027.7 ms  ✓ StrideArraysCore
  13715.8 ms  ✓ LinearSolve
   1497.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
    774.2 ms  ✓ Polyester
   1747.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   4429.1 ms  ✓ BracketingNonlinearSolve
    851.9 ms  ✓ FastBroadcast
   3174.1 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
    627.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1051.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1176.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   5531.2 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2871.5 ms  ✓ DiffEqBase
   1901.2 ms  ✓ LinearSolve → LinearSolveEnzymeExt
[0KERROR: LoadError: Precompiled image Base.PkgId(Base.UUID("5895cdaf-549a-54a7-82ae-fc9d8ce60a0b"), "LinearSolveEnzymeExt") not available with flags CacheFlags(; use_pkgimages=true, debug_level=1, check_bounds=0, inline=true, opt_level=2)
