nice: cannot set niceness: Permission denied
Precompiling packages...
    422.5 ms  ✓ Reexport
    420.1 ms  ✓ CommonSolve
    585.7 ms  ✓ ConstructionBase
    521.6 ms  ✓ StaticArraysCore
    607.4 ms  ✓ Statistics
   1299.5 ms  ✓ IrrationalConstants
    490.0 ms  ✓ IfElse
    959.6 ms  ✓ SuiteSparse_jll
    757.8 ms  ✓ EnzymeCore
    531.8 ms  ✓ ManualMemory
    470.7 ms  ✓ CommonWorldInvalidations
    726.9 ms  ✓ SciMLPublic
    449.8 ms  ✓ Future
    457.6 ms  ✓ FastPower
    453.0 ms  ✓ CompositionsBase
    555.0 ms  ✓ InverseFunctions
    482.7 ms  ✓ MuladdMacro
    499.3 ms  ✓ EnumX
    714.6 ms  ✓ OpenLibm_jll
   2103.7 ms  ✓ ExproniconLite
    509.2 ms  ✓ ExprTools
    500.7 ms  ✓ ConcreteStructs
   1180.2 ms  ✓ FillArrays
   4465.7 ms  ✓ MacroTools
    822.7 ms  ✓ OrderedCollections
    796.3 ms  ✓ ADTypes
    465.0 ms  ✓ FastClosures
    732.3 ms  ✓ Serialization
    644.2 ms  ✓ DocStringExtensions
    484.5 ms  ✓ SIMDTypes
    465.8 ms  ✓ IteratorInterfaceExtensions
    787.5 ms  ✓ Requires
    778.0 ms  ✓ CpuId
   1211.0 ms  ✓ GenericSchur
   2779.6 ms  ✓ FunctionWrappers
    679.3 ms  ✓ LoggingExtras
    640.8 ms  ✓ Compat
   1435.0 ms  ✓ InteractiveUtils
    489.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    487.4 ms  ✓ DiffResults
   1021.6 ms  ✓ LazyArtifacts
    564.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    440.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1130.8 ms  ✓ ThreadingUtilities
    553.5 ms  ✓ NaNMath
   1989.7 ms  ✓ Preferences
    527.2 ms  ✓ FillArrays → FillArraysStatisticsExt
    585.8 ms  ✓ CommonSubexpressions
    441.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    478.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1948.1 ms  ✓ Jieko
   1111.9 ms  ✓ DifferentiationInterface
   1859.8 ms  ✓ DataStructures
    532.0 ms  ✓ RuntimeGeneratedFunctions
    793.0 ms  ✓ LogExpFunctions
    640.1 ms  ✓ Adapt
   3546.7 ms  ✓ TimerOutputs
    505.3 ms  ✓ FunctionWrappersWrappers
    505.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2668.0 ms  ✓ Distributed
    619.7 ms  ✓ PrecompileTools
   1275.4 ms  ✓ Setfield
    690.9 ms  ✓ JLLWrappers
    922.4 ms  ✓ SciMLLogging
    827.3 ms  ✓ TruncatedStacktraces
    468.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2440.7 ms  ✓ Accessors
   4337.3 ms  ✓ SparseArrays
    681.0 ms  ✓ ArrayInterface
    692.4 ms  ✓ GPUArraysCore
    459.6 ms  ✓ EnzymeCore → AdaptExt
   1422.3 ms  ✓ ChainRulesCore
   2102.7 ms  ✓ RecipesBase
    972.6 ms  ✓ OpenSpecFun_jll
   1283.9 ms  ✓ IntelOpenMP_jll
   1390.1 ms  ✓ oneTBB_jll
    574.3 ms  ✓ Accessors → LinearAlgebraExt
    645.6 ms  ✓ Statistics → SparseArraysExt
    740.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
    788.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    760.5 ms  ✓ Adapt → AdaptSparseArraysExt
   9444.4 ms  ✓ Moshi
    463.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    886.1 ms  ✓ MaybeInplace
    736.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   7502.4 ms  ✓ Krylov
   1211.2 ms  ✓ SciMLStructures
    569.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    537.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
  13018.5 ms  ✓ StaticArrays
   1927.4 ms  ✓ PreallocationTools
    793.1 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    607.2 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    595.2 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    584.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    576.4 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1579.3 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1721.3 ms  ✓ MKL_jll
   9127.0 ms  ✓ SparseMatrixColorings
    689.9 ms  ✓ FiniteDiff
   2784.7 ms  ✓ SpecialFunctions
   1861.5 ms  ✓ SciMLOperators
