nice: cannot set niceness: Permission denied
Precompiling packages...
   1601.9 ms  ✓ UUIDs
   1600.9 ms  ✓ Logging
   1684.7 ms  ✓ OpenSSL_jll
   1696.5 ms  ✓ MozillaCACerts_jll
   1702.8 ms  ✓ Unicode
   1710.0 ms  ✓ nghttp2_jll
   1721.8 ms  ✓ NetworkOptions
   1801.8 ms  ✓ Zlib_jll
   1821.1 ms  ✓ p7zip_jll
   1876.6 ms  ✓ Base64
    493.2 ms  ✓ LibSSH2_jll
    615.4 ms  ✓ Printf
    446.6 ms  ✓ LibCURL_jll
    450.0 ms  ✓ LibGit2_jll
   3175.5 ms  ✓ ArgTools
    762.8 ms  ✓ LibCURL
    634.6 ms  ✓ Tar
   2108.9 ms  ✓ Dates
   2223.5 ms  ✓ LibGit2
    453.5 ms  ✓ TOML
   2625.3 ms  ✓ Downloads
   8320.1 ms  ✓ StyledStrings
   1720.6 ms  ✓ JuliaSyntaxHighlighting
   3831.9 ms  ✓ Markdown
  46536.0 ms  ✓ Pkg
  25 dependencies successfully precompiled in 60 seconds
Precompiling packages...
   2425.4 ms  ✓ ConcreteStructs
   2428.2 ms  ✓ IteratorInterfaceExtensions
   2560.6 ms  ✓ SimpleUnPack
   2558.6 ms  ✓ Future
   2616.1 ms  ✓ ExprTools
   2657.9 ms  ✓ MuladdMacro
   2721.4 ms  ✓ UnPack
   2804.5 ms  ✓ OpenLibm_jll
   3406.3 ms  ✓ InverseFunctions
   3489.6 ms  ✓ CommonSolve
   3706.2 ms  ✓ Statistics
   4022.2 ms  ✓ ADTypes
   4142.1 ms  ✓ Serialization
   5122.1 ms  ✓ FunctionWrappers
   5145.6 ms  ✓ FillArrays
   2832.6 ms  ✓ CompilerSupportLibraries_jll
   2829.2 ms  ✓ SuiteSparse_jll
   2541.4 ms  ✓ Reexport
   2806.0 ms  ✓ ManualMemory
   2397.4 ms  ✓ SIMDTypes
   3190.5 ms  ✓ EnumX
   3806.8 ms  ✓ OrderedCollections
   2594.0 ms  ✓ CompositionsBase
   2500.8 ms  ✓ FastPower
   3432.4 ms  ✓ DocStringExtensions
   4656.5 ms  ✓ Requires
   2216.0 ms  ✓ CommonWorldInvalidations
   2462.3 ms  ✓ IfElse
   2858.4 ms  ✓ FastClosures
   3001.0 ms  ✓ SciMLPublic
   3194.3 ms  ✓ ConstructionBase
   8921.8 ms  ✓ ExproniconLite
   3200.4 ms  ✓ StaticArraysCore
   4397.0 ms  ✓ EnzymeCore
   3496.4 ms  ✓ LoggingExtras
   3441.3 ms  ✓ Compat
   4203.7 ms  ✓ CpuId
   2433.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3966.0 ms  ✓ Preferences
   7391.7 ms  ✓ IrrationalConstants
   5898.6 ms  ✓ GenericSchur
   2828.1 ms  ✓ RuntimeGeneratedFunctions
   3797.7 ms  ✓ NaNMath
   3106.0 ms  ✓ FunctionWrappersWrappers
   5321.4 ms  ✓ LazyArtifacts
   3001.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   2338.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   5068.3 ms  ✓ DifferentiationInterface
   2806.3 ms  ✓ Parameters
   2500.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   7937.9 ms  ✓ InteractiveUtils
   2893.5 ms  ✓ Adapt
   2531.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  12962.7 ms  ✓ MacroTools
   3543.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   4954.3 ms  ✓ ThreadingUtilities
   3066.5 ms  ✓ DiffResults
   2853.4 ms  ✓ Compat → CompatLinearAlgebraExt
