nice: cannot set niceness: Permission denied
Precompiling packages...
   2078.1 ms  ✓ IteratorInterfaceExtensions
   2086.6 ms  ✓ LazyArtifacts
   2054.2 ms  ✓ CommonSolve
   2090.6 ms  ✓ MuladdMacro
   2096.3 ms  ✓ ConcreteStructs
   2167.1 ms  ✓ OpenLibm_jll
   2287.2 ms  ✓ ExprTools
   2205.9 ms  ✓ SuiteSparse_jll
   2418.9 ms  ✓ CompilerSupportLibraries_jll
   2674.2 ms  ✓ InverseFunctions
   3172.7 ms  ✓ ADTypes
   4000.4 ms  ✓ FunctionWrappers
   2082.3 ms  ✓ ManualMemory
   1729.3 ms  ✓ SIMDTypes
   1897.3 ms  ✓ Reexport
   1969.1 ms  ✓ EnumX
   2310.1 ms  ✓ Requires
   2401.8 ms  ✓ Compat
   4650.2 ms  ✓ FillArrays
   2695.2 ms  ✓ OrderedCollections
   5074.5 ms  ✓ GenericSchur
   3088.7 ms  ✓ Preferences
   2773.7 ms  ✓ DocStringExtensions
   1814.3 ms  ✓ CompositionsBase
   1924.8 ms  ✓ IfElse
   2086.0 ms  ✓ FastPower
   1803.9 ms  ✓ FastClosures
   1905.3 ms  ✓ CommonWorldInvalidations
   2704.2 ms  ✓ CpuId
   2599.6 ms  ✓ ConstructionBase
   2464.0 ms  ✓ LoggingExtras
   2300.7 ms  ✓ SciMLPublic
   3395.5 ms  ✓ EnzymeCore
   2574.4 ms  ✓ StaticArraysCore
   2104.9 ms  ✓ RuntimeGeneratedFunctions
   2334.8 ms  ✓ NaNMath
   7969.2 ms  ✓ ExproniconLite
   5081.5 ms  ✓ IrrationalConstants
   8212.9 ms  ✓ Distributed
   2028.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2203.9 ms  ✓ Adapt
   2133.2 ms  ✓ Compat → CompatLinearAlgebraExt
   1825.3 ms  ✓ PrecompileTools
   1802.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2098.9 ms  ✓ JLLWrappers
   2077.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2601.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2470.0 ms  ✓ DiffResults
   2727.2 ms  ✓ SciMLLogging
   4520.8 ms  ✓ DifferentiationInterface
   4196.3 ms  ✓ ThreadingUtilities
   1799.2 ms  ✓ EnzymeCore → AdaptExt
   9487.3 ms  ✓ MacroTools
   2022.0 ms  ✓ GPUArraysCore
   2989.5 ms  ✓ ArrayInterface
   3270.3 ms  ✓ LogExpFunctions
   2383.7 ms  ✓ oneTBB_jll
   2297.9 ms  ✓ OpenSpecFun_jll
   1914.6 ms  ✓ TruncatedStacktraces
   2111.2 ms  ✓ CommonSubexpressions
   7514.2 ms  ✓ TimerOutputs
   2972.6 ms  ✓ IntelOpenMP_jll
   3122.7 ms  ✓ Static
   7093.0 ms  ✓ DataStructures
   2033.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1985.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2201.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2495.7 ms  ✓ FastBroadcast
   2098.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2903.3 ms  ✓ MaybeInplace
   2759.4 ms  ✓ SciMLStructures
   4817.4 ms  ✓ Setfield
   7568.3 ms  ✓ Jieko
   6661.9 ms  ✓ RecipesBase
   1890.8 ms  ✓ BitTwiddlingConvenienceFunctions
   3099.4 ms  ✓ FunctionWrappersWrappers
   2214.0 ms  ✓ MKL_jll
   1672.9 ms  ✓ FastBroadcast → FastBroadcastStaticExt
   4145.2 ms  ✓ PreallocationTools
   1783.7 ms  ✓ FiniteDiff
   2589.9 ms  ✓ CPUSummary
  12242.8 ms  ✓ SparseArrays
ADTypesConstructionBaseExt Waiting for background task / IO / timer.
[pid 4013416] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x25378a90->0x7c3746fd5660
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2180.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   4309.1 ms  ✓ StaticArrayInterface
   2103.2 ms  ✓ PolyesterWeave
   8311.8 ms  ✓ Accessors
   2672.4 ms  ✓ Adapt → AdaptSparseArraysExt
   2623.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2777.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2746.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2978.8 ms  ✓ Statistics
   1390.7 ms  ✓ CloseOpenIntervals
   1721.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1623.9 ms  ✓ LayoutPointers
   1424.5 ms  ✓ Accessors → LinearAlgebraExt
   8012.3 ms  ✓ SpecialFunctions
   1575.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   1504.3 ms  ✓ StrideArraysCore
   1300.7 ms  ✓ DiffRules
   1057.1 ms  ✓ Polyester
   2529.1 ms  ✓ SymbolicIndexingInterface
   2901.1 ms  ✓ SciMLOperators
   1196.5 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
   1098.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1166.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  17966.2 ms  ✓ StaticArrays
  22112.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2333.0 ms  ✓ Adapt → AdaptStaticArraysExt
   2422.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2513.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2567.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2532.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2913.4 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
MaybeInplaceSparseArraysExt Waiting for background task / IO / timer.
[pid 4014383] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x323a93e0->0x7c8200228520
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   3450.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   8696.5 ms  ✓ ForwardDiff
   3697.7 ms  ✓ NLSolversBase
   2184.1 ms  ✓ FastPower → FastPowerForwardDiffExt
  16283.4 ms  ✓ SparseMatrixColorings
   3285.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  11407.4 ms  ✓ RecursiveArrayTools
   4006.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   6697.0 ms  ✓ FastGaussQuadrature
   3587.1 ms  ✓ LineSearches
   5138.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  19207.1 ms  ✓ Krylov
   2994.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  21130.7 ms  ✓ Moshi
   1702.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1659.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1707.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    552.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastPolyesterExt
StaticArraysExt Waiting for background task / IO / timer.
[pid 4014900] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xe0cfab0->0x74c13a071d80
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22581.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 4015214] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3d16fb80->0x7ac71ab71e70
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22233.3 ms  ✓ Accessors → StaticArraysExt
  30484.3 ms  ✓ ExponentialUtilities
    958.1 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  21789.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7312.0 ms  ✓ SciMLBase
    843.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1072.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1833.7 ms  ✓ SciMLJacobianOperators
   3117.4 ms  ✓ LineSearch
   1618.1 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5282.8 ms  ✓ NonlinearSolveBase
   8834.7 ms  ✓ LinearSolve
   1375.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2466.1 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2980.6 ms  ✓ BracketingNonlinearSolve
   1071.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1949.6 ms  ✓ DiffEqBase
    882.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2793.0 ms  ✓ OrdinaryDiffEqCore
    993.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 4015703] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1a91840->0x7e7e4a14c7f0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 4015698] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xe4af1d0->0x7c4d5f2fca60
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 4015731] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3cfe8160->0x7b00b43d7430
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 4015728] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x310b7020->0x7d15f8719570
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   5049.0 ms  ✓ OrdinaryDiffEqFunctionMap
   5954.9 ms  ✓ OrdinaryDiffEqLinear
   6160.5 ms  ✓ OrdinaryDiffEqSymplecticRK
   6453.0 ms  ✓ OrdinaryDiffEqExplicitRK
   6622.1 ms  ✓ OrdinaryDiffEqHighOrderRK
   7124.1 ms  ✓ OrdinaryDiffEqStabilizedRK
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 4015699] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3c639e20->0x730d6c2d50c0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   7831.2 ms  ✓ OrdinaryDiffEqSSPRK
   8655.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   4302.4 ms  ✓ OrdinaryDiffEqPRK
   3737.8 ms  ✓ OrdinaryDiffEqQPRK
  21835.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
  22020.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   5156.6 ms  ✓ OrdinaryDiffEqRKN
   4872.0 ms  ✓ OrdinaryDiffEqFeagin
  22359.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  22546.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
  12662.4 ms  ✓ OrdinaryDiffEqTsit5
  24235.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   6546.0 ms  ✓ OrdinaryDiffEqLowStorageRK
   5132.7 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 4015808] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2a39ca40->0x73efad539750
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2258.4 ms  ✓ OrdinaryDiffEqNordsieck
