nice: cannot set niceness: Permission denied
Precompiling packages...
    400.4 ms  ✓ CommonSolve
    412.6 ms  ✓ Reexport
    555.9 ms  ✓ ConstructionBase
    504.2 ms  ✓ StaticArraysCore
    602.3 ms  ✓ Statistics
   1343.9 ms  ✓ IrrationalConstants
    891.0 ms  ✓ SuiteSparse_jll
    489.5 ms  ✓ IfElse
    767.5 ms  ✓ EnzymeCore
    513.9 ms  ✓ ManualMemory
    441.4 ms  ✓ CommonWorldInvalidations
    426.3 ms  ✓ Future
    920.0 ms  ✓ SciMLPublic
    447.4 ms  ✓ FastPower
    565.2 ms  ✓ InverseFunctions
    483.1 ms  ✓ CompositionsBase
    452.3 ms  ✓ MuladdMacro
    466.1 ms  ✓ EnumX
    514.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2245.4 ms  ✓ ExproniconLite
    547.5 ms  ✓ ExprTools
    504.5 ms  ✓ ConcreteStructs
   1221.7 ms  ✓ FillArrays
    790.4 ms  ✓ OrderedCollections
    823.5 ms  ✓ ADTypes
   4767.9 ms  ✓ MacroTools
    751.5 ms  ✓ Serialization
    464.9 ms  ✓ FastClosures
    652.6 ms  ✓ DocStringExtensions
    434.6 ms  ✓ SIMDTypes
    423.2 ms  ✓ IteratorInterfaceExtensions
    753.7 ms  ✓ Requires
    749.3 ms  ✓ CpuId
   1201.4 ms  ✓ GenericSchur
    556.0 ms  ✓ LoggingExtras
    652.9 ms  ✓ Compat
   3121.1 ms  ✓ FunctionWrappers
   1479.3 ms  ✓ InteractiveUtils
    470.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    474.9 ms  ✓ DiffResults
    967.1 ms  ✓ LazyArtifacts
    663.3 ms  ✓ OpenLibm_jll
    423.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1742.0 ms  ✓ Preferences
   1223.2 ms  ✓ ThreadingUtilities
    529.1 ms  ✓ FillArrays → FillArraysStatisticsExt
    440.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    421.9 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2012.4 ms  ✓ Jieko
   1162.2 ms  ✓ DifferentiationInterface
    652.3 ms  ✓ CommonSubexpressions
   1867.8 ms  ✓ DataStructures
    448.0 ms  ✓ RuntimeGeneratedFunctions
    683.9 ms  ✓ LogExpFunctions
    522.3 ms  ✓ Adapt
    516.3 ms  ✓ Compat → CompatLinearAlgebraExt
    539.7 ms  ✓ FunctionWrappersWrappers
   4064.2 ms  ✓ TimerOutputs
    637.3 ms  ✓ NaNMath
   2524.0 ms  ✓ Distributed
    473.9 ms  ✓ PrecompileTools
    558.8 ms  ✓ JLLWrappers
   1701.4 ms  ✓ Setfield
    619.1 ms  ✓ SciMLLogging
    600.1 ms  ✓ TruncatedStacktraces
    442.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4163.9 ms  ✓ SparseArrays
    604.0 ms  ✓ ArrayInterface
    571.6 ms  ✓ GPUArraysCore
    445.5 ms  ✓ EnzymeCore → AdaptExt
   2635.7 ms  ✓ Accessors
   1447.2 ms  ✓ ChainRulesCore
    671.1 ms  ✓ OpenSpecFun_jll
   1999.0 ms  ✓ RecipesBase
   1167.0 ms  ✓ IntelOpenMP_jll
   1149.2 ms  ✓ oneTBB_jll
    575.7 ms  ✓ Statistics → SparseArraysExt
    645.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
    589.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    556.4 ms  ✓ Adapt → AdaptSparseArraysExt
  10129.1 ms  ✓ Moshi
    488.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   7207.8 ms  ✓ Krylov
    898.7 ms  ✓ MaybeInplace
    551.6 ms  ✓ SciMLStructures
    721.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    494.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    506.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1135.6 ms  ✓ PreallocationTools
    683.8 ms  ✓ Accessors → LinearAlgebraExt
    881.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    624.8 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    685.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    695.0 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
  14783.9 ms  ✓ StaticArrays
   1883.3 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
    967.2 ms  ✓ FiniteDiff
  10554.2 ms  ✓ SparseMatrixColorings
