nice: cannot set niceness: Permission denied
Precompiling packages...
   1876.7 ms  ✓ IteratorInterfaceExtensions
   1886.2 ms  ✓ ConcreteStructs
   1862.2 ms  ✓ CommonSolve
   1964.9 ms  ✓ LazyArtifacts
   2089.7 ms  ✓ MuladdMacro
   2181.9 ms  ✓ ExprTools
   2273.1 ms  ✓ InverseFunctions
   2360.7 ms  ✓ CompilerSupportLibraries_jll
   2463.6 ms  ✓ OpenLibm_jll
   2748.7 ms  ✓ SuiteSparse_jll
   2884.2 ms  ✓ ADTypes
   3731.6 ms  ✓ FunctionWrappers
   2101.1 ms  ✓ ManualMemory
   1632.5 ms  ✓ Reexport
   1893.8 ms  ✓ EnumX
   1799.6 ms  ✓ SIMDTypes
   4278.0 ms  ✓ FillArrays
   2189.0 ms  ✓ Requires
   2510.7 ms  ✓ Compat
   4757.8 ms  ✓ GenericSchur
   2786.6 ms  ✓ OrderedCollections
   3085.0 ms  ✓ Preferences
   1890.6 ms  ✓ CompositionsBase
   2808.8 ms  ✓ DocStringExtensions
   2075.7 ms  ✓ FastPower
   1812.8 ms  ✓ IfElse
   1907.7 ms  ✓ CommonWorldInvalidations
   1986.2 ms  ✓ FastClosures
   2197.3 ms  ✓ ConstructionBase
   2794.6 ms  ✓ CpuId
   2202.9 ms  ✓ StaticArraysCore
   2311.3 ms  ✓ SciMLPublic
   3196.8 ms  ✓ EnzymeCore
   2682.8 ms  ✓ LoggingExtras
   7682.3 ms  ✓ ExproniconLite
   2304.1 ms  ✓ RuntimeGeneratedFunctions
   5099.7 ms  ✓ IrrationalConstants
   2006.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   8160.8 ms  ✓ Distributed
   2894.0 ms  ✓ NaNMath
   2001.5 ms  ✓ Compat → CompatLinearAlgebraExt
   2394.5 ms  ✓ Adapt
   2135.1 ms  ✓ PrecompileTools
   2311.1 ms  ✓ JLLWrappers
   2082.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1999.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1711.2 ms  ✓ DiffResults
   4083.8 ms  ✓ ThreadingUtilities
   2691.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   4808.9 ms  ✓ DifferentiationInterface
   2589.4 ms  ✓ SciMLLogging
   1808.1 ms  ✓ EnzymeCore → AdaptExt
  10097.6 ms  ✓ MacroTools
   2821.9 ms  ✓ LogExpFunctions
   2661.2 ms  ✓ GPUArraysCore
   2895.4 ms  ✓ ArrayInterface
   7557.7 ms  ✓ TimerOutputs
   2310.4 ms  ✓ IntelOpenMP_jll
   2512.6 ms  ✓ oneTBB_jll
   3300.2 ms  ✓ Static
   2320.3 ms  ✓ OpenSpecFun_jll
   1998.3 ms  ✓ TruncatedStacktraces
   2258.8 ms  ✓ CommonSubexpressions
   1906.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   7231.2 ms  ✓ DataStructures
   2146.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   6386.1 ms  ✓ RecipesBase
   2314.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2995.3 ms  ✓ MaybeInplace
   2380.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2493.9 ms  ✓ FastBroadcast
   1898.0 ms  ✓ BitTwiddlingConvenienceFunctions
   2500.2 ms  ✓ SciMLStructures
   7562.1 ms  ✓ Jieko
   4897.4 ms  ✓ Setfield
   2662.4 ms  ✓ MKL_jll
   1395.2 ms  ✓ FastBroadcast → FastBroadcastStaticExt
   2681.5 ms  ✓ CPUSummary
   1859.3 ms  ✓ FunctionWrappersWrappers
   3824.0 ms  ✓ PreallocationTools
  12196.2 ms  ✓ SparseArrays
   6718.6 ms  ✓ Accessors
   2182.3 ms  ✓ FiniteDiff
ADTypesConstructionBaseExt Waiting for background task / IO / timer.
[pid 181664] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1081b050->0x71ea32bd5690
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2105.7 ms  ✓ PolyesterWeave
   4204.0 ms  ✓ StaticArrayInterface
   2204.6 ms  ✓ Adapt → AdaptSparseArraysExt
   2391.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2407.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2017.9 ms  ✓ Accessors → LinearAlgebraExt
   2608.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2795.2 ms  ✓ Statistics
   1398.0 ms  ✓ CloseOpenIntervals
   1698.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1498.7 ms  ✓ LayoutPointers
   1414.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   6988.8 ms  ✓ SpecialFunctions
   2591.7 ms  ✓ SymbolicIndexingInterface
   1501.3 ms  ✓ StrideArraysCore
   1101.9 ms  ✓ DiffRules
   3262.2 ms  ✓ SciMLOperators
   1360.7 ms  ✓ Polyester
   1123.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1532.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    951.0 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
  18502.6 ms  ✓ StaticArrays
   2355.6 ms  ✓ Adapt → AdaptStaticArraysExt
MaybeInplaceSparseArraysExt Waiting for background task / IO / timer.
[pid 182581] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xf832c00->0x7ca72a6284f0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2482.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2493.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
FiniteDiffSparseArraysExt Waiting for background task / IO / timer.
[pid 182630] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x18b5a4e0->0x7f1bef3798a0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2888.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2983.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3091.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  23494.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   8506.9 ms  ✓ ForwardDiff
   9871.7 ms  ✓ RecursiveArrayTools
   4127.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3194.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4791.9 ms  ✓ NLSolversBase
   2991.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  18093.5 ms  ✓ SparseMatrixColorings
   3824.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   4093.5 ms  ✓ FastPower → FastPowerForwardDiffExt
  18726.4 ms  ✓ Krylov
   4495.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   6597.2 ms  ✓ FastGaussQuadrature
  20650.9 ms  ✓ Moshi
   1546.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2750.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1353.6 ms  ✓ LineSearches
   1162.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1214.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastPolyesterExt
StaticArraysExt Waiting for background task / IO / timer.
[pid 183092] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2098fec0->0x7d8adf875e40
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22026.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
  21853.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 183314] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x7b793a0->0x7c66ae171e70
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22169.8 ms  ✓ Accessors → StaticArraysExt
  30203.6 ms  ✓ ExponentialUtilities
    960.4 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  23208.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7259.4 ms  ✓ SciMLBase
    865.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1096.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1891.1 ms  ✓ SciMLJacobianOperators
   3058.1 ms  ✓ LineSearch
   1457.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5193.2 ms  ✓ NonlinearSolveBase
   8935.1 ms  ✓ LinearSolve
   1431.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2562.2 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3035.7 ms  ✓ BracketingNonlinearSolve
   1074.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1934.2 ms  ✓ DiffEqBase
    926.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2823.2 ms  ✓ OrdinaryDiffEqCore
   1003.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 183918] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2b8f2960->0x7c3a9af83580
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 183913] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x13ebb330->0x7800ddeb68f0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 183946] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x23295320->0x7811a220ed40
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4542.9 ms  ✓ OrdinaryDiffEqFunctionMap
   5623.4 ms  ✓ OrdinaryDiffEqLinear
   5661.3 ms  ✓ OrdinaryDiffEqHighOrderRK
   5823.5 ms  ✓ OrdinaryDiffEqSymplecticRK
   5843.1 ms  ✓ OrdinaryDiffEqExplicitRK
   6530.4 ms  ✓ OrdinaryDiffEqStabilizedRK
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 183914] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3dca6e00->0x70a8199652a0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   7627.7 ms  ✓ OrdinaryDiffEqSSPRK
   8162.8 ms  ✓ OrdinaryDiffEqLowOrderRK
   4215.9 ms  ✓ OrdinaryDiffEqPRK
   4090.0 ms  ✓ OrdinaryDiffEqQPRK
   4508.5 ms  ✓ OrdinaryDiffEqRKN
   5029.4 ms  ✓ OrdinaryDiffEqFeagin
  22076.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
  22085.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  22000.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  12056.7 ms  ✓ OrdinaryDiffEqTsit5
  24206.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   4909.3 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 183943] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1d1189d0->0x7b22b7108ca0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   7038.9 ms  ✓ OrdinaryDiffEqLowStorageRK
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 184023] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2feadf10->0x737eb5d33430
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2351.2 ms  ✓ OrdinaryDiffEqNordsieck
   7119.9 ms  ✓ NonlinearSolveSpectralMethods
   1089.3 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  31647.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
  10815.1 ms  ✓ NonlinearSolveQuasiNewton
   1223.5 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  31635.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 184067] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x282cb990->0x7020797d2620
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  27223.8 ms  ✓ OrdinaryDiffEqVerner
  10250.2 ms  ✓ SimpleNonlinearSolve
  42117.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2691.5 ms  ✓ OrdinaryDiffEqDifferentiation
   1556.2 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   4833.9 ms  ✓ OrdinaryDiffEqExponentialRK
   6442.2 ms  ✓ OrdinaryDiffEqExtrapolation
  27770.7 ms  ✓ NonlinearSolveFirstOrder
  17459.3 ms  ✓ OrdinaryDiffEqRosenbrock
  26974.1 ms  ✓ NonlinearSolve
   2836.7 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3200.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
