Precompiling Pkg...
    872.5 ms  ✓ Logging
    961.4 ms  ✓ Unicode
   1056.9 ms  ✓ MbedTLS_jll
   1056.0 ms  ✓ Zlib_jll
   1063.2 ms  ✓ MozillaCACerts_jll
   1142.8 ms  ✓ UUIDs
   1167.5 ms  ✓ nghttp2_jll
   1162.6 ms  ✓ Base64
   1232.2 ms  ✓ NetworkOptions
   1196.4 ms  ✓ p7zip_jll
    412.2 ms  ✓ LibSSH2_jll
    550.8 ms  ✓ Printf
    373.7 ms  ✓ LibCURL_jll
    374.9 ms  ✓ LibGit2_jll
   2096.0 ms  ✓ ArgTools
    603.1 ms  ✓ LibCURL
    550.2 ms  ✓ Tar
   2445.5 ms  ✓ Dates
   2852.3 ms  ✓ Markdown
   2355.6 ms  ✓ LibGit2
    363.9 ms  ✓ TOML
   2892.0 ms  ✓ Downloads
  38043.8 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1827.4 ms  ✓ UnPack
   1835.7 ms  ✓ IteratorInterfaceExtensions
   1849.7 ms  ✓ SimpleUnPack
   1936.3 ms  ✓ MuladdMacro
   1938.1 ms  ✓ Future
   1945.5 ms  ✓ ConcreteStructs
   2137.7 ms  ✓ OpenLibm_jll
   2241.1 ms  ✓ LaTeXStrings
   2333.0 ms  ✓ ExprTools
   2330.5 ms  ✓ InverseFunctions
   2915.0 ms  ✓ Statistics
   3234.5 ms  ✓ ADTypes
   3545.9 ms  ✓ Serialization
   1903.1 ms  ✓ CommonSolve
   3938.3 ms  ✓ FunctionWrappers
   1811.1 ms  ✓ DataValueInterfaces
   1896.7 ms  ✓ Reexport
   2307.2 ms  ✓ ManualMemory
   2491.5 ms  ✓ SuiteSparse_jll
   2004.3 ms  ✓ EnumX
   2695.4 ms  ✓ CompilerSupportLibraries_jll
   4534.6 ms  ✓ FillArrays
   1713.9 ms  ✓ SIMDTypes
   2779.0 ms  ✓ Requires
   3087.6 ms  ✓ OrderedCollections
   2107.2 ms  ✓ CompositionsBase
   1997.7 ms  ✓ FastPower
   2001.2 ms  ✓ IfElse
   3012.8 ms  ✓ DocStringExtensions
   1912.3 ms  ✓ CommonWorldInvalidations
   1906.2 ms  ✓ FastClosures
   2295.8 ms  ✓ ConstructionBase
   2098.9 ms  ✓ StaticArraysCore
   3200.1 ms  ✓ EnzymeCore
   2191.9 ms  ✓ TableTraits
   8635.8 ms  ✓ ExproniconLite
   2301.6 ms  ✓ NaNMath
   2709.2 ms  ✓ Compat
   3386.1 ms  ✓ CpuId
   2704.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5995.7 ms  ✓ IrrationalConstants
   3818.6 ms  ✓ Preferences
   5220.9 ms  ✓ GenericSchur
   5707.1 ms  ✓ Crayons
   2078.5 ms  ✓ FunctionWrappersWrappers
   2206.5 ms  ✓ RuntimeGeneratedFunctions
   6619.7 ms  ✓ InteractiveUtils
   2623.2 ms  ✓ DataAPI
   5699.6 ms  ✓ LazyArtifacts
   2876.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   2203.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   5300.4 ms  ✓ DifferentiationInterface
   2490.1 ms  ✓ Parameters
   3001.9 ms  ✓ Adapt
   2099.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  11120.4 ms  ✓ MacroTools
   2997.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   4997.8 ms  ✓ ThreadingUtilities
   2292.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2601.5 ms  ✓ DiffResults
   2300.4 ms  ✓ Compat → CompatLinearAlgebraExt
   2395.1 ms  ✓ PrecompileTools
   3306.9 ms  ✓ LogExpFunctions
   2907.1 ms  ✓ ArrayInterface
   3482.5 ms  ✓ JLLWrappers
   3471.9 ms  ✓ GPUArraysCore
   4173.0 ms  ✓ Tables
   3499.0 ms  ✓ EnzymeCore → AdaptExt
   3394.5 ms  ✓ CommonSubexpressions
  11090.9 ms  ✓ TimerOutputs
   9206.5 ms  ✓ Distributed
   3021.7 ms  ✓ TruncatedStacktraces
   2283.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2007.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2283.4 ms  ✓ SciMLStructures
   6182.4 ms  ✓ Setfield
   3492.8 ms  ✓ MaybeInplace
   4401.9 ms  ✓ Static
   6794.6 ms  ✓ ChainRulesCore
   2297.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  10677.1 ms  ✓ Jieko
   2306.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3087.0 ms  ✓ OpenSpecFun_jll
  18692.5 ms  ✓ SparseArrays
