nice: cannot set niceness: Permission denied
Precompiling packages...
   1590.0 ms  ✓ UUIDs
   1600.1 ms  ✓ Zlib_jll
   1685.2 ms  ✓ Logging
   1694.0 ms  ✓ nghttp2_jll
   1696.4 ms  ✓ CompilerSupportLibraries_jll
   1741.2 ms  ✓ OpenSSL_jll
   1707.6 ms  ✓ MozillaCACerts_jll
   1721.1 ms  ✓ NetworkOptions
   1774.9 ms  ✓ Unicode
   1873.2 ms  ✓ Base64
    521.0 ms  ✓ LibSSH2_jll
    598.5 ms  ✓ p7zip_jll
    648.1 ms  ✓ Printf
    480.1 ms  ✓ LibCURL_jll
    491.8 ms  ✓ LibGit2_jll
   3296.2 ms  ✓ ArgTools
    776.4 ms  ✓ LibCURL
    649.9 ms  ✓ Tar
   3011.5 ms  ✓ Dates
    454.1 ms  ✓ TOML
   3244.6 ms  ✓ LibGit2
   3014.4 ms  ✓ Downloads
   9494.4 ms  ✓ StyledStrings
   1633.1 ms  ✓ JuliaSyntaxHighlighting
   3888.3 ms  ✓ Markdown
  47573.5 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2502.3 ms  ✓ LaTeXStrings
   2580.9 ms  ✓ IteratorInterfaceExtensions
   2590.2 ms  ✓ OpenLibm_jll
   2598.4 ms  ✓ Future
   2585.3 ms  ✓ CommonSolve
   2685.3 ms  ✓ ConcreteStructs
   2885.5 ms  ✓ ExprTools
   2815.1 ms  ✓ DataValueInterfaces
   3180.8 ms  ✓ SuiteSparse_jll
   3373.0 ms  ✓ InverseFunctions
   3448.8 ms  ✓ Statistics
   4483.2 ms  ✓ ADTypes
   4492.4 ms  ✓ Serialization
   2510.0 ms  ✓ Reexport
   2537.5 ms  ✓ CompositionsBase
   2520.6 ms  ✓ FastPower
   2778.1 ms  ✓ EnumX
   3500.0 ms  ✓ DocStringExtensions
   2815.4 ms  ✓ Adapt
   2842.1 ms  ✓ DataAPI
   3895.2 ms  ✓ EnzymeCore
   2585.9 ms  ✓ FastClosures
   2386.9 ms  ✓ SciMLPublic
   2782.4 ms  ✓ StaticArraysCore
   3006.1 ms  ✓ BinaryHeaps
   3088.4 ms  ✓ LoggingExtras
   2304.7 ms  ✓ TableTraits
  10269.1 ms  ✓ OrderedCollections
   4283.2 ms  ✓ Preferences
   5500.4 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   2614.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  11295.2 ms  ✓ FunctionWrappers
   5313.1 ms  ✓ LazyArtifacts
   9664.9 ms  ✓ ConstructionBase
   2484.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3511.3 ms  ✓ GPUArraysCore
   2489.5 ms  ✓ EnzymeCore → AdaptExt
   2525.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2914.8 ms  ✓ DiffResults
   9986.5 ms  ✓ Compat
  14280.9 ms  ✓ IrrationalConstants
   9812.2 ms  ✓ NaNMath
   3274.2 ms  ✓ JLLWrappers
   2898.0 ms  ✓ PrecompileTools
  13811.6 ms  ✓ Crayons
  18378.2 ms  ✓ MacroTools
   2913.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  13686.2 ms  ✓ InteractiveUtils
   3122.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   4395.8 ms  ✓ SciMLLogging
   2693.8 ms  ✓ Compat → CompatLinearAlgebraExt
  10019.5 ms  ✓ RuntimeGeneratedFunctions
