nice: cannot set niceness: Permission denied
Precompiling packages...
   1511.7 ms  ✓ UUIDs
   1610.1 ms  ✓ Logging
   1680.0 ms  ✓ CompilerSupportLibraries_jll
   1678.1 ms  ✓ Zlib_jll
   1709.9 ms  ✓ nghttp2_jll
   1713.5 ms  ✓ MozillaCACerts_jll
   1749.9 ms  ✓ OpenSSL_jll
   1777.2 ms  ✓ Unicode
   1803.2 ms  ✓ NetworkOptions
   1891.5 ms  ✓ Base64
    545.8 ms  ✓ LibSSH2_jll
    612.3 ms  ✓ p7zip_jll
    671.7 ms  ✓ Printf
    456.6 ms  ✓ LibGit2_jll
    446.3 ms  ✓ LibCURL_jll
   3317.8 ms  ✓ ArgTools
    767.3 ms  ✓ LibCURL
    658.6 ms  ✓ Tar
   3017.0 ms  ✓ Dates
   3143.0 ms  ✓ LibGit2
    462.2 ms  ✓ TOML
   3108.7 ms  ✓ Downloads
   9409.5 ms  ✓ StyledStrings
   1676.7 ms  ✓ JuliaSyntaxHighlighting
   3891.5 ms  ✓ Markdown
  47555.6 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2496.0 ms  ✓ IteratorInterfaceExtensions
   2690.7 ms  ✓ CommonSolve
   2674.2 ms  ✓ Reexport
   2791.0 ms  ✓ ConcreteStructs
   2800.6 ms  ✓ Future
   2798.8 ms  ✓ OpenLibm_jll
   2902.9 ms  ✓ ExprTools
   2969.6 ms  ✓ EnumX
   3189.3 ms  ✓ SuiteSparse_jll
   3201.0 ms  ✓ InverseFunctions
   3789.3 ms  ✓ Statistics
   3840.6 ms  ✓ DocStringExtensions
   4208.2 ms  ✓ Serialization
   4275.6 ms  ✓ ADTypes
   2493.9 ms  ✓ FastPower
   2771.5 ms  ✓ CompositionsBase
   2786.8 ms  ✓ FastClosures
   2980.5 ms  ✓ Adapt
   2795.5 ms  ✓ SciMLPublic
   2904.4 ms  ✓ StaticArraysCore
   2616.6 ms  ✓ BinaryHeaps
   3913.0 ms  ✓ EnzymeCore
   3045.9 ms  ✓ LoggingExtras
   4013.6 ms  ✓ Preferences
   5502.3 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   2518.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5236.4 ms  ✓ LazyArtifacts
   2513.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  11812.1 ms  ✓ FunctionWrappers
   3685.9 ms  ✓ GPUArraysCore
  10206.7 ms  ✓ ConstructionBase
   2501.3 ms  ✓ DiffResults
   2990.5 ms  ✓ EnzymeCore → AdaptExt
   2685.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   9312.8 ms  ✓ Compat
   9505.4 ms  ✓ NaNMath
   3209.4 ms  ✓ JLLWrappers
   2885.3 ms  ✓ PrecompileTools
   9687.3 ms  ✓ RuntimeGeneratedFunctions
   2802.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  14118.1 ms  ✓ IrrationalConstants
   2315.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2779.7 ms  ✓ Compat → CompatLinearAlgebraExt
   4189.2 ms  ✓ SciMLLogging
  13996.3 ms  ✓ InteractiveUtils
   9912.3 ms  ✓ ArrayInterface
  12271.7 ms  ✓ DifferentiationInterface
  19297.7 ms  ✓ MacroTools
   3615.0 ms  ✓ OpenSpecFun_jll
   3486.1 ms  ✓ LogExpFunctions
   2598.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3085.8 ms  ✓ FastBroadcast
   5317.5 ms  ✓ MuladdMacro
   3382.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   7282.4 ms  ✓ IntelOpenMP_jll
   3261.6 ms  ✓ CommonSubexpressions
   3684.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  16978.6 ms  ✓ Distributed
   7904.4 ms  ✓ oneTBB_jll
  18607.8 ms  ✓ TimerOutputs
   3126.3 ms  ✓ TruncatedStacktraces
   3000.7 ms  ✓ MaybeInplace
   8197.2 ms  ✓ RecipesBase
   3009.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   6404.5 ms  ✓ PreallocationTools
   5308.7 ms  ✓ Setfield
   7630.2 ms  ✓ SciMLStructures
   3327.3 ms  ✓ MKL_jll
   1129.3 ms  ✓ FiniteDiff
  20664.8 ms  ✓ SparseArrays
   2137.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   3266.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3311.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3403.0 ms  ✓ Statistics → SparseArraysExt
   3388.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3413.5 ms  ✓ Adapt → AdaptSparseArraysExt
  14174.0 ms  ✓ FindFirstFunctions
   3910.7 ms  ✓ AMD
