nice: cannot set niceness: Permission denied
Precompiling packages...
    430.9 ms  ✓ Reexport
    436.7 ms  ✓ CommonSolve
    569.1 ms  ✓ ConstructionBase
    499.5 ms  ✓ StaticArraysCore
    616.4 ms  ✓ Statistics
   1327.3 ms  ✓ IrrationalConstants
    483.4 ms  ✓ IfElse
   1089.3 ms  ✓ SuiteSparse_jll
    740.6 ms  ✓ EnzymeCore
    545.8 ms  ✓ ManualMemory
    453.4 ms  ✓ CommonWorldInvalidations
    452.0 ms  ✓ Future
   1026.7 ms  ✓ SciMLPublic
    440.5 ms  ✓ FastPower
    549.6 ms  ✓ InverseFunctions
    470.8 ms  ✓ CompositionsBase
    467.5 ms  ✓ MuladdMacro
    491.1 ms  ✓ EnumX
    812.3 ms  ✓ OpenLibm_jll
    493.7 ms  ✓ ExprTools
   2205.1 ms  ✓ ExproniconLite
   1115.1 ms  ✓ FillArrays
    448.8 ms  ✓ ConcreteStructs
    655.1 ms  ✓ OrderedCollections
    696.5 ms  ✓ ADTypes
    681.1 ms  ✓ Serialization
    647.1 ms  ✓ DocStringExtensions
    516.5 ms  ✓ FastClosures
    471.9 ms  ✓ SIMDTypes
    556.7 ms  ✓ IteratorInterfaceExtensions
   6359.9 ms  ✓ MacroTools
    915.3 ms  ✓ Requires
    864.2 ms  ✓ CpuId
   1389.9 ms  ✓ GenericSchur
    588.3 ms  ✓ CommonSubexpressions
    596.1 ms  ✓ Compat
   1420.1 ms  ✓ InteractiveUtils
   1077.8 ms  ✓ TestEnv
    966.7 ms  ✓ LazyArtifacts
    523.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   4455.6 ms  ✓ FunctionWrappers
    518.5 ms  ✓ DiffResults
    444.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    562.9 ms  ✓ NaNMath
   2369.4 ms  ✓ Preferences
   1228.4 ms  ✓ ThreadingUtilities
    508.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   1606.4 ms  ✓ Setfield
    455.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    411.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1109.7 ms  ✓ DifferentiationInterface
   1997.1 ms  ✓ Jieko
   1873.1 ms  ✓ DataStructures
    476.7 ms  ✓ RuntimeGeneratedFunctions
    695.6 ms  ✓ LogExpFunctions
    642.0 ms  ✓ LoggingExtras
    603.6 ms  ✓ Adapt
    553.2 ms  ✓ Compat → CompatLinearAlgebraExt
   4291.7 ms  ✓ TimerOutputs
    536.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2943.1 ms  ✓ Distributed
    500.8 ms  ✓ FunctionWrappersWrappers
    485.5 ms  ✓ PrecompileTools
    578.7 ms  ✓ JLLWrappers
    575.4 ms  ✓ TruncatedStacktraces
    429.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    621.3 ms  ✓ SciMLLogging
    596.2 ms  ✓ ArrayInterface
    587.6 ms  ✓ GPUArraysCore
    462.2 ms  ✓ EnzymeCore → AdaptExt
   4509.2 ms  ✓ SparseArrays
   1437.2 ms  ✓ ChainRulesCore
   2539.9 ms  ✓ Accessors
   2116.2 ms  ✓ RecipesBase
    671.5 ms  ✓ OpenSpecFun_jll
   1099.8 ms  ✓ IntelOpenMP_jll
   1663.2 ms  ✓ oneTBB_jll
    607.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
  11283.7 ms  ✓ Test
   1014.3 ms  ✓ MaybeInplace
  10787.4 ms  ✓ Moshi
    792.1 ms  ✓ SciMLStructures
   1079.2 ms  ✓ PreallocationTools
    438.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    443.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    592.4 ms  ✓ Statistics → SparseArraysExt
    673.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
    613.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    598.1 ms  ✓ Adapt → AdaptSparseArraysExt
    704.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    719.1 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    553.3 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    547.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   1599.9 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
    553.0 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
    614.8 ms  ✓ Accessors → LinearAlgebraExt
   8188.8 ms  ✓ Krylov
  18979.4 ms  ✓ StaticArrays
   1644.1 ms  ✓ MKL_jll
   3335.0 ms  ✓ SpecialFunctions
    841.7 ms  ✓ FiniteDiff
    769.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    733.8 ms  ✓ Accessors → TestExt
  10009.3 ms  ✓ SparseMatrixColorings
    681.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2372.7 ms  ✓ ReTestItems
   1033.9 ms  ✓ SymbolicIndexingInterface
   1676.0 ms  ✓ SciMLOperators
    628.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    624.7 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    632.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
