Precompiling Pkg...
    949.9 ms  ✓ Logging
    954.0 ms  ✓ MozillaCACerts_jll
   1040.5 ms  ✓ Unicode
   1063.2 ms  ✓ p7zip_jll
   1067.4 ms  ✓ MbedTLS_jll
   1136.6 ms  ✓ Zlib_jll
   1146.7 ms  ✓ nghttp2_jll
   1149.8 ms  ✓ UUIDs
   1232.7 ms  ✓ NetworkOptions
   1240.4 ms  ✓ Base64
    389.6 ms  ✓ LibSSH2_jll
    488.0 ms  ✓ Printf
    420.3 ms  ✓ LibCURL_jll
    421.6 ms  ✓ LibGit2_jll
   1969.0 ms  ✓ ArgTools
    571.9 ms  ✓ LibCURL
    541.1 ms  ✓ Tar
   2331.3 ms  ✓ Dates
   2800.6 ms  ✓ Markdown
   2306.2 ms  ✓ LibGit2
    432.6 ms  ✓ TOML
   2840.5 ms  ✓ Downloads
  38130.7 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1813.5 ms  ✓ IteratorInterfaceExtensions
   1903.1 ms  ✓ UnPack
   2010.7 ms  ✓ SimpleUnPack
   2007.3 ms  ✓ ConcreteStructs
   2013.3 ms  ✓ MuladdMacro
   2101.4 ms  ✓ Future
   2110.5 ms  ✓ LaTeXStrings
   2290.0 ms  ✓ ExprTools
   2393.8 ms  ✓ OpenLibm_jll
   2589.3 ms  ✓ InverseFunctions
   3086.7 ms  ✓ Statistics
   3486.4 ms  ✓ ADTypes
   3580.1 ms  ✓ Serialization
   1794.3 ms  ✓ CommonSolve
   3914.4 ms  ✓ FunctionWrappers
   1823.8 ms  ✓ DataValueInterfaces
   2292.8 ms  ✓ ManualMemory
   1900.3 ms  ✓ Reexport
   2510.3 ms  ✓ SuiteSparse_jll
   2485.5 ms  ✓ EnumX
   2981.9 ms  ✓ CompilerSupportLibraries_jll
   2890.2 ms  ✓ OrderedCollections
   1887.2 ms  ✓ SIMDTypes
   2890.4 ms  ✓ Requires
   4996.0 ms  ✓ FillArrays
   1889.5 ms  ✓ CompositionsBase
   1891.2 ms  ✓ FastPower
   2619.3 ms  ✓ DocStringExtensions
   1809.9 ms  ✓ IfElse
   2186.2 ms  ✓ CommonWorldInvalidations
   2209.1 ms  ✓ ConstructionBase
   2001.8 ms  ✓ DataAPI
   1899.5 ms  ✓ FastClosures
   3201.4 ms  ✓ EnzymeCore
   2420.2 ms  ✓ Parameters
   8587.6 ms  ✓ ExproniconLite
   1900.5 ms  ✓ TableTraits
   3210.6 ms  ✓ CpuId
   2982.6 ms  ✓ Compat
   5600.2 ms  ✓ IrrationalConstants
   2322.3 ms  ✓ NaNMath
   3503.1 ms  ✓ Preferences
   2901.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5308.6 ms  ✓ GenericSchur
   2009.3 ms  ✓ FunctionWrappersWrappers
   2200.9 ms  ✓ RuntimeGeneratedFunctions
   6121.0 ms  ✓ Crayons
   2107.7 ms  ✓ StaticArraysCore
   5187.8 ms  ✓ LazyArtifacts
   2489.4 ms  ✓ Adapt
   7004.0 ms  ✓ InteractiveUtils
   2595.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   5492.7 ms  ✓ DifferentiationInterface
   2212.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2797.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2502.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   4700.7 ms  ✓ ThreadingUtilities
   2578.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  11882.4 ms  ✓ MacroTools
   2298.4 ms  ✓ Compat → CompatLinearAlgebraExt
   2602.2 ms  ✓ DiffResults
   3606.0 ms  ✓ LogExpFunctions
   2993.6 ms  ✓ PrecompileTools
   2776.1 ms  ✓ GPUArraysCore
   4608.7 ms  ✓ Tables
   2891.6 ms  ✓ EnzymeCore → AdaptExt
   3497.9 ms  ✓ ArrayInterface
   4315.1 ms  ✓ JLLWrappers
   2926.1 ms  ✓ CommonSubexpressions
  10001.1 ms  ✓ Distributed
  11303.2 ms  ✓ TimerOutputs
   2505.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2090.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3496.9 ms  ✓ TruncatedStacktraces
   6120.5 ms  ✓ Setfield
   2283.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2203.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   4293.5 ms  ✓ Static
   9704.2 ms  ✓ Jieko
   2503.9 ms  ✓ SciMLStructures
   4680.1 ms  ✓ MaybeInplace
   7199.1 ms  ✓ ChainRulesCore
   2491.9 ms  ✓ BitTwiddlingConvenienceFunctions
   3288.3 ms  ✓ OpenSpecFun_jll
   3790.8 ms  ✓ oneTBB_jll
   3609.2 ms  ✓ FiniteDiff
   8588.7 ms  ✓ RecipesBase
   9409.6 ms  ✓ DataStructures
  11207.6 ms  ✓ Accessors
   6697.6 ms  ✓ IntelOpenMP_jll
   3087.0 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2811.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   5389.5 ms  ✓ CPUSummary
   2993.7 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
  10307.3 ms  ✓ StringManipulation
   2209.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  18218.1 ms  ✓ SparseArrays
   5911.9 ms  ✓ StaticArrayInterface
   2386.1 ms  ✓ Accessors → LinearAlgebraExt
   2600.2 ms  ✓ PolyesterWeave
   2781.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2795.6 ms  ✓ Adapt → AdaptSparseArraysExt
   6521.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2897.2 ms  ✓ Statistics → SparseArraysExt
   2971.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3098.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2914.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   5501.0 ms  ✓ MKL_jll
   2325.6 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1911.5 ms  ✓ CloseOpenIntervals
   2016.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2098.3 ms  ✓ LayoutPointers
   1904.9 ms  ✓ StrideArraysCore
  10085.6 ms  ✓ SpecialFunctions
   4193.4 ms  ✓ SciMLOperators
   1519.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1911.4 ms  ✓ Polyester
   2013.3 ms  ✓ DiffRules
   2096.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1567.8 ms  ✓ FastBroadcast
   4500.2 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  24510.0 ms  ✓ StaticArrays
   3275.8 ms  ✓ Adapt → AdaptStaticArraysExt
   3378.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3467.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3569.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3664.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4061.4 ms  ✓ Accessors → StaticArraysExt
   4109.4 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   4384.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  12503.5 ms  ✓ ForwardDiff
  21785.4 ms  ✓ SparseMatrixColorings
   8697.5 ms  ✓ FastGaussQuadrature
  22292.5 ms  ✓ Krylov
  27734.2 ms  ✓ Moshi
   1318.2 ms  ✓ FastPower → FastPowerForwardDiffExt
   1508.5 ms  ✓ PreallocationTools
   1527.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   1625.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   1336.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  41418.6 ms  ✓ ArrayLayouts
    735.4 ms  ✓ NLSolversBase
    503.5 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1311.3 ms  ✓ LineSearches
   1613.8 ms  ✓ LazyArrays
    786.5 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
  31194.0 ms  ✓ PrettyTables
   1017.9 ms  ✓ SymbolicIndexingInterface
   1563.4 ms  ✓ RecursiveArrayTools
    674.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    715.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    753.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   5587.9 ms  ✓ SciMLBase
    733.2 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1787.6 ms  ✓ DiffEqBase
   2219.9 ms  ✓ SciMLJacobianOperators
   1765.0 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1874.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2127.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3850.2 ms  ✓ OrdinaryDiffEqCore
   3812.8 ms  ✓ LineSearch
   1102.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3093.2 ms  ✓ LineSearch → LineSearchLineSearchesExt
  11802.0 ms  ✓ NonlinearSolveBase
   8475.9 ms  ✓ OrdinaryDiffEqFunctionMap
  11564.6 ms  ✓ OrdinaryDiffEqPRK
  12283.3 ms  ✓ OrdinaryDiffEqExplicitRK
  12885.3 ms  ✓ OrdinaryDiffEqSymplecticRK
  12967.3 ms  ✓ OrdinaryDiffEqFeagin
  13080.9 ms  ✓ OrdinaryDiffEqHighOrderRK
  10710.5 ms  ✓ OrdinaryDiffEqQPRK
  14954.4 ms  ✓ OrdinaryDiffEqRKN
  16268.9 ms  ✓ OrdinaryDiffEqSSPRK
   8111.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   6586.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
  19763.3 ms  ✓ OrdinaryDiffEqStabilizedRK
  10204.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   9599.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  22471.9 ms  ✓ OrdinaryDiffEqLowOrderRK
  10608.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseDiffEqBaseExt
  31802.4 ms  ✓ LinearSolve
  21303.0 ms  ✓ OrdinaryDiffEqLowStorageRK
  29162.0 ms  ✓ OrdinaryDiffEqTsit5
  72534.7 ms  ✓ ExponentialUtilities
   8001.5 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   6114.0 ms  ✓ LinearSolve → LinearSolveEnzymeExt
  19020.6 ms  ✓ BracketingNonlinearSolve
   6319.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3168.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3898.0 ms  ✓ OrdinaryDiffEqNordsieck
   1467.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   3924.4 ms  ✓ OrdinaryDiffEqLinear
   9205.0 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1554.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  14016.6 ms  ✓ NonlinearSolveSpectralMethods
   1515.4 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5588.3 ms  ✓ OrdinaryDiffEqDifferentiation
  12444.4 ms  ✓ SimpleNonlinearSolve
   1903.1 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   1971.9 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveDiffEqBaseExt
   8262.2 ms  ✓ OrdinaryDiffEqExtrapolation
  16988.4 ms  ✓ NonlinearSolveQuasiNewton
   6626.7 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  64713.7 ms  ✓ OrdinaryDiffEqVerner
  29919.8 ms  ✓ NonlinearSolveFirstOrder
  29624.6 ms  ✓ OrdinaryDiffEqRosenbrock
   9534.4 ms  ✓ NonlinearSolve
   3374.8 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3757.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3787.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4193.5 ms  ✓ OrdinaryDiffEqPDIRK
   5079.1 ms  ✓ OrdinaryDiffEqSDIRK
   3514.0 ms  ✓ OrdinaryDiffEqExponentialRK
  15709.9 ms  ✓ OrdinaryDiffEqFIRK
  10781.5 ms  ✓ OrdinaryDiffEqBDF
  21236.5 ms  ✓ OrdinaryDiffEqDefault
   3607.5 ms  ✓ OrdinaryDiffEq
  217 dependencies successfully precompiled in 192 seconds. 23 already precompiled.
	Command being timed: "julia +1.11.5 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 762.00
	System time (seconds): 56.58
	Percent of CPU this job got: 346%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:56.19
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2051404
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 871
	Minor (reclaiming a frame) page faults: 13702875
	Voluntary context switches: 292501
	Involuntary context switches: 131821
	Swaps: 0
	File system inputs: 0
	File system outputs: 2101336
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
