Precompiling Pkg...
    951.9 ms  ✓ Logging
   1056.8 ms  ✓ MbedTLS_jll
   1069.9 ms  ✓ MozillaCACerts_jll
   1078.6 ms  ✓ UUIDs
   1145.2 ms  ✓ nghttp2_jll
   1156.3 ms  ✓ Base64
   1161.0 ms  ✓ Unicode
   1165.5 ms  ✓ Zlib_jll
   1218.4 ms  ✓ NetworkOptions
   1187.6 ms  ✓ p7zip_jll
    408.7 ms  ✓ LibSSH2_jll
    445.0 ms  ✓ Printf
    387.1 ms  ✓ LibGit2_jll
    385.6 ms  ✓ LibCURL_jll
   2096.6 ms  ✓ ArgTools
    595.1 ms  ✓ LibCURL
    559.3 ms  ✓ Tar
   2342.2 ms  ✓ Dates
   2808.1 ms  ✓ Markdown
   2363.2 ms  ✓ LibGit2
    366.1 ms  ✓ TOML
   2802.7 ms  ✓ Downloads
  37673.1 ms  ✓ Pkg
  23 dependencies successfully precompiled in 43 seconds
Precompiling project...
   1844.8 ms  ✓ UnPack
   1854.6 ms  ✓ IteratorInterfaceExtensions
   1950.0 ms  ✓ ConcreteStructs
   1952.7 ms  ✓ SimpleUnPack
   1942.7 ms  ✓ CommonSolve
   2154.7 ms  ✓ MuladdMacro
   2241.7 ms  ✓ ExprTools
   2252.4 ms  ✓ OpenLibm_jll
   2428.8 ms  ✓ InverseFunctions
   2440.8 ms  ✓ Future
   3154.5 ms  ✓ ADTypes
   3145.8 ms  ✓ Statistics
   3538.8 ms  ✓ Serialization
   3664.0 ms  ✓ FunctionWrappers
   1714.3 ms  ✓ DataValueInterfaces
   2294.0 ms  ✓ SuiteSparse_jll
   2208.7 ms  ✓ ManualMemory
   2006.4 ms  ✓ EnumX
   2493.5 ms  ✓ CompilerSupportLibraries_jll
   1916.9 ms  ✓ Reexport
   4834.8 ms  ✓ FillArrays
   2700.0 ms  ✓ Requires
   2897.6 ms  ✓ OrderedCollections
   3206.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1991.1 ms  ✓ CompositionsBase
   2211.6 ms  ✓ Mmap
   1803.9 ms  ✓ FastPower
   2806.4 ms  ✓ DocStringExtensions
   1991.6 ms  ✓ IfElse
   2004.7 ms  ✓ CommonWorldInvalidations
   2412.0 ms  ✓ Inflate
   2405.6 ms  ✓ ConstructionBase
   1896.7 ms  ✓ PackageExtensionCompat
   1981.6 ms  ✓ FastClosures
   2107.0 ms  ✓ DataAPI
   2897.0 ms  ✓ EnzymeCore
   2215.0 ms  ✓ StaticArraysCore
   1815.6 ms  ✓ SIMDTypes
   2103.2 ms  ✓ TableTraits
   2000.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   8764.0 ms  ✓ ExproniconLite
   2704.5 ms  ✓ Compat
   6000.0 ms  ✓ IrrationalConstants
   3399.4 ms  ✓ CpuId
   3703.5 ms  ✓ Preferences
   2290.4 ms  ✓ RuntimeGeneratedFunctions
   4897.1 ms  ✓ GenericSchur
   2010.3 ms  ✓ FunctionWrappersWrappers
   2398.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   2799.8 ms  ✓ Adapt
   2474.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   5205.3 ms  ✓ DifferentiationInterface
   5877.2 ms  ✓ LazyArtifacts
   2283.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3589.9 ms  ✓ LogExpFunctions
