Precompiling Pkg...
    939.0 ms  ✓ Logging
    954.1 ms  ✓ MozillaCACerts_jll
   1040.1 ms  ✓ UUIDs
   1131.2 ms  ✓ p7zip_jll
   1142.5 ms  ✓ Unicode
   1159.2 ms  ✓ nghttp2_jll
   1154.5 ms  ✓ Zlib_jll
   1158.6 ms  ✓ MbedTLS_jll
   1217.5 ms  ✓ NetworkOptions
   1181.8 ms  ✓ Base64
    350.3 ms  ✓ LibSSH2_jll
    459.4 ms  ✓ Printf
    374.0 ms  ✓ LibGit2_jll
    413.8 ms  ✓ LibCURL_jll
   2089.9 ms  ✓ ArgTools
    565.7 ms  ✓ LibCURL
    566.3 ms  ✓ Tar
   2382.8 ms  ✓ Dates
   2886.7 ms  ✓ Markdown
   2332.3 ms  ✓ LibGit2
    395.8 ms  ✓ TOML
   2860.2 ms  ✓ Downloads
  38176.5 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1950.5 ms  ✓ UnPack
   1958.3 ms  ✓ IteratorInterfaceExtensions
   1942.7 ms  ✓ CommonSolve
   1969.3 ms  ✓ SimpleUnPack
   2048.2 ms  ✓ Future
   2057.6 ms  ✓ MuladdMacro
   2064.7 ms  ✓ ConcreteStructs
   2169.7 ms  ✓ ExprTools
   2439.9 ms  ✓ OpenLibm_jll
   2632.6 ms  ✓ InverseFunctions
   2941.9 ms  ✓ Statistics
   3356.8 ms  ✓ Serialization
   3459.2 ms  ✓ ADTypes
   3663.6 ms  ✓ FunctionWrappers
   1810.3 ms  ✓ DataValueInterfaces
   2298.0 ms  ✓ ManualMemory
   1821.9 ms  ✓ Reexport
   2195.5 ms  ✓ EnumX
   2510.4 ms  ✓ SuiteSparse_jll
   1829.0 ms  ✓ SIMDTypes
   2702.5 ms  ✓ CompilerSupportLibraries_jll
   2697.7 ms  ✓ Requires
   4839.9 ms  ✓ FillArrays
   2904.3 ms  ✓ OrderedCollections
   2090.5 ms  ✓ CompositionsBase
   1990.5 ms  ✓ FastPower
   2481.1 ms  ✓ Mmap
   1996.1 ms  ✓ IfElse
   2585.8 ms  ✓ Inflate
   1895.0 ms  ✓ PackageExtensionCompat
   2181.4 ms  ✓ CommonWorldInvalidations
   2176.3 ms  ✓ DataAPI
   2001.3 ms  ✓ FastClosures
   2392.8 ms  ✓ ConstructionBase
   3385.8 ms  ✓ EnzymeCore
