nice: cannot set niceness: Permission denied
Precompiling packages...
   1424.4 ms  ✓ UUIDs
   1550.2 ms  ✓ NetworkOptions
   1629.4 ms  ✓ Logging
   1639.4 ms  ✓ MozillaCACerts_jll
   1640.3 ms  ✓ CompilerSupportLibraries_jll
   1649.0 ms  ✓ Zlib_jll
   1739.5 ms  ✓ OpenSSL_jll
   1729.8 ms  ✓ Unicode
   1731.2 ms  ✓ nghttp2_jll
   1851.4 ms  ✓ Base64
    480.9 ms  ✓ LibSSH2_jll
    594.6 ms  ✓ p7zip_jll
    642.3 ms  ✓ Printf
    460.3 ms  ✓ LibGit2_jll
    458.8 ms  ✓ LibCURL_jll
   3167.8 ms  ✓ ArgTools
    760.2 ms  ✓ LibCURL
    625.6 ms  ✓ Tar
   2979.6 ms  ✓ Dates
   2966.2 ms  ✓ LibGit2
    438.2 ms  ✓ TOML
   3024.2 ms  ✓ Downloads
   9153.0 ms  ✓ StyledStrings
   1662.8 ms  ✓ JuliaSyntaxHighlighting
   3719.7 ms  ✓ Markdown
  46257.4 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2529.2 ms  ✓ Future
   2603.5 ms  ✓ CommonSolve
   2706.2 ms  ✓ ConcreteStructs
   2727.2 ms  ✓ MuladdMacro
   2805.7 ms  ✓ OpenLibm_jll
   2815.4 ms  ✓ IteratorInterfaceExtensions
   3008.9 ms  ✓ ExprTools
   3197.1 ms  ✓ SuiteSparse_jll
   3206.4 ms  ✓ InverseFunctions
   3816.5 ms  ✓ Statistics
   4503.1 ms  ✓ Serialization
   4506.0 ms  ✓ ADTypes
   2608.7 ms  ✓ Reexport
   2686.0 ms  ✓ SIMDTypes
   2786.4 ms  ✓ EnumX
   3076.3 ms  ✓ ManualMemory
   5709.8 ms  ✓ FillArrays
   2691.6 ms  ✓ CompositionsBase
   2702.0 ms  ✓ FastPower
   3818.7 ms  ✓ DocStringExtensions
   4722.8 ms  ✓ Requires
   2602.5 ms  ✓ CommonWorldInvalidations
   2687.9 ms  ✓ FastClosures
   3893.3 ms  ✓ EnzymeCore
   3191.4 ms  ✓ StaticArraysCore
   3499.3 ms  ✓ SciMLPublic
   3077.9 ms  ✓ LoggingExtras
  11514.5 ms  ✓ FunctionWrappers
   4383.5 ms  ✓ CpuId
   3820.1 ms  ✓ Preferences
   2704.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   6991.2 ms  ✓ GenericSchur
  10792.5 ms  ✓ OrderedCollections
   5527.9 ms  ✓ LazyArtifacts
   2485.2 ms  ✓ IfElse
   9784.4 ms  ✓ ConstructionBase
   2616.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   2576.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  17008.8 ms  ✓ ExproniconLite
   2802.6 ms  ✓ Adapt
  14096.3 ms  ✓ IrrationalConstants
   2705.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   9396.5 ms  ✓ NaNMath
  10818.2 ms  ✓ Compat
   2512.7 ms  ✓ FunctionWrappersWrappers
   3404.9 ms  ✓ DiffResults
   2597.0 ms  ✓ PrecompileTools
  19892.4 ms  ✓ MacroTools
   3806.5 ms  ✓ JLLWrappers
   3814.3 ms  ✓ SciMLLogging
   9617.5 ms  ✓ RuntimeGeneratedFunctions
   3110.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2784.4 ms  ✓ Compat → CompatLinearAlgebraExt
   2811.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  15603.9 ms  ✓ InteractiveUtils
  18000.6 ms  ✓ Distributed
   2698.4 ms  ✓ EnzymeCore → AdaptExt
   3498.8 ms  ✓ GPUArraysCore
   3882.6 ms  ✓ LogExpFunctions
  11908.6 ms  ✓ ThreadingUtilities
   3281.8 ms  ✓ CommonSubexpressions
  12799.9 ms  ✓ DifferentiationInterface
   4304.6 ms  ✓ OpenSpecFun_jll
   2388.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  10498.3 ms  ✓ DataStructures
   3416.7 ms  ✓ TruncatedStacktraces
  19711.7 ms  ✓ TimerOutputs
   6597.2 ms  ✓ IntelOpenMP_jll
   2307.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   6798.0 ms  ✓ oneTBB_jll
   6316.8 ms  ✓ Setfield
  10783.7 ms  ✓ ArrayInterface
   8889.6 ms  ✓ RecipesBase
   9873.8 ms  ✓ Jieko
   1685.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1687.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2492.1 ms  ✓ MaybeInplace
   4493.2 ms  ✓ MKL_jll
   3509.1 ms  ✓ PreallocationTools
   2032.8 ms  ✓ FiniteDiff
   4598.8 ms  ✓ SciMLStructures
  10016.2 ms  ✓ ChainRulesCore
   1176.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  24123.8 ms  ✓ SparseArrays
   2008.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2100.7 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2293.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   9999.2 ms  ✓ SpecialFunctions
  13305.2 ms  ✓ Accessors
   3419.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3519.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3691.9 ms  ✓ Adapt → AdaptSparseArraysExt
   3859.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   4167.2 ms  ✓ Statistics → SparseArraysExt
   3098.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  18404.0 ms  ✓ Static
   3399.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2928.4 ms  ✓ DiffRules
   6279.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2372.3 ms  ✓ Accessors → LinearAlgebraExt
   1890.7 ms  ✓ BitTwiddlingConvenienceFunctions
   6415.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3904.9 ms  ✓ CPUSummary
   6839.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2087.6 ms  ✓ PolyesterWeave
   6515.2 ms  ✓ SymbolicIndexingInterface
   7320.3 ms  ✓ SciMLOperators
   2003.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3283.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  13604.0 ms  ✓ ForwardDiff
  33312.8 ms  ✓ StaticArrays
  20105.4 ms  ✓ SparseMatrixColorings
   2997.7 ms  ✓ FastPower → FastPowerForwardDiffExt
   3063.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3488.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3507.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3907.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4500.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   5423.8 ms  ✓ Adapt → AdaptStaticArraysExt
  12606.3 ms  ✓ RecursiveArrayTools
  26493.9 ms  ✓ Krylov
   5298.5 ms  ✓ Accessors → StaticArraysExt
   5398.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   7226.8 ms  ✓ FastGaussQuadrature
   4912.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   8700.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2814.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
