nice: cannot set niceness: Permission denied
Precompiling packages...
   1634.0 ms  ✓ UUIDs
   1705.6 ms  ✓ MozillaCACerts_jll
   1704.4 ms  ✓ nghttp2_jll
   1722.0 ms  ✓ Logging
   1761.9 ms  ✓ OpenSSL_jll
   1736.4 ms  ✓ Zlib_jll
   1740.8 ms  ✓ Unicode
   1814.3 ms  ✓ CompilerSupportLibraries_jll
   1906.1 ms  ✓ NetworkOptions
   1907.8 ms  ✓ Base64
    517.0 ms  ✓ LibSSH2_jll
    550.8 ms  ✓ p7zip_jll
    718.3 ms  ✓ Printf
    478.4 ms  ✓ LibCURL_jll
    480.0 ms  ✓ LibGit2_jll
   3271.6 ms  ✓ ArgTools
    788.7 ms  ✓ LibCURL
    665.2 ms  ✓ Tar
   3023.9 ms  ✓ Dates
   3043.2 ms  ✓ LibGit2
    443.8 ms  ✓ TOML
   3088.1 ms  ✓ Downloads
   9403.6 ms  ✓ StyledStrings
   1684.9 ms  ✓ JuliaSyntaxHighlighting
   3893.3 ms  ✓ Markdown
  46969.7 ms  ✓ Pkg
  26 dependencies successfully precompiled in 62 seconds
Precompiling packages...
   2478.9 ms  ✓ IteratorInterfaceExtensions
   2510.1 ms  ✓ Future
   2577.9 ms  ✓ ConcreteStructs
   2573.1 ms  ✓ Reexport
   2693.9 ms  ✓ ExprTools
   2694.5 ms  ✓ CommonSolve
   2778.5 ms  ✓ EnumX
   2972.4 ms  ✓ InverseFunctions
   3118.4 ms  ✓ OpenLibm_jll
   3195.0 ms  ✓ SuiteSparse_jll
   3611.2 ms  ✓ Statistics
   3996.1 ms  ✓ Serialization
   4003.9 ms  ✓ DocStringExtensions
   4111.5 ms  ✓ ADTypes
   2592.7 ms  ✓ CompositionsBase
   2534.0 ms  ✓ FastPower
   2509.0 ms  ✓ FastClosures
   2481.1 ms  ✓ SciMLPublic
   2898.5 ms  ✓ Adapt
   2811.9 ms  ✓ StaticArraysCore
   2483.1 ms  ✓ BinaryHeaps
   4090.9 ms  ✓ EnzymeCore
   3214.3 ms  ✓ LoggingExtras
   3602.5 ms  ✓ Preferences
   2577.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5324.1 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   2284.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   5196.5 ms  ✓ LazyArtifacts
  11505.0 ms  ✓ FunctionWrappers
   3606.2 ms  ✓ GPUArraysCore
   9314.9 ms  ✓ ConstructionBase
   2514.3 ms  ✓ DiffResults
   2897.6 ms  ✓ EnzymeCore → AdaptExt
   2808.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   9309.2 ms  ✓ Compat
   8807.1 ms  ✓ NaNMath
   2499.5 ms  ✓ PrecompileTools
   3101.2 ms  ✓ JLLWrappers
   3393.9 ms  ✓ SciMLLogging
   2713.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  14041.3 ms  ✓ IrrationalConstants
  10114.6 ms  ✓ RuntimeGeneratedFunctions
   2565.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  13177.0 ms  ✓ InteractiveUtils
   3089.7 ms  ✓ Compat → CompatLinearAlgebraExt
  10096.6 ms  ✓ ArrayInterface
  11707.0 ms  ✓ DifferentiationInterface
   3093.0 ms  ✓ OpenSpecFun_jll
   4791.7 ms  ✓ MuladdMacro
  19298.6 ms  ✓ MacroTools
   3776.0 ms  ✓ LogExpFunctions
   2372.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2707.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   6267.6 ms  ✓ IntelOpenMP_jll
   2383.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3219.2 ms  ✓ FastBroadcast
  16281.3 ms  ✓ Distributed
   6398.6 ms  ✓ oneTBB_jll
   2992.3 ms  ✓ CommonSubexpressions
   8505.0 ms  ✓ RecipesBase
   2190.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3208.4 ms  ✓ TruncatedStacktraces
