nice: cannot set niceness: Permission denied
Precompiling packages...
   1590.4 ms  ✓ UUIDs
   1589.8 ms  ✓ Logging
   1586.4 ms  ✓ Unicode
   1655.6 ms  ✓ Zlib_jll
   1699.1 ms  ✓ OpenSSL_jll
   1673.7 ms  ✓ nghttp2_jll
   1685.0 ms  ✓ MozillaCACerts_jll
   1768.8 ms  ✓ CompilerSupportLibraries_jll
   1813.5 ms  ✓ NetworkOptions
   1872.4 ms  ✓ Base64
    533.6 ms  ✓ LibSSH2_jll
    541.1 ms  ✓ p7zip_jll
    778.9 ms  ✓ Printf
    461.9 ms  ✓ LibCURL_jll
    476.2 ms  ✓ LibGit2_jll
   3121.9 ms  ✓ ArgTools
    746.7 ms  ✓ LibCURL
    648.0 ms  ✓ Tar
   2854.7 ms  ✓ Dates
    451.2 ms  ✓ TOML
   3024.0 ms  ✓ LibGit2
   3025.9 ms  ✓ Downloads
   9192.6 ms  ✓ StyledStrings
   1628.5 ms  ✓ JuliaSyntaxHighlighting
   3777.1 ms  ✓ Markdown
  46553.0 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2446.1 ms  ✓ IteratorInterfaceExtensions
   2554.9 ms  ✓ CommonSolve
   2570.0 ms  ✓ ConcreteStructs
   2577.3 ms  ✓ MuladdMacro
   2677.9 ms  ✓ Future
   2766.5 ms  ✓ OpenLibm_jll
   2780.3 ms  ✓ ExprTools
   3156.2 ms  ✓ SuiteSparse_jll
   3266.6 ms  ✓ InverseFunctions
   3561.2 ms  ✓ Statistics
   4067.5 ms  ✓ Serialization
   4576.1 ms  ✓ ADTypes
   2501.5 ms  ✓ SIMDTypes
   2595.2 ms  ✓ Reexport
   2842.6 ms  ✓ ManualMemory
   2812.3 ms  ✓ EnumX
   5466.5 ms  ✓ FillArrays
   2590.2 ms  ✓ CompositionsBase
   2609.6 ms  ✓ FastPower
   3666.4 ms  ✓ DocStringExtensions
   2505.3 ms  ✓ IfElse
   4996.5 ms  ✓ Requires
   2401.1 ms  ✓ CommonWorldInvalidations
   2584.7 ms  ✓ FastClosures
   4092.6 ms  ✓ EnzymeCore
   2801.8 ms  ✓ StaticArraysCore
   3000.2 ms  ✓ SciMLPublic
   2903.2 ms  ✓ LoggingExtras
   2397.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3804.2 ms  ✓ Preferences
   4391.5 ms  ✓ CpuId
   5918.9 ms  ✓ GenericSchur
  12181.8 ms  ✓ FunctionWrappers
  10610.0 ms  ✓ OrderedCollections
   5398.5 ms  ✓ LazyArtifacts
   2394.9 ms  ✓ FillArrays → FillArraysStatisticsExt
  10293.6 ms  ✓ ConstructionBase
   2706.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2997.2 ms  ✓ Adapt
  16480.6 ms  ✓ ExproniconLite
   2605.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  14100.5 ms  ✓ IrrationalConstants
   9896.6 ms  ✓ Compat
  10013.4 ms  ✓ NaNMath
   2907.5 ms  ✓ DiffResults
   3093.7 ms  ✓ PrecompileTools
   2407.3 ms  ✓ FunctionWrappersWrappers
   3782.4 ms  ✓ JLLWrappers
   2588.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3992.2 ms  ✓ SciMLLogging
  20646.5 ms  ✓ MacroTools
   2490.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   9875.3 ms  ✓ RuntimeGeneratedFunctions
  15423.4 ms  ✓ InteractiveUtils
   2804.1 ms  ✓ EnzymeCore → AdaptExt
   3715.4 ms  ✓ GPUArraysCore
   2692.2 ms  ✓ Compat → CompatLinearAlgebraExt
   3218.3 ms  ✓ CommonSubexpressions
   3799.7 ms  ✓ LogExpFunctions
  12572.2 ms  ✓ DifferentiationInterface
  12490.4 ms  ✓ ThreadingUtilities
   9100.9 ms  ✓ DataStructures
   3792.5 ms  ✓ OpenSpecFun_jll
  17786.4 ms  ✓ Distributed
   3434.8 ms  ✓ TruncatedStacktraces
   6510.1 ms  ✓ IntelOpenMP_jll
  21309.1 ms  ✓ TimerOutputs
  10003.0 ms  ✓ Jieko
  11206.6 ms  ✓ ArrayInterface
   3596.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3613.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   8293.4 ms  ✓ oneTBB_jll
   6901.0 ms  ✓ Setfield
   2182.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2300.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   8410.7 ms  ✓ RecipesBase
   2985.7 ms  ✓ MaybeInplace
   2117.1 ms  ✓ FiniteDiff
   4920.2 ms  ✓ PreallocationTools
  10918.0 ms  ✓ ChainRulesCore
  24780.6 ms  ✓ SparseArrays
   5104.3 ms  ✓ MKL_jll
   1903.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   7439.0 ms  ✓ SciMLStructures
   2548.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2524.2 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2589.1 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2775.9 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
  11906.3 ms  ✓ SpecialFunctions
   3407.4 ms  ✓ Statistics → SparseArraysExt
   3301.0 ms  ✓ Adapt → AdaptSparseArraysExt
   3611.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3187.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3017.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3040.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3009.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  17077.6 ms  ✓ Accessors
   2980.7 ms  ✓ DiffRules
   6873.9 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1806.4 ms  ✓ Accessors → LinearAlgebraExt
  22945.5 ms  ✓ Static
   8100.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   7115.0 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2154.2 ms  ✓ BitTwiddlingConvenienceFunctions
   7696.6 ms  ✓ NLSolversBase
   3741.6 ms  ✓ CPUSummary
   6892.5 ms  ✓ SymbolicIndexingInterface
   2101.7 ms  ✓ PolyesterWeave
   8506.7 ms  ✓ SciMLOperators
   6582.9 ms  ✓ LineSearches
   2291.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2905.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  33632.1 ms  ✓ StaticArrays
   3229.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3463.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3465.2 ms  ✓ Adapt → AdaptStaticArraysExt
   3480.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3676.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4007.7 ms  ✓ Accessors → StaticArraysExt
   4361.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  16700.6 ms  ✓ ForwardDiff
  26494.9 ms  ✓ SparseMatrixColorings
   4491.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   4697.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  10098.1 ms  ✓ FastGaussQuadrature
  10379.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   6425.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
