nice: cannot set niceness: Permission denied
Precompiling packages...
    413.6 ms  ✓ CommonSolve
    426.3 ms  ✓ Reexport
    555.4 ms  ✓ ConstructionBase
    510.3 ms  ✓ StaticArraysCore
    592.9 ms  ✓ Statistics
   1372.3 ms  ✓ IrrationalConstants
    889.8 ms  ✓ SuiteSparse_jll
    468.8 ms  ✓ IfElse
    777.3 ms  ✓ EnzymeCore
    504.5 ms  ✓ ManualMemory
    430.3 ms  ✓ CommonWorldInvalidations
    839.6 ms  ✓ SciMLPublic
    414.6 ms  ✓ Future
    448.6 ms  ✓ FastPower
    438.9 ms  ✓ CompositionsBase
    536.7 ms  ✓ InverseFunctions
    470.2 ms  ✓ MuladdMacro
    488.8 ms  ✓ EnumX
    672.6 ms  ✓ OpenLibm_jll
   2184.5 ms  ✓ ExproniconLite
    491.1 ms  ✓ ExprTools
    461.1 ms  ✓ ConcreteStructs
   1110.7 ms  ✓ FillArrays
    633.6 ms  ✓ OrderedCollections
    726.6 ms  ✓ ADTypes
    761.1 ms  ✓ Serialization
    693.6 ms  ✓ DocStringExtensions
    572.8 ms  ✓ FastClosures
    526.0 ms  ✓ SIMDTypes
    525.8 ms  ✓ IteratorInterfaceExtensions
   5663.2 ms  ✓ MacroTools
    747.8 ms  ✓ Requires
    756.9 ms  ✓ CpuId
   1257.1 ms  ✓ GenericSchur
    568.1 ms  ✓ LoggingExtras
    592.3 ms  ✓ Compat
   1280.2 ms  ✓ InteractiveUtils
    615.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    578.5 ms  ✓ DiffResults
   4009.5 ms  ✓ FunctionWrappers
   1034.2 ms  ✓ LazyArtifacts
    458.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    462.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    547.2 ms  ✓ NaNMath
   1201.7 ms  ✓ ThreadingUtilities
   2229.1 ms  ✓ Preferences
    522.2 ms  ✓ FillArrays → FillArraysStatisticsExt
    434.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    407.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2006.9 ms  ✓ Jieko
   1142.0 ms  ✓ DifferentiationInterface
    452.8 ms  ✓ RuntimeGeneratedFunctions
   1857.1 ms  ✓ DataStructures
    616.9 ms  ✓ CommonSubexpressions
    698.7 ms  ✓ LogExpFunctions
    530.1 ms  ✓ Compat → CompatLinearAlgebraExt
    618.9 ms  ✓ Adapt
   3945.2 ms  ✓ TimerOutputs
    504.1 ms  ✓ FunctionWrappersWrappers
   2911.8 ms  ✓ Distributed
    484.7 ms  ✓ PrecompileTools
    564.3 ms  ✓ JLLWrappers
   1554.3 ms  ✓ Setfield
    641.2 ms  ✓ SciMLLogging
    569.8 ms  ✓ TruncatedStacktraces
    426.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    652.3 ms  ✓ ArrayInterface
   4537.4 ms  ✓ SparseArrays
   2662.1 ms  ✓ Accessors
    492.8 ms  ✓ EnzymeCore → AdaptExt
    649.8 ms  ✓ GPUArraysCore
   1507.2 ms  ✓ ChainRulesCore
    640.4 ms  ✓ OpenSpecFun_jll
   1156.6 ms  ✓ IntelOpenMP_jll
   1961.3 ms  ✓ RecipesBase
    397.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    703.8 ms  ✓ MaybeInplace
   1179.7 ms  ✓ oneTBB_jll
    644.3 ms  ✓ SciMLStructures
   1189.9 ms  ✓ PreallocationTools
    581.6 ms  ✓ Statistics → SparseArraysExt
    688.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
    719.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    679.0 ms  ✓ Adapt → AdaptSparseArraysExt
  10296.5 ms  ✓ Moshi
    629.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    574.4 ms  ✓ Accessors → LinearAlgebraExt
    499.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    523.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    718.3 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   7790.1 ms  ✓ Krylov
    542.5 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    594.8 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    547.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    529.4 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1494.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
    968.6 ms  ✓ FiniteDiff
  14933.9 ms  ✓ StaticArrays
    842.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1751.1 ms  ✓ MKL_jll
   3444.3 ms  ✓ SpecialFunctions
  10509.6 ms  ✓ SparseMatrixColorings
   2301.4 ms  ✓ SciMLOperators
   1387.4 ms  ✓ SymbolicIndexingInterface
    713.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    619.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    734.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    778.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    751.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    819.4 ms  ✓ FillArrays → FillArraysStaticArraysExt
    728.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    718.6 ms  ✓ Adapt → AdaptStaticArraysExt
    760.7 ms  ✓ Accessors → StaticArraysExt
    712.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    769.5 ms  ✓ DiffRules
   1925.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1639.7 ms  ✓ FastGaussQuadrature
    923.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    597.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    801.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    890.6 ms  ✓ NLSolversBase
    893.0 ms  ✓ LineSearches
  25769.8 ms  ✓ Static
   3902.7 ms  ✓ ForwardDiff
    617.9 ms  ✓ BitTwiddlingConvenienceFunctions
   4802.9 ms  ✓ RecursiveArrayTools
   1215.0 ms  ✓ CPUSummary
    783.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    527.9 ms  ✓ FastPower → FastPowerForwardDiffExt
    662.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    745.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    573.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1232.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    615.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    654.1 ms  ✓ PolyesterWeave
   9269.3 ms  ✓ SciMLBase
   1194.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1303.2 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
  12898.1 ms  ✓ StaticArrayInterface
   1676.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    636.3 ms  ✓ CloseOpenIntervals
    794.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    642.6 ms  ✓ LayoutPointers
    835.9 ms  ✓ StrideArraysCore
   2925.1 ms  ✓ SciMLJacobianOperators
    784.6 ms  ✓ Polyester
    913.6 ms  ✓ FastBroadcast
    817.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  28350.2 ms  ✓ ExponentialUtilities
   4331.3 ms  ✓ LineSearch
   1798.0 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    737.8 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5818.3 ms  ✓ NonlinearSolveBase
   1047.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1055.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1505.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1512.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  10868.5 ms  ✓ LinearSolve
   1393.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1667.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3952.2 ms  ✓ BracketingNonlinearSolve
   2827.1 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
    954.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1091.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   5045.1 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2732.7 ms  ✓ DiffEqBase
   1729.4 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1051.4 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    979.4 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1053.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  13512.2 ms  ✓ NonlinearSolveSpectralMethods
   3356.1 ms  ✓ OrdinaryDiffEqCore
    994.9 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1211.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   1403.8 ms  ✓ OrdinaryDiffEqFunctionMap
   2157.9 ms  ✓ OrdinaryDiffEqStabilizedRK
  12490.0 ms  ✓ SimpleNonlinearSolve
   1718.5 ms  ✓ OrdinaryDiffEqQPRK
   2128.8 ms  ✓ OrdinaryDiffEqSymplecticRK
