nice: cannot set niceness: Permission denied
Precompiling packages...
    432.1 ms  ✓ Reexport
    432.8 ms  ✓ CommonSolve
    575.0 ms  ✓ ConstructionBase
    519.9 ms  ✓ StaticArraysCore
    607.4 ms  ✓ Statistics
   1334.1 ms  ✓ IrrationalConstants
    487.6 ms  ✓ IfElse
   1020.1 ms  ✓ SuiteSparse_jll
    771.3 ms  ✓ EnzymeCore
    526.3 ms  ✓ ManualMemory
    445.6 ms  ✓ CommonWorldInvalidations
    457.5 ms  ✓ Future
    906.2 ms  ✓ SciMLPublic
    458.3 ms  ✓ FastPower
    551.2 ms  ✓ InverseFunctions
    477.7 ms  ✓ CompositionsBase
    480.5 ms  ✓ MuladdMacro
    496.2 ms  ✓ EnumX
    755.4 ms  ✓ OpenLibm_jll
   2137.2 ms  ✓ ExproniconLite
    499.3 ms  ✓ ExprTools
    468.4 ms  ✓ ConcreteStructs
   1121.3 ms  ✓ FillArrays
    678.5 ms  ✓ OrderedCollections
    726.6 ms  ✓ ADTypes
    762.4 ms  ✓ Serialization
    653.2 ms  ✓ DocStringExtensions
    575.5 ms  ✓ FastClosures
    547.9 ms  ✓ SIMDTypes
    548.3 ms  ✓ IteratorInterfaceExtensions
   5815.7 ms  ✓ MacroTools
    801.9 ms  ✓ Requires
    806.4 ms  ✓ CpuId
   1258.3 ms  ✓ GenericSchur
    573.8 ms  ✓ LoggingExtras
    623.2 ms  ✓ Compat
   1298.2 ms  ✓ InteractiveUtils
    475.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    508.9 ms  ✓ DiffResults
    992.9 ms  ✓ LazyArtifacts
   4186.7 ms  ✓ FunctionWrappers
    511.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    454.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    559.8 ms  ✓ NaNMath
   1248.6 ms  ✓ ThreadingUtilities
   2352.0 ms  ✓ Preferences
    505.7 ms  ✓ FillArrays → FillArraysStatisticsExt
    423.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    465.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2023.6 ms  ✓ Jieko
   1159.8 ms  ✓ DifferentiationInterface
   1890.4 ms  ✓ DataStructures
    472.6 ms  ✓ RuntimeGeneratedFunctions
    663.6 ms  ✓ LogExpFunctions
    609.0 ms  ✓ CommonSubexpressions
    572.5 ms  ✓ Compat → CompatLinearAlgebraExt
    624.3 ms  ✓ Adapt
    563.8 ms  ✓ FunctionWrappersWrappers
   4251.6 ms  ✓ TimerOutputs
   2893.3 ms  ✓ Distributed
    501.0 ms  ✓ PrecompileTools
    588.8 ms  ✓ JLLWrappers
   1642.5 ms  ✓ Setfield
    645.3 ms  ✓ SciMLLogging
    591.8 ms  ✓ TruncatedStacktraces
    459.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4462.2 ms  ✓ SparseArrays
    640.8 ms  ✓ ArrayInterface
   2698.7 ms  ✓ Accessors
    665.9 ms  ✓ GPUArraysCore
    513.4 ms  ✓ EnzymeCore → AdaptExt
   1560.3 ms  ✓ ChainRulesCore
    664.8 ms  ✓ OpenSpecFun_jll
   1954.4 ms  ✓ RecipesBase
   1160.2 ms  ✓ IntelOpenMP_jll
   1118.1 ms  ✓ oneTBB_jll
    593.1 ms  ✓ Statistics → SparseArraysExt
    690.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
    606.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    613.7 ms  ✓ Adapt → AdaptSparseArraysExt
  10322.2 ms  ✓ Moshi
    457.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   7340.4 ms  ✓ Krylov
    871.4 ms  ✓ MaybeInplace
    754.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    839.7 ms  ✓ SciMLStructures
    626.5 ms  ✓ Accessors → LinearAlgebraExt
   1553.1 ms  ✓ PreallocationTools
    550.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    587.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    881.1 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    720.0 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    670.0 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    744.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    637.3 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1901.9 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  15819.7 ms  ✓ StaticArrays
  10416.5 ms  ✓ SparseMatrixColorings
    725.8 ms  ✓ FiniteDiff
    592.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1280.9 ms  ✓ MKL_jll
   2756.5 ms  ✓ SpecialFunctions
   1003.5 ms  ✓ SymbolicIndexingInterface
    601.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1607.1 ms  ✓ SciMLOperators
    636.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    624.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    663.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
    660.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    645.5 ms  ✓ Adapt → AdaptStaticArraysExt
    630.5 ms  ✓ Accessors → StaticArraysExt
    788.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    601.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    688.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    658.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    790.6 ms  ✓ DiffRules
   1879.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1726.2 ms  ✓ FastGaussQuadrature
    608.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    797.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    897.9 ms  ✓ NLSolversBase
    916.0 ms  ✓ LineSearches
   5131.6 ms  ✓ RecursiveArrayTools
   3972.6 ms  ✓ ForwardDiff
    711.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    923.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    868.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    661.7 ms  ✓ FastPower → FastPowerForwardDiffExt
    854.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    718.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1370.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  29929.0 ms  ✓ Static
    460.4 ms  ✓ BitTwiddlingConvenienceFunctions
    887.4 ms  ✓ CPUSummary
    593.7 ms  ✓ PolyesterWeave
   9505.0 ms  ✓ SciMLBase
   1042.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1112.6 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1524.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2772.8 ms  ✓ SciMLJacobianOperators
  30571.9 ms  ✓ ExponentialUtilities
   6120.5 ms  ✓ LineSearch
   1081.2 ms  ✓ LineSearch → LineSearchLineSearchesExt
  18836.4 ms  ✓ StaticArrayInterface
   7968.8 ms  ✓ NonlinearSolveBase
    574.5 ms  ✓ CloseOpenIntervals
    744.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2413.4 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    820.4 ms  ✓ LayoutPointers
   1151.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1628.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1639.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1209.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
  13436.6 ms  ✓ LinearSolve
    947.8 ms  ✓ StrideArraysCore
   1455.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1674.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
    847.8 ms  ✓ Polyester
   3081.9 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   4224.9 ms  ✓ BracketingNonlinearSolve
    732.0 ms  ✓ FastBroadcast
    612.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    980.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1162.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   5371.2 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2927.5 ms  ✓ DiffEqBase
   1850.0 ms  ✓ LinearSolve → LinearSolveEnzymeExt
[0KERROR: LoadError: Precompiled image Base.PkgId(Base.UUID("5895cdaf-549a-54a7-82ae-fc9d8ce60a0b"), "LinearSolveEnzymeExt") not available with flags CacheFlags(; use_pkgimages=true, debug_level=1, check_bounds=0, inline=true, opt_level=2)
[0KStacktrace:
[0K  [1] error(s::String)
[0K    @ Base ./error.jl:56
[0K  [2] __require_prelocked(pkg::Base.PkgId, env::Nothing)
[0K    @ Base ./loading.jl:2840
[0K  [3] _require_prelocked(uuidkey::Base.PkgId, env::Nothing)
[0K    @ Base ./loading.jl:2694
[0K  [4] _require_prelocked
[0K    @ ./loading.jl:2688 [inlined]
[0K  [5] run_extension_callbacks(extid::Base.ExtensionId)
[0K    @ Base ./loading.jl:1764
[0K  [6] run_extension_callbacks(pkgid::Base.PkgId)
[0K    @ Base ./loading.jl:1801
[0K  [7] run_package_callbacks(modkey::Base.PkgId)
[0K    @ Base ./loading.jl:1617
[0K  [8] _require_search_from_serialized(pkg::Base.PkgId, sourcespec::Base.PkgLoadSpec, build_id::UInt128, stalecheck::Bool; reasons::Dict{String, Int64}, DEPOT_PATH::Vector{String})
[0K    @ Base ./loading.jl:2323
[0K  [9] _require_search_from_serialized
[0K    @ ./loading.jl:2200 [inlined]
[0K [10] __require_prelocked(pkg::Base.PkgId, env::String)
[0K    @ Base ./loading.jl:2833
[0K [11] _require_prelocked(uuidkey::Base.PkgId, env::String)
[0K    @ Base ./loading.jl:2694
[0K [12] macro expansion
[0K    @ ./loading.jl:2621 [inlined]
[0K [13] macro expansion
[0K    @ ./lock.jl:376 [inlined]
[0K [14] __require(into::Module, mod::Symbol)
[0K    @ Base ./loading.jl:2585
[0K [15] require
