Precompiling Pkg...
    858.8 ms  ✓ Logging
    872.5 ms  ✓ MozillaCACerts_jll
    968.8 ms  ✓ Zlib_jll
   1040.5 ms  ✓ Unicode
   1050.7 ms  ✓ nghttp2_jll
   1050.7 ms  ✓ p7zip_jll
   1102.8 ms  ✓ NetworkOptions
   1070.4 ms  ✓ UUIDs
   1086.1 ms  ✓ MbedTLS_jll
   1184.4 ms  ✓ Base64
    331.3 ms  ✓ LibSSH2_jll
    413.1 ms  ✓ Printf
    371.2 ms  ✓ LibCURL_jll
    372.4 ms  ✓ LibGit2_jll
   1980.5 ms  ✓ ArgTools
    583.5 ms  ✓ LibCURL
    536.9 ms  ✓ Tar
   2294.8 ms  ✓ Dates
   2752.1 ms  ✓ Markdown
   2310.6 ms  ✓ LibGit2
    422.9 ms  ✓ TOML
   2824.5 ms  ✓ Downloads
  38373.6 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1827.5 ms  ✓ IteratorInterfaceExtensions
   1838.4 ms  ✓ UnPack
   1848.8 ms  ✓ ConcreteStructs
   1929.0 ms  ✓ ExprTools
   1927.9 ms  ✓ Future
   1915.8 ms  ✓ CommonSolve
   2032.9 ms  ✓ SimpleUnPack
   2040.5 ms  ✓ MuladdMacro
   2228.1 ms  ✓ OpenLibm_jll
   2431.4 ms  ✓ InverseFunctions
   2930.2 ms  ✓ Statistics
   3333.4 ms  ✓ ADTypes
   3636.6 ms  ✓ Serialization
   3852.6 ms  ✓ FunctionWrappers
   2014.7 ms  ✓ DataValueInterfaces
   1897.1 ms  ✓ Reexport
   2111.1 ms  ✓ EnumX
   2305.6 ms  ✓ ManualMemory
   1802.2 ms  ✓ SIMDTypes
   2493.6 ms  ✓ SuiteSparse_jll
   2603.0 ms  ✓ CompilerSupportLibraries_jll
   2806.7 ms  ✓ Requires
   4917.6 ms  ✓ FillArrays
   5221.4 ms  ✓ OffsetArrays
   2398.2 ms  ✓ Mmap
   2088.9 ms  ✓ CompositionsBase
   2089.7 ms  ✓ FastPower
   1809.5 ms  ✓ IfElse
   2097.7 ms  ✓ CommonWorldInvalidations
   2193.5 ms  ✓ DataAPI
   2503.0 ms  ✓ Inflate
   1989.7 ms  ✓ PackageExtensionCompat
   2499.8 ms  ✓ ConstructionBase
   2020.3 ms  ✓ FastClosures
   2994.3 ms  ✓ EnzymeCore
   4800.7 ms  ✓ IrrationalConstants
   2710.1 ms  ✓ StaticArraysCore
   1999.5 ms  ✓ TableTraits
   3286.7 ms  ✓ CpuId
   2710.7 ms  ✓ Compat
   2587.5 ms  ✓ OrderedCollections
   2393.3 ms  ✓ NaNMath
   3192.4 ms  ✓ DocStringExtensions
   3699.4 ms  ✓ Preferences
   5109.6 ms  ✓ GenericSchur
   3197.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   6111.4 ms  ✓ FastLapackInterface
   2403.3 ms  ✓ FunctionWrappersWrappers
   2896.5 ms  ✓ RuntimeGeneratedFunctions
   4385.2 ms  ✓ DifferentiationInterface
   6318.7 ms  ✓ LazyArtifacts
   3300.4 ms  ✓ Adapt
   2501.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  11687.0 ms  ✓ MacroTools
   7600.9 ms  ✓ InteractiveUtils
  11706.4 ms  ✓ TimerOutputs
   3094.9 ms  ✓ FillArrays → FillArraysStatisticsExt
   2605.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2785.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
