nice: cannot set niceness: Permission denied
Precompiling packages...
    392.5 ms  ✓ CommonSolve
    402.1 ms  ✓ Reexport
    553.5 ms  ✓ ConstructionBase
    507.7 ms  ✓ StaticArraysCore
    594.3 ms  ✓ Statistics
   1341.5 ms  ✓ IrrationalConstants
    455.7 ms  ✓ IfElse
    896.8 ms  ✓ SuiteSparse_jll
    761.0 ms  ✓ EnzymeCore
    515.3 ms  ✓ ManualMemory
    435.3 ms  ✓ CommonWorldInvalidations
    418.3 ms  ✓ Future
    840.3 ms  ✓ SciMLPublic
    444.3 ms  ✓ FastPower
    451.8 ms  ✓ CompositionsBase
    517.6 ms  ✓ InverseFunctions
    430.5 ms  ✓ MuladdMacro
    470.0 ms  ✓ EnumX
    671.7 ms  ✓ OpenLibm_jll
   2157.5 ms  ✓ ExproniconLite
    473.2 ms  ✓ ExprTools
    438.6 ms  ✓ ConcreteStructs
   1082.1 ms  ✓ FillArrays
    726.3 ms  ✓ OrderedCollections
    773.8 ms  ✓ ADTypes
    800.0 ms  ✓ Serialization
    719.6 ms  ✓ DocStringExtensions
    530.6 ms  ✓ FastClosures
    518.2 ms  ✓ SIMDTypes
   5504.1 ms  ✓ MacroTools
    458.0 ms  ✓ IteratorInterfaceExtensions
    731.0 ms  ✓ Requires
    731.9 ms  ✓ CpuId
   1235.7 ms  ✓ GenericSchur
    561.0 ms  ✓ LoggingExtras
    573.7 ms  ✓ Compat
   1381.6 ms  ✓ InteractiveUtils
    549.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    538.7 ms  ✓ DiffResults
    962.0 ms  ✓ LazyArtifacts
   4002.2 ms  ✓ FunctionWrappers
    447.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    434.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    535.7 ms  ✓ NaNMath
   1201.3 ms  ✓ ThreadingUtilities
   2126.9 ms  ✓ Preferences
    536.6 ms  ✓ FillArrays → FillArraysStatisticsExt
    413.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    398.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1113.1 ms  ✓ DifferentiationInterface
   2020.9 ms  ✓ Jieko
    452.6 ms  ✓ RuntimeGeneratedFunctions
   1815.1 ms  ✓ DataStructures
    577.7 ms  ✓ CommonSubexpressions
    682.5 ms  ✓ LogExpFunctions
    583.3 ms  ✓ Adapt
    533.7 ms  ✓ Compat → CompatLinearAlgebraExt
    521.8 ms  ✓ FunctionWrappersWrappers
   4170.3 ms  ✓ TimerOutputs
   2876.4 ms  ✓ Distributed
    445.6 ms  ✓ PrecompileTools
    543.4 ms  ✓ JLLWrappers
   1579.6 ms  ✓ Setfield
    629.4 ms  ✓ SciMLLogging
    582.2 ms  ✓ TruncatedStacktraces
    428.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    587.6 ms  ✓ ArrayInterface
    601.0 ms  ✓ GPUArraysCore
   4511.9 ms  ✓ SparseArrays
    476.8 ms  ✓ EnzymeCore → AdaptExt
