nice: cannot set niceness: Permission denied
Precompiling packages...
   2005.2 ms  ✓ IteratorInterfaceExtensions
   2132.3 ms  ✓ ConcreteStructs
   2136.9 ms  ✓ CommonSolve
   2146.2 ms  ✓ OpenLibm_jll
   2150.0 ms  ✓ Reexport
   2146.0 ms  ✓ ExprTools
   2163.5 ms  ✓ EnumX
   2232.6 ms  ✓ Adapt
   2340.3 ms  ✓ ConstructionBase
   2400.4 ms  ✓ CompilerSupportLibraries_jll
   2853.5 ms  ✓ InverseFunctions
   2850.2 ms  ✓ DocStringExtensions
   3186.2 ms  ✓ Compat
   3248.7 ms  ✓ EnzymeCore
   1718.7 ms  ✓ LazyArtifacts
   3963.6 ms  ✓ FunctionWrappers
   1999.7 ms  ✓ FastClosures
   2078.3 ms  ✓ CompositionsBase
   1807.5 ms  ✓ SciMLPublic
   2404.3 ms  ✓ SuiteSparse_jll
   2491.1 ms  ✓ LoggingExtras
   2104.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2103.2 ms  ✓ FastPower
   2379.9 ms  ✓ StaticArraysCore
   3105.3 ms  ✓ ADTypes
   3381.3 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   5942.2 ms  ✓ IrrationalConstants
   2196.4 ms  ✓ RuntimeGeneratedFunctions
   2580.7 ms  ✓ NaNMath
   1998.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3302.7 ms  ✓ Preferences
   2408.6 ms  ✓ GPUArraysCore
   2006.6 ms  ✓ BinaryHeaps
   2620.6 ms  ✓ ArrayInterface
   2036.6 ms  ✓ Compat → CompatLinearAlgebraExt
   2011.4 ms  ✓ EnzymeCore → AdaptExt
   2286.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2114.6 ms  ✓ DiffResults
   2027.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1913.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2176.3 ms  ✓ PrecompileTools
   1900.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2102.5 ms  ✓ JLLWrappers
   2119.1 ms  ✓ SciMLLogging
   1817.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   6988.1 ms  ✓ Distributed
   2899.0 ms  ✓ LogExpFunctions
   2301.7 ms  ✓ FastBroadcast
   5110.5 ms  ✓ DifferentiationInterface
   2312.3 ms  ✓ OpenSpecFun_jll
   1882.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   9208.5 ms  ✓ MacroTools
   2687.6 ms  ✓ oneTBB_jll
   2785.2 ms  ✓ IntelOpenMP_jll
   7768.3 ms  ✓ TimerOutputs
   3087.3 ms  ✓ SciMLStructures
   3229.9 ms  ✓ MuladdMacro
   1392.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   4197.8 ms  ✓ PreallocationTools
   1596.7 ms  ✓ CommonSubexpressions
   1665.8 ms  ✓ TruncatedStacktraces
   1684.7 ms  ✓ MKL_jll
   4516.5 ms  ✓ RecipesBase
   1833.6 ms  ✓ MaybeInplace
    788.8 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   2516.6 ms  ✓ Setfield
    937.2 ms  ✓ FunctionWrappersWrappers
   5739.7 ms  ✓ FindFirstFunctions
   9251.7 ms  ✓ SparseArrays
    882.6 ms  ✓ FiniteDiff
   3701.0 ms  ✓ Accessors
   1978.1 ms  ✓ Adapt → AdaptSparseArraysExt
   2003.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2160.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1717.1 ms  ✓ Accessors → LinearAlgebraExt
   2227.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   5806.3 ms  ✓ SpecialFunctions
   2286.2 ms  ✓ Statistics
   2499.8 ms  ✓ AMD
   2590.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    907.7 ms  ✓ DiffRules
   1630.8 ms  ✓ SymbolicIndexingInterface
   2226.5 ms  ✓ SciMLOperators
    755.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1002.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3901.0 ms  ✓ ForwardDiff
   2178.0 ms  ✓ FastPower → FastPowerForwardDiffExt
   2935.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
