nice: cannot set niceness: Permission denied
Precompiling packages...
   1545.6 ms  ✓ UUIDs
   1612.9 ms  ✓ MozillaCACerts_jll
   1615.8 ms  ✓ Zlib_jll
   1631.9 ms  ✓ Unicode
   1642.7 ms  ✓ NetworkOptions
   1743.8 ms  ✓ OpenSSL_jll
   1714.8 ms  ✓ Logging
   1722.5 ms  ✓ nghttp2_jll
   1807.0 ms  ✓ Base64
   1814.9 ms  ✓ CompilerSupportLibraries_jll
    465.5 ms  ✓ LibSSH2_jll
    704.6 ms  ✓ Printf
    543.8 ms  ✓ p7zip_jll
    483.5 ms  ✓ LibGit2_jll
    481.6 ms  ✓ LibCURL_jll
   3214.6 ms  ✓ ArgTools
    765.9 ms  ✓ LibCURL
    629.4 ms  ✓ Tar
   2926.2 ms  ✓ Dates
   3020.2 ms  ✓ LibGit2
    452.8 ms  ✓ TOML
   2964.7 ms  ✓ Downloads
   9235.0 ms  ✓ StyledStrings
   1665.8 ms  ✓ JuliaSyntaxHighlighting
   3738.9 ms  ✓ Markdown
  46383.7 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2367.1 ms  ✓ Future
   2367.8 ms  ✓ IteratorInterfaceExtensions
   2458.3 ms  ✓ CommonSolve
   2551.6 ms  ✓ ConcreteStructs
   2552.5 ms  ✓ MuladdMacro
   2558.2 ms  ✓ OpenLibm_jll
   2973.2 ms  ✓ ExprTools
   3042.6 ms  ✓ SuiteSparse_jll
   3150.3 ms  ✓ InverseFunctions
   3842.9 ms  ✓ Statistics
   4060.7 ms  ✓ Serialization
   4159.5 ms  ✓ ADTypes
   2515.2 ms  ✓ Reexport
   2509.5 ms  ✓ SIMDTypes
   2710.7 ms  ✓ EnumX
   5352.8 ms  ✓ FillArrays
   2996.0 ms  ✓ ManualMemory
   2697.2 ms  ✓ CompositionsBase
   2511.2 ms  ✓ FastPower
   3623.1 ms  ✓ DocStringExtensions
   2704.5 ms  ✓ IfElse
   4596.0 ms  ✓ Requires
   2583.6 ms  ✓ CommonWorldInvalidations
   2607.7 ms  ✓ FastClosures
   3866.0 ms  ✓ EnzymeCore
   3002.5 ms  ✓ SciMLPublic
   3289.7 ms  ✓ StaticArraysCore
   2805.0 ms  ✓ LoggingExtras
   3860.4 ms  ✓ Preferences
   4288.9 ms  ✓ CpuId
   2510.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  11760.7 ms  ✓ FunctionWrappers
   6206.8 ms  ✓ GenericSchur
  10398.7 ms  ✓ OrderedCollections
   5504.3 ms  ✓ LazyArtifacts
   2692.3 ms  ✓ FillArrays → FillArraysStatisticsExt
  10085.0 ms  ✓ ConstructionBase
   2504.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2983.8 ms  ✓ Adapt
  16828.8 ms  ✓ ExproniconLite
   2609.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  14368.6 ms  ✓ IrrationalConstants
  10006.4 ms  ✓ Compat
   2704.9 ms  ✓ DiffResults
  10522.0 ms  ✓ NaNMath
   3384.0 ms  ✓ JLLWrappers
   2908.7 ms  ✓ PrecompileTools
   2605.3 ms  ✓ FunctionWrappersWrappers
   3428.6 ms  ✓ SciMLLogging
  20243.8 ms  ✓ MacroTools
  13877.7 ms  ✓ InteractiveUtils
   2892.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   9475.8 ms  ✓ RuntimeGeneratedFunctions
   2870.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2890.5 ms  ✓ EnzymeCore → AdaptExt
   3703.8 ms  ✓ GPUArraysCore
   2600.4 ms  ✓ Compat → CompatLinearAlgebraExt
  12292.6 ms  ✓ DifferentiationInterface
   3506.8 ms  ✓ LogExpFunctions
  12005.6 ms  ✓ ThreadingUtilities
   3830.8 ms  ✓ OpenSpecFun_jll
   2991.4 ms  ✓ CommonSubexpressions
  17306.5 ms  ✓ Distributed
   3508.2 ms  ✓ TruncatedStacktraces
   9734.5 ms  ✓ DataStructures
   7035.9 ms  ✓ IntelOpenMP_jll
   2501.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   7817.8 ms  ✓ oneTBB_jll
  20998.7 ms  ✓ TimerOutputs
   2814.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   9907.6 ms  ✓ Jieko
  11219.3 ms  ✓ ArrayInterface
   8207.9 ms  ✓ RecipesBase
   7182.6 ms  ✓ Setfield
   1738.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1810.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2801.4 ms  ✓ MaybeInplace
   5300.2 ms  ✓ MKL_jll
   2208.0 ms  ✓ FiniteDiff
   4810.2 ms  ✓ PreallocationTools
   1119.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  10716.4 ms  ✓ ChainRulesCore
  24618.5 ms  ✓ SparseArrays
   6413.1 ms  ✓ SciMLStructures
   2387.3 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2487.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2539.9 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2773.6 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
  14302.1 ms  ✓ Accessors
  11481.8 ms  ✓ SpecialFunctions
   3196.1 ms  ✓ Adapt → AdaptSparseArraysExt
   3509.5 ms  ✓ Statistics → SparseArraysExt
   3896.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3027.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3205.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3115.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3099.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2715.2 ms  ✓ Accessors → LinearAlgebraExt
   3015.9 ms  ✓ DiffRules
   7165.7 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   9442.0 ms  ✓ NLSolversBase
  21994.7 ms  ✓ Static
   7499.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   7893.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1996.7 ms  ✓ BitTwiddlingConvenienceFunctions
   3607.8 ms  ✓ CPUSummary
   8085.4 ms  ✓ SymbolicIndexingInterface
   2107.9 ms  ✓ PolyesterWeave
   9004.7 ms  ✓ SciMLOperators
   6399.7 ms  ✓ LineSearches
   2203.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2896.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  31925.9 ms  ✓ StaticArrays
   3373.9 ms  ✓ Adapt → AdaptStaticArraysExt
   3379.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3469.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3497.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3575.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3667.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3626.5 ms  ✓ Accessors → StaticArraysExt
  17397.6 ms  ✓ ForwardDiff
   7730.5 ms  ✓ FastGaussQuadrature
  25010.1 ms  ✓ SparseMatrixColorings
   9290.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2911.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   3787.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   6201.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  30515.5 ms  ✓ Krylov
   4886.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   9508.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  39657.6 ms  ✓ Moshi
  25316.0 ms  ✓ StaticArrayInterface
    886.3 ms  ✓ CloseOpenIntervals
  21530.0 ms  ✓ RecursiveArrayTools
   1102.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   1140.7 ms  ✓ LayoutPointers
    521.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    581.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    720.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    805.8 ms  ✓ StrideArraysCore
    609.4 ms  ✓ Polyester
    632.6 ms  ✓ FastBroadcast
    604.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  41572.9 ms  ✓ ExponentialUtilities
  11693.4 ms  ✓ SciMLBase
    924.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1646.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   1019.8 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1862.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3215.7 ms  ✓ SciMLJacobianOperators
   3937.7 ms  ✓ LineSearch
   8494.2 ms  ✓ LinearSolve
   1660.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
   7228.1 ms  ✓ NonlinearSolveBase
   2607.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   2710.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   4637.7 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2829.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2835.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2947.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   5754.4 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   4546.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   2079.5 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   5985.5 ms  ✓ BracketingNonlinearSolve
   1102.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1194.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2676.5 ms  ✓ DiffEqBase
   1838.8 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   2314.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2414.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   8956.3 ms  ✓ NonlinearSolveSpectralMethods
   1069.8 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5534.6 ms  ✓ OrdinaryDiffEqCore
  19597.8 ms  ✓ SimpleNonlinearSolve
  12691.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  13362.2 ms  ✓ OrdinaryDiffEqPRK
  13777.5 ms  ✓ OrdinaryDiffEqFunctionMap
  14177.3 ms  ✓ OrdinaryDiffEqSymplecticRK
  14550.2 ms  ✓ OrdinaryDiffEqHighOrderRK
  14562.3 ms  ✓ OrdinaryDiffEqFeagin
  14774.1 ms  ✓ OrdinaryDiffEqRKN
  15051.7 ms  ✓ OrdinaryDiffEqStabilizedRK
  15600.3 ms  ✓ OrdinaryDiffEqExplicitRK
  16703.3 ms  ✓ OrdinaryDiffEqSSPRK
  17077.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   4228.8 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   7022.2 ms  ✓ OrdinaryDiffEqQPRK
   7412.7 ms  ✓ OrdinaryDiffEqLinear
   9195.5 ms  ✓ OrdinaryDiffEqLowStorageRK
   5771.5 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  22908.1 ms  ✓ OrdinaryDiffEqTsit5
  10021.9 ms  ✓ OrdinaryDiffEqDifferentiation
   2096.8 ms  ✓ OrdinaryDiffEqNordsieck
   2340.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  40778.5 ms  ✓ NonlinearSolveQuasiNewton
  11145.3 ms  ✓ OrdinaryDiffEqExponentialRK
   7110.1 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  47953.3 ms  ✓ NonlinearSolveFirstOrder
  12076.8 ms  ✓ OrdinaryDiffEqExtrapolation
  48383.9 ms  ✓ OrdinaryDiffEqVerner
  17889.1 ms  ✓ NonlinearSolve
  30531.4 ms  ✓ OrdinaryDiffEqRosenbrock
   3763.7 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3867.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3916.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4295.1 ms  ✓ OrdinaryDiffEqPDIRK
   4981.1 ms  ✓ OrdinaryDiffEqSDIRK
   9689.8 ms  ✓ OrdinaryDiffEqBDF
  18425.7 ms  ✓ OrdinaryDiffEqFIRK
  22402.4 ms  ✓ OrdinaryDiffEqDefault
   3675.6 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 209 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 862.84
	System time (seconds): 58.60
	Percent of CPU this job got: 339%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:31.21
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2183532
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 965
	Minor (reclaiming a frame) page faults: 15583665
	Voluntary context switches: 38906
	Involuntary context switches: 72094
	Swaps: 0
	File system inputs: 136
	File system outputs: 1559568
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
