nice: cannot set niceness: Permission denied
Precompiling packages...
   1583.1 ms  ✓ UUIDs
   1577.9 ms  ✓ MozillaCACerts_jll
   1670.7 ms  ✓ Logging
   1675.2 ms  ✓ Zlib_jll
   1725.2 ms  ✓ OpenSSL_jll
   1762.3 ms  ✓ Unicode
   1764.4 ms  ✓ NetworkOptions
   1765.8 ms  ✓ Base64
   1761.7 ms  ✓ nghttp2_jll
   1799.5 ms  ✓ CompilerSupportLibraries_jll
    486.4 ms  ✓ LibSSH2_jll
    581.1 ms  ✓ p7zip_jll
    634.7 ms  ✓ Printf
    485.0 ms  ✓ LibGit2_jll
    490.8 ms  ✓ LibCURL_jll
   3231.2 ms  ✓ ArgTools
    767.0 ms  ✓ LibCURL
    645.6 ms  ✓ Tar
   2924.9 ms  ✓ Dates
   3079.8 ms  ✓ LibGit2
    455.0 ms  ✓ TOML
   3017.1 ms  ✓ Downloads
   9586.8 ms  ✓ StyledStrings
   1753.4 ms  ✓ JuliaSyntaxHighlighting
   3955.0 ms  ✓ Markdown
  47504.7 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2479.3 ms  ✓ Reexport
   2586.6 ms  ✓ ConcreteStructs
   2600.0 ms  ✓ MuladdMacro
   2695.0 ms  ✓ EnumX
   2699.6 ms  ✓ OpenLibm_jll
   3059.6 ms  ✓ InverseFunctions
   3075.4 ms  ✓ CommonSolve
   3083.4 ms  ✓ ExprTools
   3547.7 ms  ✓ Statistics
   3697.2 ms  ✓ DocStringExtensions
   4092.9 ms  ✓ Serialization
   4082.7 ms  ✓ EnzymeCore
   2705.9 ms  ✓ Adapt
   2695.1 ms  ✓ FastClosures
   2810.6 ms  ✓ IteratorInterfaceExtensions
   2701.4 ms  ✓ CompositionsBase
   2398.6 ms  ✓ Future
   2488.9 ms  ✓ SafeTestsets
   3111.3 ms  ✓ SuiteSparse_jll
   3399.2 ms  ✓ SciMLPublic
   4035.4 ms  ✓ ADTypes
   2496.5 ms  ✓ FastPower
   4401.0 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   3007.7 ms  ✓ LoggingExtras
   3785.2 ms  ✓ Preferences
   2517.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  10310.6 ms  ✓ ConstructionBase
  10598.9 ms  ✓ OrderedCollections
   5391.0 ms  ✓ LazyArtifacts
   3075.3 ms  ✓ StaticArraysCore
  12189.0 ms  ✓ FunctionWrappers
   3398.1 ms  ✓ GPUArraysCore
   2682.4 ms  ✓ EnzymeCore → AdaptExt
   2415.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  13869.9 ms  ✓ IrrationalConstants
   3117.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2508.9 ms  ✓ PrecompileTools
   9992.3 ms  ✓ NaNMath
   3078.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  10507.9 ms  ✓ Compat
   3290.0 ms  ✓ SciMLLogging
   3702.0 ms  ✓ JLLWrappers
   2494.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2870.6 ms  ✓ DiffResults
   9899.8 ms  ✓ RuntimeGeneratedFunctions
   9492.7 ms  ✓ ArrayInterface
   2599.4 ms  ✓ Compat → CompatLinearAlgebraExt
   3497.0 ms  ✓ LogExpFunctions
  14093.6 ms  ✓ InteractiveUtils
   3907.2 ms  ✓ OpenSpecFun_jll
   2494.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2516.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2991.9 ms  ✓ FastBroadcast
  17480.9 ms  ✓ Distributed
  18817.2 ms  ✓ MacroTools
   2278.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  11320.0 ms  ✓ DifferentiationInterface
   8294.3 ms  ✓ DataStructures
   6774.8 ms  ✓ oneTBB_jll
   7094.6 ms  ✓ IntelOpenMP_jll
   8679.0 ms  ✓ RecipesBase
