Precompiling Pkg...
    925.8 ms  ✓ Logging
    937.5 ms  ✓ MozillaCACerts_jll
   1031.4 ms  ✓ Unicode
   1033.4 ms  ✓ nghttp2_jll
   1120.4 ms  ✓ p7zip_jll
   1134.2 ms  ✓ UUIDs
   1159.0 ms  ✓ Zlib_jll
   1160.7 ms  ✓ MbedTLS_jll
   1267.3 ms  ✓ NetworkOptions
   1245.7 ms  ✓ Base64
    470.7 ms  ✓ Printf
    357.2 ms  ✓ LibSSH2_jll
    395.4 ms  ✓ LibGit2_jll
    398.4 ms  ✓ LibCURL_jll
   2084.6 ms  ✓ ArgTools
    572.3 ms  ✓ LibCURL
    566.4 ms  ✓ Tar
   2147.5 ms  ✓ Dates
   2753.4 ms  ✓ Markdown
   2291.3 ms  ✓ LibGit2
    569.8 ms  ✓ TOML
   2827.3 ms  ✓ Downloads
  38171.7 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1905.6 ms  ✓ ConcreteStructs
   1903.0 ms  ✓ IteratorInterfaceExtensions
   1917.8 ms  ✓ SimpleUnPack
   2009.5 ms  ✓ Future
   2012.7 ms  ✓ LaTeXStrings
   2020.7 ms  ✓ MuladdMacro
   2188.7 ms  ✓ UnPack
   2206.7 ms  ✓ ExprTools
   2288.4 ms  ✓ OpenLibm_jll
   2389.3 ms  ✓ InverseFunctions
   2989.3 ms  ✓ Statistics
   3384.4 ms  ✓ Serialization
   3421.2 ms  ✓ ADTypes
   1814.7 ms  ✓ CommonSolve
   3816.8 ms  ✓ FunctionWrappers
   1891.8 ms  ✓ DataValueInterfaces
   2200.3 ms  ✓ ManualMemory
   1811.0 ms  ✓ Reexport
   2007.9 ms  ✓ EnumX
   2589.8 ms  ✓ CompilerSupportLibraries_jll
   2695.3 ms  ✓ SuiteSparse_jll
   1793.3 ms  ✓ SIMDTypes
   4810.5 ms  ✓ FillArrays
   2711.2 ms  ✓ Requires
   3092.7 ms  ✓ OrderedCollections
   1984.1 ms  ✓ CompositionsBase
   1902.6 ms  ✓ FastPower
   1898.0 ms  ✓ IfElse
   2725.6 ms  ✓ DocStringExtensions
   1893.2 ms  ✓ CommonWorldInvalidations
   1813.5 ms  ✓ DataAPI
   2679.2 ms  ✓ ConstructionBase
   2896.6 ms  ✓ EnzymeCore
   2615.8 ms  ✓ FastClosures
   2698.2 ms  ✓ StaticArraysCore
   2202.6 ms  ✓ TableTraits
   8711.1 ms  ✓ ExproniconLite
   5392.1 ms  ✓ IrrationalConstants
