nice: cannot set niceness: Permission denied
Precompiling packages...
   1663.4 ms  ✓ UUIDs
   1662.5 ms  ✓ Logging
   1658.8 ms  ✓ nghttp2_jll
   1670.4 ms  ✓ Zlib_jll
   1729.3 ms  ✓ OpenSSL_jll
   1701.2 ms  ✓ NetworkOptions
   1751.3 ms  ✓ Unicode
   1754.2 ms  ✓ MozillaCACerts_jll
   1750.0 ms  ✓ Base64
   1774.2 ms  ✓ CompilerSupportLibraries_jll
    498.2 ms  ✓ LibSSH2_jll
    522.4 ms  ✓ p7zip_jll
    627.3 ms  ✓ Printf
    468.6 ms  ✓ LibCURL_jll
    470.8 ms  ✓ LibGit2_jll
   3211.4 ms  ✓ ArgTools
    748.4 ms  ✓ LibCURL
    672.4 ms  ✓ Tar
   2989.3 ms  ✓ Dates
   3082.6 ms  ✓ LibGit2
    453.4 ms  ✓ TOML
   2983.3 ms  ✓ Downloads
   9469.6 ms  ✓ StyledStrings
   1696.3 ms  ✓ JuliaSyntaxHighlighting
   4029.4 ms  ✓ Markdown
  46811.0 ms  ✓ Pkg
  26 dependencies successfully precompiled in 62 seconds
Precompiling packages...
   2496.8 ms  ✓ Future
   2514.3 ms  ✓ IteratorInterfaceExtensions
   2517.0 ms  ✓ CommonSolve
   2597.7 ms  ✓ ConcreteStructs
   2613.0 ms  ✓ OpenLibm_jll
   2931.6 ms  ✓ MuladdMacro
   3004.8 ms  ✓ SuiteSparse_jll
   3032.1 ms  ✓ ExprTools
   3074.0 ms  ✓ EnumX
   3114.5 ms  ✓ InverseFunctions
   3503.4 ms  ✓ Statistics
   4017.8 ms  ✓ ADTypes
   4031.2 ms  ✓ Serialization
   2523.2 ms  ✓ Reexport
   2604.8 ms  ✓ FastPower
   2730.9 ms  ✓ CompositionsBase
   2623.2 ms  ✓ FastClosures
   3407.0 ms  ✓ DocStringExtensions
   2965.6 ms  ✓ Adapt
   2820.1 ms  ✓ SciMLPublic
   3888.0 ms  ✓ EnzymeCore
   2893.3 ms  ✓ StaticArraysCore
   3676.1 ms  ✓ LoggingExtras
   5313.0 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   2591.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4109.9 ms  ✓ Preferences
   5199.0 ms  ✓ LazyArtifacts
  11078.1 ms  ✓ OrderedCollections
   2596.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  11699.5 ms  ✓ FunctionWrappers
   9809.8 ms  ✓ ConstructionBase
   2717.4 ms  ✓ EnzymeCore → AdaptExt
   2518.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2712.1 ms  ✓ CommonSolve → CommonSolveEnzymeCoreExt
   3810.1 ms  ✓ GPUArraysCore
   9272.0 ms  ✓ NaNMath
   9896.0 ms  ✓ Compat
   2503.8 ms  ✓ DiffResults
   3204.3 ms  ✓ JLLWrappers
   2904.2 ms  ✓ PrecompileTools
   2532.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3495.4 ms  ✓ SciMLLogging
  15296.8 ms  ✓ IrrationalConstants
   9581.2 ms  ✓ RuntimeGeneratedFunctions
   2868.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2999.2 ms  ✓ Compat → CompatLinearAlgebraExt
  13597.9 ms  ✓ InteractiveUtils
  11812.3 ms  ✓ DifferentiationInterface
  18805.8 ms  ✓ MacroTools
   9587.9 ms  ✓ ArrayInterface
   2288.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3498.6 ms  ✓ LogExpFunctions
   3993.2 ms  ✓ OpenSpecFun_jll
   3073.3 ms  ✓ CommonSubexpressions
   3205.5 ms  ✓ FastBroadcast
   3366.2 ms  ✓ TruncatedStacktraces
   3994.3 ms  ✓ MaybeInplace
   2498.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   7076.2 ms  ✓ IntelOpenMP_jll
   3176.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
  17612.6 ms  ✓ Distributed
   7604.0 ms  ✓ oneTBB_jll
   2792.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  10390.7 ms  ✓ DataStructures
   6393.7 ms  ✓ Setfield
  19297.4 ms  ✓ TimerOutputs
   7555.4 ms  ✓ RecipesBase
   1178.4 ms  ✓ FiniteDiff
   4720.8 ms  ✓ PreallocationTools
   2472.9 ms  ✓ MKL_jll
    824.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   5697.1 ms  ✓ SciMLStructures
  19880.0 ms  ✓ SparseArrays
   6109.4 ms  ✓ FunctionWrappersWrappers
  11001.0 ms  ✓ Accessors
   2716.2 ms  ✓ Statistics → SparseArraysExt
   2722.2 ms  ✓ Adapt → AdaptSparseArraysExt
   2722.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   8142.8 ms  ✓ SpecialFunctions
   2815.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
