nice: cannot set niceness: Permission denied
Precompiling packages...
    429.5 ms  ✓ Reexport
    434.7 ms  ✓ CommonSolve
    602.4 ms  ✓ ConstructionBase
    523.6 ms  ✓ StaticArraysCore
    603.7 ms  ✓ Statistics
   1355.5 ms  ✓ IrrationalConstants
    483.2 ms  ✓ IfElse
   1013.6 ms  ✓ SuiteSparse_jll
    768.9 ms  ✓ EnzymeCore
    520.8 ms  ✓ ManualMemory
    454.0 ms  ✓ CommonWorldInvalidations
    465.7 ms  ✓ Future
    914.8 ms  ✓ SciMLPublic
    470.8 ms  ✓ FastPower
    543.8 ms  ✓ InverseFunctions
    478.5 ms  ✓ CompositionsBase
    483.6 ms  ✓ MuladdMacro
    502.6 ms  ✓ EnumX
    762.8 ms  ✓ OpenLibm_jll
   2239.3 ms  ✓ ExproniconLite
    486.6 ms  ✓ ExprTools
    484.6 ms  ✓ ConcreteStructs
   1124.9 ms  ✓ FillArrays
    675.1 ms  ✓ OrderedCollections
    781.2 ms  ✓ ADTypes
    774.0 ms  ✓ Serialization
    783.9 ms  ✓ DocStringExtensions
    595.7 ms  ✓ FastClosures
    571.3 ms  ✓ SIMDTypes
   5650.6 ms  ✓ MacroTools
    499.8 ms  ✓ IteratorInterfaceExtensions
    752.2 ms  ✓ Requires
    760.9 ms  ✓ CpuId
   1214.3 ms  ✓ GenericSchur
    579.9 ms  ✓ LoggingExtras
    618.0 ms  ✓ Compat
   1407.7 ms  ✓ InteractiveUtils
    481.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    547.3 ms  ✓ DiffResults
    990.0 ms  ✓ LazyArtifacts
   4055.8 ms  ✓ FunctionWrappers
    469.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    457.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    555.6 ms  ✓ NaNMath
   1344.0 ms  ✓ ThreadingUtilities
    532.4 ms  ✓ FillArrays → FillArraysStatisticsExt
   2292.9 ms  ✓ Preferences
    419.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    444.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1122.2 ms  ✓ DifferentiationInterface
   2032.7 ms  ✓ Jieko
   1852.7 ms  ✓ DataStructures
    483.8 ms  ✓ RuntimeGeneratedFunctions
    601.3 ms  ✓ CommonSubexpressions
    721.4 ms  ✓ LogExpFunctions
    541.7 ms  ✓ Compat → CompatLinearAlgebraExt
    631.4 ms  ✓ Adapt
   4077.4 ms  ✓ TimerOutputs
    537.9 ms  ✓ FunctionWrappersWrappers
   2901.7 ms  ✓ Distributed
    527.8 ms  ✓ PrecompileTools
    583.6 ms  ✓ JLLWrappers
   1594.0 ms  ✓ Setfield
    661.3 ms  ✓ SciMLLogging
    615.0 ms  ✓ TruncatedStacktraces
    438.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4483.9 ms  ✓ SparseArrays
    659.3 ms  ✓ ArrayInterface
   2720.7 ms  ✓ Accessors
    504.9 ms  ✓ EnzymeCore → AdaptExt
    680.7 ms  ✓ GPUArraysCore
   1558.5 ms  ✓ ChainRulesCore
    662.6 ms  ✓ OpenSpecFun_jll
   1945.6 ms  ✓ RecipesBase
   1156.4 ms  ✓ IntelOpenMP_jll
   1155.4 ms  ✓ oneTBB_jll
    604.9 ms  ✓ Statistics → SparseArraysExt
    650.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
    596.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    679.9 ms  ✓ Adapt → AdaptSparseArraysExt
   9896.6 ms  ✓ Moshi
    446.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   7240.9 ms  ✓ Krylov
    757.3 ms  ✓ MaybeInplace
    734.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    842.6 ms  ✓ SciMLStructures
    554.0 ms  ✓ Accessors → LinearAlgebraExt
    579.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1497.2 ms  ✓ PreallocationTools
    579.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
