nice: cannot set niceness: Permission denied
Precompiling packages...
    435.3 ms  ✓ Reexport
    432.9 ms  ✓ CommonSolve
    574.4 ms  ✓ ConstructionBase
    522.1 ms  ✓ StaticArraysCore
    605.4 ms  ✓ Statistics
   1302.2 ms  ✓ IrrationalConstants
    477.5 ms  ✓ IfElse
    957.6 ms  ✓ SuiteSparse_jll
    772.3 ms  ✓ EnzymeCore
    525.8 ms  ✓ ManualMemory
    447.0 ms  ✓ CommonWorldInvalidations
    736.3 ms  ✓ SciMLPublic
    443.4 ms  ✓ Future
    459.7 ms  ✓ FastPower
    469.8 ms  ✓ CompositionsBase
    527.6 ms  ✓ InverseFunctions
    481.6 ms  ✓ MuladdMacro
    491.0 ms  ✓ EnumX
    741.8 ms  ✓ OpenLibm_jll
   2095.0 ms  ✓ ExproniconLite
    497.9 ms  ✓ ExprTools
    498.7 ms  ✓ ConcreteStructs
   1181.7 ms  ✓ FillArrays
    776.8 ms  ✓ OrderedCollections
   4606.2 ms  ✓ MacroTools
    792.4 ms  ✓ ADTypes
    737.2 ms  ✓ Serialization
    641.9 ms  ✓ DocStringExtensions
    471.8 ms  ✓ FastClosures
    461.4 ms  ✓ SIMDTypes
    437.5 ms  ✓ IteratorInterfaceExtensions
    787.0 ms  ✓ Requires
    775.1 ms  ✓ CpuId
   1218.7 ms  ✓ GenericSchur
    586.3 ms  ✓ LoggingExtras
    651.3 ms  ✓ Compat
   3100.9 ms  ✓ FunctionWrappers
   1432.2 ms  ✓ InteractiveUtils
    467.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    487.8 ms  ✓ DiffResults
    930.1 ms  ✓ LazyArtifacts
    468.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    453.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    580.1 ms  ✓ NaNMath
   1235.3 ms  ✓ ThreadingUtilities
   1878.5 ms  ✓ Preferences
    507.9 ms  ✓ FillArrays → FillArraysStatisticsExt
    578.1 ms  ✓ CommonSubexpressions
    437.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    448.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1927.5 ms  ✓ Jieko
   1112.4 ms  ✓ DifferentiationInterface
   1840.7 ms  ✓ DataStructures
    496.5 ms  ✓ RuntimeGeneratedFunctions
    756.3 ms  ✓ LogExpFunctions
    617.9 ms  ✓ Adapt
   3512.2 ms  ✓ TimerOutputs
    563.3 ms  ✓ Compat → CompatLinearAlgebraExt
    521.7 ms  ✓ FunctionWrappersWrappers
    515.9 ms  ✓ PrecompileTools
   2662.8 ms  ✓ Distributed
   1268.2 ms  ✓ Setfield
    602.3 ms  ✓ JLLWrappers
    654.4 ms  ✓ SciMLLogging
    413.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    572.6 ms  ✓ TruncatedStacktraces
   2382.3 ms  ✓ Accessors
    685.2 ms  ✓ ArrayInterface
    650.5 ms  ✓ GPUArraysCore
   4469.0 ms  ✓ SparseArrays
    452.6 ms  ✓ EnzymeCore → AdaptExt
   1415.3 ms  ✓ ChainRulesCore
   1776.1 ms  ✓ RecipesBase
    756.6 ms  ✓ OpenSpecFun_jll
   1117.4 ms  ✓ IntelOpenMP_jll
   1197.9 ms  ✓ oneTBB_jll
    505.3 ms  ✓ Accessors → LinearAlgebraExt
    434.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    724.7 ms  ✓ MaybeInplace
    650.2 ms  ✓ SciMLStructures
    448.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    461.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1263.9 ms  ✓ PreallocationTools
    713.1 ms  ✓ Statistics → SparseArraysExt
    825.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
    739.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   9636.5 ms  ✓ Moshi
    638.6 ms  ✓ Adapt → AdaptSparseArraysExt
    692.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    716.1 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    579.8 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    519.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    555.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
  13157.6 ms  ✓ StaticArrays
   1550.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   7978.9 ms  ✓ Krylov
    468.1 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1508.1 ms  ✓ MKL_jll
   1005.6 ms  ✓ FiniteDiff
   2306.0 ms  ✓ SciMLOperators
   3355.1 ms  ✓ SpecialFunctions
    833.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1577.3 ms  ✓ SymbolicIndexingInterface
    883.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9283.5 ms  ✓ SparseMatrixColorings
    747.6 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    727.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    806.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
    756.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    730.9 ms  ✓ Adapt → AdaptStaticArraysExt
    785.8 ms  ✓ Accessors → StaticArraysExt
    733.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    746.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    651.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    603.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    821.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    802.7 ms  ✓ DiffRules
   1723.6 ms  ✓ FastGaussQuadrature
   2075.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  21773.1 ms  ✓ Static
    760.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    720.7 ms  ✓ NLSolversBase
    476.2 ms  ✓ BitTwiddlingConvenienceFunctions
   1002.5 ms  ✓ CPUSummary
    732.0 ms  ✓ LineSearches
    827.4 ms  ✓ PolyesterWeave
   3357.5 ms  ✓ ForwardDiff
   4395.2 ms  ✓ RecursiveArrayTools
    564.9 ms  ✓ FastPower → FastPowerForwardDiffExt
    754.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    705.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    725.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    564.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1192.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    561.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  11749.2 ms  ✓ StaticArrayInterface
    656.3 ms  ✓ CloseOpenIntervals
    772.2 ms  ✓ LayoutPointers
    788.4 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    833.5 ms  ✓ StrideArraysCore
   9489.2 ms  ✓ SciMLBase
    887.9 ms  ✓ Polyester
   1095.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1174.7 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1525.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    890.8 ms  ✓ FastBroadcast
    678.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2597.6 ms  ✓ SciMLJacobianOperators
  25310.6 ms  ✓ ExponentialUtilities
   1762.8 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3986.4 ms  ✓ LineSearch
    737.4 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5353.3 ms  ✓ NonlinearSolveBase
   1064.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1080.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1488.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1499.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   9485.5 ms  ✓ LinearSolve
   1342.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1730.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   2918.9 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   3772.0 ms  ✓ BracketingNonlinearSolve
   1118.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4550.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
    985.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2693.1 ms  ✓ DiffEqBase
   1884.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
