nice: cannot set niceness: Permission denied
Precompiling packages...
   1486.8 ms  ✓ UUIDs
   1590.4 ms  ✓ Zlib_jll
   1604.6 ms  ✓ Logging
   1760.6 ms  ✓ CompilerSupportLibraries_jll
   1853.7 ms  ✓ OpenSSL_jll
   1899.4 ms  ✓ Unicode
   1885.8 ms  ✓ nghttp2_jll
   1907.3 ms  ✓ MozillaCACerts_jll
   1923.0 ms  ✓ Base64
   2120.6 ms  ✓ NetworkOptions
    794.7 ms  ✓ LibSSH2_jll
    914.2 ms  ✓ p7zip_jll
   1000.2 ms  ✓ Printf
    702.5 ms  ✓ LibCURL_jll
    719.5 ms  ✓ LibGit2_jll
   1068.9 ms  ✓ LibCURL
   4667.1 ms  ✓ ArgTools
    963.3 ms  ✓ Tar
   4948.8 ms  ✓ Dates
   5286.7 ms  ✓ LibGit2
    841.6 ms  ✓ TOML
   4730.3 ms  ✓ Downloads
  15156.8 ms  ✓ StyledStrings
   3152.1 ms  ✓ JuliaSyntaxHighlighting
   4343.8 ms  ✓ Markdown
  57769.1 ms  ✓ Pkg
  26 dependencies successfully precompiled in 81 seconds
Precompiling packages...
   2434.1 ms  ✓ MuladdMacro
   2521.1 ms  ✓ EnumX
   2595.1 ms  ✓ ConcreteStructs
   2886.0 ms  ✓ InverseFunctions
   2930.0 ms  ✓ Reexport
   3080.9 ms  ✓ ExprTools
   3213.1 ms  ✓ Statistics
   3531.7 ms  ✓ OpenLibm_jll
   3606.4 ms  ✓ CommonSolve
   3694.5 ms  ✓ DocStringExtensions
   3799.4 ms  ✓ EnzymeCore
   4620.8 ms  ✓ Serialization
   2402.8 ms  ✓ IteratorInterfaceExtensions
   2596.2 ms  ✓ SuiteSparse_jll
   2221.1 ms  ✓ Future
   2643.8 ms  ✓ CompositionsBase
   2518.4 ms  ✓ SafeTestsets
   3589.7 ms  ✓ FastClosures
   3471.2 ms  ✓ SciMLPublic
   3420.5 ms  ✓ StaticArraysCore
   4570.4 ms  ✓ ADTypes
   3500.8 ms  ✓ FastPower
   3018.0 ms  ✓ LoggingExtras
   4613.4 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   8627.2 ms  ✓ OrderedCollections
   3989.2 ms  ✓ Requires
   2630.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4781.6 ms  ✓ Preferences
  10205.4 ms  ✓ ConstructionBase
  10895.2 ms  ✓ FunctionWrappers
   2697.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2590.6 ms  ✓ DiffResults
   5809.8 ms  ✓ LazyArtifacts
   2495.9 ms  ✓ PrecompileTools
   3239.1 ms  ✓ Adapt
   3898.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  14200.0 ms  ✓ IrrationalConstants
   2900.0 ms  ✓ JLLWrappers
   9726.8 ms  ✓ Compat
   2409.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   4503.6 ms  ✓ SciMLLogging
   2295.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3316.2 ms  ✓ GPUArraysCore
   2954.6 ms  ✓ EnzymeCore → AdaptExt
  10685.4 ms  ✓ NaNMath
   8498.4 ms  ✓ DataStructures
   3191.8 ms  ✓ LogExpFunctions
  11502.2 ms  ✓ RuntimeGeneratedFunctions
   2001.3 ms  ✓ Compat → CompatLinearAlgebraExt
  14979.1 ms  ✓ InteractiveUtils
   2009.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3901.8 ms  ✓ OpenSpecFun_jll
  18691.4 ms  ✓ MacroTools
   7874.1 ms  ✓ RecipesBase
  12696.4 ms  ✓ DifferentiationInterface
  14614.4 ms  ✓ Distributed
   6394.6 ms  ✓ oneTBB_jll
   6507.8 ms  ✓ IntelOpenMP_jll
   8978.3 ms  ✓ ArrayInterface
   2678.5 ms  ✓ CommonSubexpressions
   2818.6 ms  ✓ TruncatedStacktraces
   2170.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1994.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2212.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3102.4 ms  ✓ FastBroadcast
  19655.8 ms  ✓ TimerOutputs
   5220.1 ms  ✓ Setfield
   3698.7 ms  ✓ MaybeInplace
   4671.2 ms  ✓ MKL_jll
   4778.5 ms  ✓ PreallocationTools
   1132.6 ms  ✓ FiniteDiff
  20321.5 ms  ✓ SparseArrays
   1346.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   6616.0 ms  ✓ SciMLStructures
   2066.9 ms  ✓ Adapt → AdaptSparseArraysExt
   9295.0 ms  ✓ SpecialFunctions
