nice: cannot set niceness: Permission denied
Precompiling packages...
    425.3 ms  ✓ Reexport
    422.8 ms  ✓ CommonSolve
    557.2 ms  ✓ ConstructionBase
    506.4 ms  ✓ StaticArraysCore
    611.8 ms  ✓ Statistics
   1324.0 ms  ✓ IrrationalConstants
    484.7 ms  ✓ IfElse
   1014.1 ms  ✓ SuiteSparse_jll
    748.9 ms  ✓ EnzymeCore
    535.8 ms  ✓ ManualMemory
    458.3 ms  ✓ CommonWorldInvalidations
    429.9 ms  ✓ Future
    898.5 ms  ✓ SciMLPublic
    447.8 ms  ✓ FastPower
    559.5 ms  ✓ InverseFunctions
    464.2 ms  ✓ CompositionsBase
    466.0 ms  ✓ MuladdMacro
    486.0 ms  ✓ EnumX
    770.1 ms  ✓ OpenLibm_jll
   2240.9 ms  ✓ ExproniconLite
    502.4 ms  ✓ ExprTools
    476.9 ms  ✓ ConcreteStructs
   1107.9 ms  ✓ FillArrays
    646.9 ms  ✓ OrderedCollections
    751.1 ms  ✓ Serialization
    786.5 ms  ✓ ADTypes
    786.2 ms  ✓ DocStringExtensions
    534.4 ms  ✓ SIMDTypes
    553.6 ms  ✓ FastClosures
   5575.9 ms  ✓ MacroTools
    511.1 ms  ✓ IteratorInterfaceExtensions
    785.1 ms  ✓ Requires
    775.5 ms  ✓ CpuId
   1217.8 ms  ✓ GenericSchur
    566.9 ms  ✓ LoggingExtras
    608.2 ms  ✓ Compat
   1283.5 ms  ✓ InteractiveUtils
    467.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    516.4 ms  ✓ DiffResults
   1002.1 ms  ✓ LazyArtifacts
   4110.3 ms  ✓ FunctionWrappers
    502.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    462.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    532.1 ms  ✓ NaNMath
   1361.6 ms  ✓ ThreadingUtilities
   2287.2 ms  ✓ Preferences
    525.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   1985.8 ms  ✓ Jieko
    473.2 ms  ✓ RuntimeGeneratedFunctions
   1838.4 ms  ✓ DataStructures
    416.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    512.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2758.2 ms  ✓ Distributed
   1320.6 ms  ✓ DifferentiationInterface
    814.9 ms  ✓ LogExpFunctions
   4088.4 ms  ✓ TimerOutputs
    667.8 ms  ✓ CommonSubexpressions
    588.7 ms  ✓ Adapt
    488.7 ms  ✓ Compat → CompatLinearAlgebraExt
    444.0 ms  ✓ FunctionWrappersWrappers
    486.6 ms  ✓ PrecompileTools
    598.2 ms  ✓ JLLWrappers
   4543.0 ms  ✓ SparseArrays
    668.2 ms  ✓ SciMLLogging
   1606.5 ms  ✓ Setfield
    612.5 ms  ✓ TruncatedStacktraces
    442.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    635.0 ms  ✓ ArrayInterface
    590.6 ms  ✓ GPUArraysCore
    466.3 ms  ✓ EnzymeCore → AdaptExt
   2691.8 ms  ✓ Accessors
   1471.4 ms  ✓ ChainRulesCore
    725.9 ms  ✓ OpenSpecFun_jll
   1997.2 ms  ✓ RecipesBase
   1062.1 ms  ✓ IntelOpenMP_jll
   1144.3 ms  ✓ oneTBB_jll
    587.6 ms  ✓ Statistics → SparseArraysExt
    640.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
    597.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    566.6 ms  ✓ Adapt → AdaptSparseArraysExt
   9870.9 ms  ✓ Moshi
    418.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    887.4 ms  ✓ MaybeInplace
   7496.9 ms  ✓ Krylov
    711.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    795.0 ms  ✓ SciMLStructures
    595.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1591.8 ms  ✓ PreallocationTools
    669.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    697.6 ms  ✓ Accessors → LinearAlgebraExt
    839.3 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    680.0 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    675.0 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    647.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    614.4 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
  15352.3 ms  ✓ StaticArrays
   9688.7 ms  ✓ SparseMatrixColorings
   1531.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
    693.0 ms  ✓ FiniteDiff
    591.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1178.0 ms  ✓ MKL_jll
   2382.5 ms  ✓ SpecialFunctions
   1071.0 ms  ✓ SymbolicIndexingInterface
    608.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1648.1 ms  ✓ SciMLOperators
    698.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    767.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    832.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
    732.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    720.2 ms  ✓ Adapt → AdaptStaticArraysExt
    762.3 ms  ✓ Accessors → StaticArraysExt
    915.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    716.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    728.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    679.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    802.5 ms  ✓ DiffRules
   1714.4 ms  ✓ FastGaussQuadrature
   2072.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
    582.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    793.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    840.5 ms  ✓ NLSolversBase
    897.9 ms  ✓ LineSearches
   4999.2 ms  ✓ RecursiveArrayTools
   3900.7 ms  ✓ ForwardDiff
    718.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    952.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    686.0 ms  ✓ FastPower → FastPowerForwardDiffExt
    883.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    766.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  27812.3 ms  ✓ Static
    596.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    482.3 ms  ✓ BitTwiddlingConvenienceFunctions
   1359.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    955.4 ms  ✓ CPUSummary
    563.9 ms  ✓ PolyesterWeave
   9509.4 ms  ✓ SciMLBase
   1050.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1126.1 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1486.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3232.7 ms  ✓ SciMLJacobianOperators
  28309.9 ms  ✓ ExponentialUtilities
  16466.3 ms  ✓ StaticArrayInterface
    641.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2146.2 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    581.2 ms  ✓ CloseOpenIntervals
   5102.8 ms  ✓ LineSearch
    632.2 ms  ✓ LayoutPointers
    749.2 ms  ✓ LineSearch → LineSearchLineSearchesExt
    733.7 ms  ✓ StrideArraysCore
   6502.6 ms  ✓ NonlinearSolveBase
    619.4 ms  ✓ Polyester
   1076.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1136.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1545.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1548.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
    892.0 ms  ✓ FastBroadcast
