nice: cannot set niceness: Permission denied
Precompiling packages...
   1589.8 ms  ✓ UUIDs
   1592.7 ms  ✓ Logging
   1594.2 ms  ✓ Zlib_jll
   1695.4 ms  ✓ Unicode
   1681.2 ms  ✓ nghttp2_jll
   1702.8 ms  ✓ CompilerSupportLibraries_jll
   1748.5 ms  ✓ OpenSSL_jll
   1751.5 ms  ✓ MozillaCACerts_jll
   1783.4 ms  ✓ NetworkOptions
   1807.1 ms  ✓ Base64
    495.3 ms  ✓ LibSSH2_jll
    586.6 ms  ✓ p7zip_jll
    672.0 ms  ✓ Printf
    467.1 ms  ✓ LibGit2_jll
    470.3 ms  ✓ LibCURL_jll
   3216.3 ms  ✓ ArgTools
    764.7 ms  ✓ LibCURL
    644.5 ms  ✓ Tar
   2953.1 ms  ✓ Dates
    467.9 ms  ✓ TOML
   3123.3 ms  ✓ LibGit2
   3137.2 ms  ✓ Downloads
   9618.0 ms  ✓ StyledStrings
   1811.2 ms  ✓ JuliaSyntaxHighlighting
   3885.5 ms  ✓ Markdown
  47135.7 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2550.2 ms  ✓ ConcreteStructs
   2554.1 ms  ✓ OpenLibm_jll
   2626.3 ms  ✓ MuladdMacro
   2756.0 ms  ✓ EnumX
   2832.4 ms  ✓ Reexport
   2824.3 ms  ✓ CommonSolve
   2937.8 ms  ✓ ExprTools
   3051.3 ms  ✓ InverseFunctions
   3427.3 ms  ✓ DocStringExtensions
   3815.5 ms  ✓ Statistics
   4042.9 ms  ✓ EnzymeCore
   4052.2 ms  ✓ Serialization
   2500.5 ms  ✓ IteratorInterfaceExtensions
   2717.3 ms  ✓ FastClosures
   2582.8 ms  ✓ CompositionsBase
   2904.3 ms  ✓ Adapt
   2587.5 ms  ✓ Future
   2995.6 ms  ✓ SuiteSparse_jll
   2807.7 ms  ✓ SciMLPublic
   2666.2 ms  ✓ CommonSolve → CommonSolveEnzymeCoreExt
   2685.4 ms  ✓ StaticArraysCore
   3789.3 ms  ✓ ADTypes
   3164.3 ms  ✓ LoggingExtras
   5399.3 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   2308.9 ms  ✓ FastPower
   3919.3 ms  ✓ Preferences
   2624.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  10595.2 ms  ✓ ConstructionBase
  10634.0 ms  ✓ OrderedCollections
   5698.8 ms  ✓ LazyArtifacts
   2417.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2306.4 ms  ✓ EnzymeCore → AdaptExt
  11925.7 ms  ✓ FunctionWrappers
   2596.3 ms  ✓ DiffResults
   3904.5 ms  ✓ GPUArraysCore
   2691.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2502.6 ms  ✓ PrecompileTools
   3133.4 ms  ✓ JLLWrappers
   9804.7 ms  ✓ Compat
  15334.3 ms  ✓ IrrationalConstants
   9696.8 ms  ✓ NaNMath
   3083.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2998.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   4025.7 ms  ✓ SciMLLogging
   9303.6 ms  ✓ RuntimeGeneratedFunctions
   9379.6 ms  ✓ ArrayInterface
   2117.2 ms  ✓ Compat → CompatLinearAlgebraExt
   3409.8 ms  ✓ OpenSpecFun_jll
  14087.7 ms  ✓ InteractiveUtils
   3398.7 ms  ✓ LogExpFunctions
   2394.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2802.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
  18679.8 ms  ✓ MacroTools
   3278.1 ms  ✓ FastBroadcast
   6692.3 ms  ✓ IntelOpenMP_jll
   7097.2 ms  ✓ oneTBB_jll
   2701.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  12078.8 ms  ✓ DifferentiationInterface
   8466.8 ms  ✓ RecipesBase
  17507.0 ms  ✓ Distributed
  10362.5 ms  ✓ DataStructures
   3008.1 ms  ✓ TruncatedStacktraces
