Precompiling Pkg...
    958.0 ms  ✓ Logging
    959.0 ms  ✓ UUIDs
   1047.9 ms  ✓ Unicode
   1047.2 ms  ✓ MbedTLS_jll
   1072.0 ms  ✓ MozillaCACerts_jll
   1153.9 ms  ✓ p7zip_jll
   1149.7 ms  ✓ Base64
   1161.5 ms  ✓ Zlib_jll
   1164.9 ms  ✓ nghttp2_jll
   1217.2 ms  ✓ NetworkOptions
    404.1 ms  ✓ LibSSH2_jll
    499.0 ms  ✓ Printf
    387.6 ms  ✓ LibCURL_jll
    394.0 ms  ✓ LibGit2_jll
   2087.3 ms  ✓ ArgTools
    594.4 ms  ✓ LibCURL
    564.8 ms  ✓ Tar
   2421.1 ms  ✓ Dates
   2890.0 ms  ✓ Markdown
   2337.6 ms  ✓ LibGit2
    379.3 ms  ✓ TOML
   2884.6 ms  ✓ Downloads
  38279.2 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1828.9 ms  ✓ IteratorInterfaceExtensions
   1926.9 ms  ✓ UnPack
   1935.4 ms  ✓ MuladdMacro
   2015.1 ms  ✓ ConcreteStructs
   2012.3 ms  ✓ Future
   1999.1 ms  ✓ CommonSolve
   2223.6 ms  ✓ SimpleUnPack
   2415.8 ms  ✓ OpenLibm_jll
   2512.1 ms  ✓ InverseFunctions
   2526.3 ms  ✓ ExprTools
   3218.6 ms  ✓ ADTypes
   3210.4 ms  ✓ Statistics
   3408.1 ms  ✓ Serialization
   3935.2 ms  ✓ FunctionWrappers
   2003.6 ms  ✓ DataValueInterfaces
   2215.9 ms  ✓ ManualMemory
   2003.0 ms  ✓ EnumX
   1907.8 ms  ✓ Reexport
   2609.8 ms  ✓ CompilerSupportLibraries_jll
   2587.1 ms  ✓ SuiteSparse_jll
   4906.9 ms  ✓ FillArrays
   2895.3 ms  ✓ Requires
   2905.2 ms  ✓ OrderedCollections
   5233.1 ms  ✓ OffsetArrays
   2006.7 ms  ✓ CompositionsBase
